"AttributeId","RegionType","SeasonNum","RankName","RankIcon","LowScore","HighScore","SeasonReward","ReservedScore","BigGradeFlag","ExpandTime","UpgradeReward","TitleReward","RobotRate","RobotTemplateID"
"157000773","1","13","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000774","1","13","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000775","1","13","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000776","1","13","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000777","1","13","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000778","1","13","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000779","1","13","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000780","1","13","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000781","1","13","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000782","1","13","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000783","1","13","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000784","1","13","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000785","1","14","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000786","1","14","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000787","1","14","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000788","1","14","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000789","1","14","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000790","1","14","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000791","1","14","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000792","1","14","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000793","1","14","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000794","1","14","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000795","1","14","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000796","1","14","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000797","1","14","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000798","1","14","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000799","1","14","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000800","1","14","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000801","1","14","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000802","1","14","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000803","1","14","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000804","1","14","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000805","1","14","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000806","1","14","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000807","1","14","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000808","1","14","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000809","1","14","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000810","1","14","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000811","1","14","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000812","1","14","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000813","1","15","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000814","1","15","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000815","1","15","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000816","1","15","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000817","1","15","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000818","1","15","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000819","1","15","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000820","1","15","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000821","1","15","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000822","1","15","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000823","1","15","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000824","1","15","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000825","1","15","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157000826","1","15","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000827","1","15","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000828","1","15","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000829","1","15","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000830","1","15","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157000831","1","15","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000832","1","15","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000833","1","15","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000834","1","15","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000835","1","15","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157000836","1","15","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000837","1","15","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000838","1","15","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000839","1","15","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000840","1","15","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157000841","2","1","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000842","2","1","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000843","2","1","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157000844","2","1","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000845","2","1","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000846","2","1","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000847","2","1","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157000848","2","1","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
