"AttributeId","Action","ActionParams","AttArray","Condition","ReplaceSkill"
"11022600","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,240,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11023000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11023200","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11023400","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,21,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11023600","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,22,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11024000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,13,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11024200","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,14,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11024400","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,19,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11024600","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,20,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025200","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025400","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,15,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025600","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,16,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025700","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,60,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025701","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025702","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025710","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025711","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025712","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025720","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,5,0,1,4,6,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025721","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025722","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025730","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,3,6,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025740","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,23,0.0075,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025750","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,25,0.0015,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025760","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025800","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,60,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025801","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.2,0,4,6,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025802","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.3,0,4,6,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025810","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025811","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025812","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025820","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025821","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025822","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025830","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,1,6,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025840","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,23,0.0075,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025850","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,14,0.006,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025860","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025900","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025901","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.2,1,4,6,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025902","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.3,1,4,6,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025910","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025911","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025912","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025920","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,12,10,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025921","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025922","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025930","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,23,0.0075,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025940","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,26,0.0015,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025950","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,4,6,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11025960","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,30,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026001","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026002","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026010","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,5,0,1,4,6,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026011","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026012","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026020","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,5,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026021","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.2,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026022","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.3,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026030","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,23,0.0075,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026040","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,13,0.006,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026050","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,2,6,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11026060","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,25,0.1,0,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030000","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,10,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030001","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,9,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030002","modusebuff","(0,100,0,10500016,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030003","modusebuff","(0,100,0,10500017,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030004","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,8,0,0.05,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030005","modusebuff","(0,100,0,10500024,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030006","modusebuff","(0,100,0,10500018,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030007","modusebuff","(0,100,0,10500025,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030008","modusebuff","(0,100,0,10500019,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030009","modusebuff","(0,100,0,10500020,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030010","modatt","(0,100,0,0,0,0,0,0,0,0)","(4,12,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030011","modspeedup","(0,100,0,0,0,0,0,0,0,0)","(4,31,0,0.1,1)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030012","modusebuff","(0,100,0,10500026,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030013","modusebuff","(0,100,0,10500021,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030014","modusebuff","(0,100,0,10500022,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030015","modusebuff","(0,100,0,10500023,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030016","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,9,0,-0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030017","moddispeldebuff","(0,100,-1,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030018","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,12,0,0.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030019","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,13,0.2,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030020","modspeeddown","(0,100,4,0,0,0,0,0,0,0)","(4,31,0,-0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030021","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,-0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030022","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.5,0,4,6,0,0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030023","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,11,0,0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030024","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030025","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.1,0,4,6,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030026","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.5,0,4,6,0,0.5,0,4,26,0.15,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030027","moddelbuff","(0,100,10500024,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030028","moddelbuff","(0,100,10500025,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030029","moddelbuff","(0,100,10500026,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030030","modusebuff","(0,100,0,10500130,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030031","modusebuff","(0,100,0,10500131,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030032","moddispeldebuff","(0,15,-1,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030033","modhp","(0,100,-2,-2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030034","moddispeldebuff","(0,10,-1,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030035","modhp","(0,100,-1,-1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030036","modusebuff","(0,100,0,10500136,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030037","modusebuff","(0,100,0,10500137,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030038","modusebuff","(0,100,0,10500138,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030039","modusebuff","(0,100,0,10500139,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030040","modusebuff","(0,100,0,10500140,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030041","modusebuff","(0,100,0,10500141,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030042","modusebuff","(0,100,0,10500142,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030043","modusebuff","(0,100,0,10500143,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030044","modusebuff","(0,100,0,10500144,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030045","modusebuff","(0,100,0,10500145,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030046","modusebuff","(0,100,0,10500146,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030047","modusebuff","(0,100,0,10500147,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030048","modhp","(0,100,-5,-5,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030049","modhp","(0,100,-10,-10,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030050","modhp","(0,100,-5,-5,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030051","modhp","(0,100,-10,-10,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030052","modhp","(0,100,-5,-5,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030053","modhp","(0,100,-10,-10,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030054","modhp","(0,100,-1,-1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030055","modusebuff","(0,100,0,10500155,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030056","modusebuff","(0,100,0,10500156,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030057","modusebuff","(0,100,0,10500157,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030058","modusebuff","(0,100,0,10500158,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030059","modusebuff","(0,100,0,10500159,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030060","modusebuff","(0,100,0,10500160,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030061","modusebuff","(0,100,0,10500161,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030062","modusebuff","(0,100,0,10500162,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030067","modusebuff","(0,100,0,10500167,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030068","modusebuff","(0,100,0,10500168,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030073","modhp","(0,100,-1,-1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030074","modhp","(0,100,-2,-2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030075","modhp","(0,100,-1,-1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030076","modhp","(0,100,-2,-2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030077","modhp","(0,100,-1,-1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030078","modhp","(0,100,-2,-2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030080","modusebuff","(0,100,0,10500180,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030081","modusebuff","(0,100,0,10500181,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030082","modusebuff","(0,100,0,10500182,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030083","modusebuff","(0,100,0,10500183,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030084","modusebuff","(0,100,0,10500184,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030085","modusebuff","(0,100,0,10500185,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030086","modusebuff","(0,100,0,10500186,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030087","modusebuff","(0,100,0,10500187,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030088","modusebuff","(0,100,0,10500188,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030089","modusebuff","(0,100,0,10500189,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030090","modusebuff","(0,100,0,10500190,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030091","modusebuff","(0,100,0,10500191,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030092","modusebuff","(0,100,0,10500192,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030093","modusebuff","(0,100,0,10500193,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030098","moduseskill","(0,100,13302025,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030099","moduseskill","(0,100,13302026,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030100","moduseskill","(0,100,13302027,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030101","moduseskill","(0,100,13302028,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030104","modusebuff","(0,100,0,10500204,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030105","modusebuff","(0,100,0,10500205,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030106","modusebuff","(0,100,0,10500206,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030107","modusebuff","(0,100,0,10500207,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030108","modusebuff","(0,100,0,10500208,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030109","modusebuff","(0,100,0,10500209,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030110","moduseskill","(0,100,13302029,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030111","moduseskill","(0,100,13302030,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030130","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.5,0,4,6,0,0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030131","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,1,0,4,6,0,1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030136","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030137","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.2,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030138","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030139","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.2,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030140","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.1,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030141","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,26,0.2,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030142","modsuckblood","(0,100,5,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030143","modsuckblood","(0,100,10,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030144","modsuckblood","(0,100,5,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030145","modsuckblood","(0,100,10,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030146","modsuckblood","(0,100,5,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030147","modsuckblood","(0,100,10,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030155","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.05,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030156","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030157","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.05,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030158","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030159","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.05,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030160","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,10,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030161","modspeeddown","(0,100,0,0,0,0,0,0,0,0)","(4,31,0,-0.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030162","modspeeddown","(0,100,0,0,0,0,0,0,0,0)","(4,31,0,-0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030180","modhp","(0,100,1,1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030181","modhp","(0,100,2,2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030182","modhp","(0,100,1,1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030183","modhp","(0,100,2,2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030184","modhp","(0,100,1,1,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030185","modhp","(0,100,2,2,2,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030186","modabsorbhurt","(0,100,0,100000,0,150,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030187","modabsorbhurt","(0,100,0,100000,0,300,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030188","modabsorbhurt","(0,100,0,100000,0,150,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030189","modabsorbhurt","(0,100,0,100000,0,300,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030190","modabsorbhurt","(0,100,0,100000,0,150,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030191","modabsorbhurt","(0,100,0,100000,0,300,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11030198","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,-0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030199","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,-0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030200","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,-0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030201","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,-0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030204","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030205","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030206","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030207","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030208","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030209","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,7,0,0.15,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030210","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,-0.25,0,4,6,0,-0.25,0,4,13,-0.5,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030211","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,-0.5,0,4,6,0,-0.5,0,4,13,-0.75,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11030236","moddelbuff","(0,100,10500136,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11030237","moddelbuff","(0,100,10500137,0,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
