"AttributeId","WingNameId","ViewOrder","WingUpgradeMax","WingAddStarMax","StarNow","UpgradeNow","StarGradeMax","StarGradeNow","AttArray","Type","IIllusionList","WingOpenNeedRoleClass","PreWingRequirement","UnlockNeedMatirial","UnlockNeedMoney","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMaxEXP","EachAddStarExp","AddStarCriticalRate","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoney","EachUpgradeBless","MinUpgradeBless","MaxUpgradeBless","BasicRate","RateChange","WingMeshID","WingAnimBlueprint","WingFreeAnim","WingGlideAnim","WingCallAnim","WingDeadAnim","WingSkillAnim","WingSpecialSkillAnim","PictureNameRes","ButtonPictureNameRes","NoticeId","IllusionOriginalIdRange","buff_wing_name","buff_image_res","buff_trigger_id","wing_image_res_array","WingClickAnim","ExhibitionPos","ExhibitionScale","MaxWalkSpeed","MaxFlySpeed","FlyUpAnimRes","FlyDownAnimRes","FlyUpTime","SprintAniRes","SprintLenAndTime","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","SkillPool","AddLingMaterial","AddLingMaterialNum","LengQueTime","ExcellentAttArray"
"44100051","90020730","15","6","10","6","5","","","(4,8,609133,0,1,4,5,43335,0,1,4,6,52001,0,1,4,7,97477,0,1,4,9,16269,0,1,4,10,16269,0,1,4,26,0.025,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","160","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100052","90020730","15","6","10","7","5","","","(4,8,631803,0,1,4,5,44948,0,1,4,6,53936,0,1,4,7,101105,0,1,4,9,16874,0,1,4,10,16874,0,1,4,26,0.025,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","160","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100053","90020730","15","6","10","8","5","","","(4,8,654473,0,1,4,5,46561,0,1,4,6,55871,0,1,4,7,104733,0,1,4,9,17479,0,1,4,10,17479,0,1,4,26,0.025,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","160","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100054","90020730","15","6","10","9","5","","","(4,8,677143,0,1,4,5,48174,0,1,4,6,57806,0,1,4,7,108361,0,1,4,9,18084,0,1,4,10,18084,0,1,4,26,0.025,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","160","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100055","90020730","15","6","10","10","5","","","(4,8,699813,0,1,4,5,49787,0,1,4,6,59741,0,1,4,7,111989,0,1,4,9,18689,0,1,4,10,18689,0,1,4,26,0.025,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","0","0","0","0","0","0","31000104","0","25","0","5","5","5","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100056","90020730","15","6","10","0","6","","","(4,8,760432,0,1,4,5,54098,0,1,4,6,64914,0,1,4,7,121688,0,1,4,9,20306,0,1,4,10,20306,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100057","90020730","15","6","10","1","6","","","(4,8,789450,0,1,4,5,56162,0,1,4,6,67391,0,1,4,7,126331,0,1,4,9,21080,0,1,4,10,21080,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100058","90020730","15","6","10","2","6","","","(4,8,818468,0,1,4,5,58226,0,1,4,6,69868,0,1,4,7,130974,0,1,4,9,21854,0,1,4,10,21854,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100059","90020730","15","6","10","3","6","","","(4,8,847486,0,1,4,5,60290,0,1,4,6,72345,0,1,4,7,135617,0,1,4,9,22628,0,1,4,10,22628,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100060","90020730","15","6","10","4","6","","","(4,8,876504,0,1,4,5,62354,0,1,4,6,74822,0,1,4,7,140260,0,1,4,9,23402,0,1,4,10,23402,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100061","90020730","15","6","10","5","6","","","(4,8,905522,0,1,4,5,64418,0,1,4,6,77299,0,1,4,7,144903,0,1,4,9,24176,0,1,4,10,24176,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100062","90020730","15","6","10","6","6","","","(4,8,934540,0,1,4,5,66482,0,1,4,6,79776,0,1,4,7,149546,0,1,4,9,24950,0,1,4,10,24950,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100063","90020730","15","6","10","7","6","","","(4,8,963558,0,1,4,5,68546,0,1,4,6,82253,0,1,4,7,154189,0,1,4,9,25724,0,1,4,10,25724,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100064","90020730","15","6","10","8","6","","","(4,8,992576,0,1,4,5,70610,0,1,4,6,84730,0,1,4,7,158832,0,1,4,9,26498,0,1,4,10,26498,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100065","90020730","15","6","10","9","6","","","(4,8,1021594,0,1,4,5,72674,0,1,4,6,87207,0,1,4,7,163475,0,1,4,9,27272,0,1,4,10,27272,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100066","90020730","15","6","10","10","6","","","(4,8,1050612,0,1,4,5,74738,0,1,4,6,89684,0,1,4,7,168118,0,1,4,9,28046,0,1,4,10,28046,0,1,4,26,0.03,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","0","0","0","0","0","0","31000210","0","25","0","5","5","5","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100067","90020730","15","6","10","0","7","","","(4,8,1124898,0,1,4,5,80021,0,1,4,6,96024,0,1,4,7,180004,0,1,4,9,30027,0,1,4,10,30027,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100068","90020730","15","6","10","1","7","","","(4,8,1160264,0,1,4,5,82536,0,1,4,6,99042,0,1,4,7,185663,0,1,4,9,30971,0,1,4,10,30971,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100069","90020730","15","6","10","2","7","","","(4,8,1195630,0,1,4,5,85051,0,1,4,6,102060,0,1,4,7,191322,0,1,4,9,31915,0,1,4,10,31915,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100070","90020730","15","6","10","3","7","","","(4,8,1230996,0,1,4,5,87566,0,1,4,6,105078,0,1,4,7,196981,0,1,4,9,32859,0,1,4,10,32859,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100071","90020730","15","6","10","4","7","","","(4,8,1266362,0,1,4,5,90081,0,1,4,6,108096,0,1,4,7,202640,0,1,4,9,33803,0,1,4,10,33803,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100072","90020730","15","6","10","5","7","","","(4,8,1301728,0,1,4,5,92596,0,1,4,6,111114,0,1,4,7,208299,0,1,4,9,34747,0,1,4,10,34747,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100073","90020730","15","6","10","6","7","","","(4,8,1337094,0,1,4,5,95111,0,1,4,6,114132,0,1,4,7,213958,0,1,4,9,35691,0,1,4,10,35691,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100074","90020730","15","6","10","7","7","","","(4,8,1372460,0,1,4,5,97626,0,1,4,6,117150,0,1,4,7,219617,0,1,4,9,36635,0,1,4,10,36635,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100075","90020730","15","6","10","8","7","","","(4,8,1407826,0,1,4,5,100141,0,1,4,6,120168,0,1,4,7,225276,0,1,4,9,37579,0,1,4,10,37579,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100076","90020730","15","6","10","9","7","","","(4,8,1443192,0,1,4,5,102656,0,1,4,6,123186,0,1,4,7,230935,0,1,4,9,38523,0,1,4,10,38523,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","240","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100077","90020730","15","6","10","10","7","","","(4,8,1478558,0,1,4,5,105171,0,1,4,6,126204,0,1,4,7,236594,0,1,4,9,39467,0,1,4,10,39467,0,1,4,26,0.035,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","0","0","0","0","0","0","31000211","0","25","0","5","5","5","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100078","90020730","15","6","10","0","8","","","(4,8,1566511,0,1,4,5,111426,0,1,4,6,133710,0,1,4,7,250667,0,1,4,9,41813,0,1,4,10,41813,0,1,4,26,0.04,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","320","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","93000016","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100079","90020730","15","6","10","1","8","","","(4,8,1608224,0,1,4,5,114393,0,1,4,6,137270,0,1,4,7,257342,0,1,4,9,42926,0,1,4,10,42926,0,1,4,26,0.04,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","320","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100080","90020730","15","6","10","2","8","","","(4,8,1649937,0,1,4,5,117360,0,1,4,6,140830,0,1,4,7,264017,0,1,4,9,44039,0,1,4,10,44039,0,1,4,26,0.04,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","320","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
"44100081","90020730","15","6","10","3","8","","","(4,8,1691650,0,1,4,5,120327,0,1,4,6,144390,0,1,4,7,270692,0,1,4,9,45152,0,1,4,10,45152,0,1,4,26,0.04,0,1)","3","(31040071,31040072,31040073,31040074)","","","","","31000099","0","320","500","100","0","0","0","0","0","0","0","0","0","0","91030801","91030802","91030803","91030820","91030804","91030805","91030806","91030807","91200030","91200030","","","90069782","91260033","(10990505)","(91260109,91260110,91260111,91260112,91260113)","91030803","(0,-30,100)","(0.8,0.8,0.8)","0.2","0.8","91030818","91030819","0.5","","","0","0","","","","","","",""
