"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15020124","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000792,20)","(90052091)","","","0","71000001","(142619,180369,2138)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020125","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000793,20)","(90052091)","","","0","71000001","(138629,182390,2178)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020126","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000793,20)","(90052091)","","","0","71000001","(138629,182390,2178)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020127","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000794,20)","(90052091)","","","0","71000001","(130444,181753,2179)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020128","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000795,20)","(90052091)","","","0","71000001","(130028,176659,2492)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020129","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000796,20)","(90052091)","","","0","71000001","(127402,173446,3136)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020130","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000797,20)","(90052091)","","","0","71000001","(124919,176330,2528)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020131","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000798,20)","(90052091)","","","0","71000001","(134451,177432,2760)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020132","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000799,20)","(90052091)","","","0","71000001","(133835,175843,2872)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020133","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000800,20)","(90052091)","","","0","71000001","(133502,169547,3585)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020134","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000802,20)","(90052091)","","","0","71000001","(137290,167620,3608)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020135","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000803,20)","(90052091)","","","0","71000001","(120360,171980,2178)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020136","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000829,20)","(90052092)","","","0","71000001","(125410,130850,1678)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020137","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000831,20)","(90052092)","","","0","71000001","(115859,131529,1678)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020138","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000832,20)","(90052092)","","","0","71000001","(118079,130729,1668)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020139","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000833,20)","(90052092)","","","0","71000001","(121020,127010,1678)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020140","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000828,20)","(90052092)","","","0","71000001","(129680,131810,1668)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020141","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000836,20)","(90052092)","","","0","71000001","(123480,116310,1668)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020142","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000838,20)","(90052092)","","","0","71000001","(123420,109759,1678)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020143","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000854,20)","(90052093)","","","0","71000001","(198035,123844,1816)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020144","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000853,20)","(90052093)","","","0","71000001","(195680,121430,1628)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020145","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000853,20)","(90052092)","","","0","71000001","(195680,121430,1628)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020146","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000856,20)","(90052093)","","","0","71000001","(196499,130603,1840)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020147","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000857,20)","(90052093)","","","0","71000001","(196144,127633,2032)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020148","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000894,20)","(90052094)","","","0","71000001","(132950,73130,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020149","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000894,20)","(90052093)","","","0","71000001","(132950,73130,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020150","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000895,20)","(90052094)","","","0","71000001","(129020,63580,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020151","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000898,20)","(90052094)","","","0","71000001","(132870,66669,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020152","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000899,20)","(90052094)","","","0","71000001","(130989,62680,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020153","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000896,20)","(90052094)","","","0","71000001","(132230,76710,1088)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020154","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000901,20)","(90052094)","","","0","71000001","(134850,81880,1078)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020155","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000903,20)","(90052094)","","","0","71000001","(133910,86870,1078)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020156","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000904,20)","(90052094)","","","0","71000001","(126820,84950,1078)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020157","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000906,20)","(90052094)","","","0","71000001","(123150,78960,1078)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020158","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000931,20)","(90052095)","","","0","71000001","(139759,40310,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020159","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000931,20)","(90052094)","","","0","71000001","(139759,40310,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020160","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000936,20)","(90052095)","","","0","71000001","(148830,27690,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020161","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000938,20)","(90052095)","","","0","71000001","(155775,30849,964)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020162","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000939,20)","(90052095)","","","0","71000001","(157149,31320,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020163","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76001159,20)","(90052095)","","","0","71000001","(160159,33590,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020164","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000940,20)","(90052095)","","","0","71000001","(159240,35079,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020165","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000944,20)","(90052095)","","","0","71000001","(144550,45089,798)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020166","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000974,20)","(90052096)","","","0","71000001","(188800,22630,3218)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020167","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000976,20)","(90052096)","","","0","71000001","(188980,28810,3218)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020168","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000979,20)","(90052096)","","","0","71000001","(186459,38369,3188)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020169","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000981,20)","(90052096)","","","0","71000001","(181222,41337,3202)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020170","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76000985,20)","(90052096)","","","0","71000001","(190710,50150,3218)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020171","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76001030,20)","(90052097)","","","0","71000001","(232910,23970,3768)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020172","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76001034,20)","(90052097)","","","0","71000001","(236040,23130,3768)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020173","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76001033,20)","(90052097)","","","0","71000001","(229840,18650,3768)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
"15020174","2","0","0","","0","0","90007230","0","0","0","0","0","0","(76001032,20)","(90052097)","","","0","71000001","(229340,22120,3768)","","","","","","","0","3","500","","70503001","","","","","","","","","","","","","","","","","","","","","",""
