"AttributeId","UseType","MoneyChange","ItemGet","RoleAttributeChange","UseCD","WidgetJumpArray","SpawnNpcId","TitleGet","BagSendInType","FriendlinessAdd","OtherRecvItemID","LevelUp","FuncLevelLimit","UpgradeProtectInfoArray","ReducePkValue","GetRechargeNum","logic_id","NeedRedTip","EffectiveTime","ExperienceVipLevel","AddMapCount","ExpNum","ChooseItem","MeditationMedicineTime","OnlyUseInSelfServer","AddHeartValue","SummonNpcID","AddMapTimeArr"
"32090076","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090077","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090078","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090079","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090080","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090081","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090082","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090083","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090084","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090085","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090086","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090087","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090088","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090089","2","0","70504011","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090090","2","0","70990435","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31021077,1,31020597,1,31021557,1,31020837,1,31021317,1)","","","","",""
"32090091","2","0","70990436","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31021137,1,31020657,1,31021617,1,31020897,1,31021377,1)","","","","",""
"32090092","2","0","70990437","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31021197,1,31020717,1,31021677,1,31020957,1,31021437,1)","","","","",""
"32090093","2","0","70990438","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31021257,1,31020777,1,31021737,1,31021017,1,31021497,1)","","","","",""
"32090094","2","0","70990439","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090095","2","0","70990440","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090096","2","0","70990441","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090097","2","0","70990442","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090098","2","0","70990443","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090099","2","0","70990444","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090100","2","0","70990445","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090101","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090102","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090103","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090104","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090105","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090106","2","0","70033215","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090107","2","0","70033216","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090108","2","0","70033218","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090109","2","0","70033219","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090110","2","0","70033220","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090111","2","0","70033221","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090112","2","0","70033222","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090113","2","0","70033223","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090114","2","0","70033224","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090115","2","0","70033225","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090116","2","0","70033226","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090117","2","0","70033227","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090118","2","0","70033228","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090119","2","0","70033229","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090120","2","0","70033230","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090121","2","0","70033231","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090122","2","0","70033232","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090123","2","0","70033233","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130428,1,31130431,1,31130432,1)","","","","",""
"32090124","2","0","70033234","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130434,1,31130436,1,31130437,1)","","","","",""
"32090125","2","0","70033235","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130438,1,31130439,1)","","","","",""
"32090126","2","0","70033236","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130440,1,31130441,1)","","","","",""
"32090127","2","0","70033237","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130442,1,31130443,1)","","","","",""
"32090128","2","0","70033294","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090129","2","0","70033295","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090130","2","0","70990446","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31000032,1,31000035,1,31000036,1,31000037,1)","","","","",""
"32090131","2","0","70990448","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090132","2","0","70990449","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090133","2","0","70990450","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090134","2","0","70990451","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31051004,20,31051005,20,31051006,20,31051014,20)","","","","",""
"32090135","2","0","70990452","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31051007,20,31051008,20,31051009,20)","","","","",""
"32090136","2","0","70990453","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090137","2","0","70990107","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090138","2","0","70990454","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090139","2","0","70990112","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090140","2","0","70990455","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090141","2","0","70990456","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090142","2","0","70990457","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090143","2","0","70990458","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090144","2","0","70985002","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090145","2","0","70985003","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090146","2","0","70985004","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090147","2","0","70985005","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090148","2","0","70990459","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31026301,1,31026302,1,31026303,1,31026304,1,31026305,1)","","","","",""
"32090149","2","0","70990460","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090150","2","0","70993316","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090151","2","0","70990461","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090152","2","0","0","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090153","2","0","70990464","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31051010,20,31051011,20,31051012,20,31051015,20)","","","","",""
"32090154","2","0","70990465","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31130443,1,31130442,1,31130441,1,31130440,1,31130439,1,31130438,1)","","","","",""
"32090155","2","0","70990466","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090156","2","0","70990468","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020603,1,31020843,1,31021083,1,31021323,1,31021563,1)","","","","",""
"32090157","2","0","70990469","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020663,1,31020903,1,31021143,1,31021383,1,31021623,1)","","","","",""
"32090158","2","0","70990470","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020723,1,31020963,1,31021203,1,31021443,1,31021683,1)","","","","",""
"32090159","2","0","70990471","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020783,1,31021023,1,31021263,1,31021503,1,31021743,1)","","","","",""
"32090160","2","0","70990472","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090161","2","0","70990473","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020363,1,31021803,1,31022043,1)","","","","",""
"32090162","2","0","70990474","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31022563,1,31023523,1,31024483,1)","","","","",""
"32090163","2","0","70990475","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31022803,1,31023763,1,31024723,1)","","","","",""
"32090164","2","0","70990476","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31023043,1,31024003,1,31024963,1)","","","","",""
"32090165","2","0","70990477","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090166","2","0","70990478","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020609,1,31020849,1,31021089,1,31021329,1,31021569,1)","","","","",""
"32090167","2","0","70990479","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020669,1,31020909,1,31021149,1,31021389,1,31021629,1)","","","","",""
"32090168","2","0","70990480","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020729,1,31020969,1,31021209,1,31021449,1,31021689,1)","","","","",""
"32090169","2","0","70990481","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020789,1,31021029,1,31021269,1,31021509,1,31021749,1)","","","","",""
"32090170","2","0","70990482","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090171","2","0","70990483","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31020369,1,31021809,1,31022049,1)","","","","",""
"32090172","2","0","70990484","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31022569,1,31023529,1,31024489,1)","","","","",""
"32090173","2","0","70990485","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31022809,1,31023769,1,31024729,1)","","","","",""
"32090174","2","0","70990486","0","0","","","0","2","0","","0","0","","0","","","","","","","","(31023049,1,31024009,1,31024969,1)","","","","",""
"32090175","2","0","70990487","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090176","2","0","70990489","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090177","2","0","70990490","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090178","2","0","70990491","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090179","2","0","70990492","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090180","2","0","70990493","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090181","2","0","70990494","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32090182","2","0","70990495","0","0","","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
