"AttributeId","UpgradeCost","RecoveryReward","Notice_id","DiamondRecoveryMoney","DiamondRecoveryCost","UpgradeNeedNum"
"54053129","(10,76751)","(10,1799969)","","(10,3598273)","(4,84432)",""
"54053130","(10,77809)","(10,1838345)","","(10,3675024)","(4,86225)",""
"54053131","(10,78873)","(10,1877250)","","(10,3752833)","(4,88043)",""
"54053132","(10,79943)","(10,1916687)","","(10,3831706)","(4,89886)",""
"54053133","(10,81020)","(10,1956659)","","(10,3911649)","(4,91753)",""
"54053134","(10,82104)","(10,1997169)","","(10,3992669)","(4,93645)",""
"54053135","(10,83194)","(10,2038221)","","(10,4074773)","(4,95563)",""
"54053136","(10,84290)","(10,2079818)","","(10,4157967)","(4,97506)",""
"54053137","(10,85393)","(10,2121963)","","(10,4242257)","(4,99475)",""
"54053138","(10,86503)","(10,2164660)","","(10,4327650)","(4,101469)",""
"54053139","(10,87619)","(10,2207912)","93000164","(10,4414153)","(4,103489)",""
"54053140","(10,88741)","(10,2251722)","","(10,4501772)","(4,105535)",""
"54053141","(10,89870)","(10,2296093)","","(10,4590513)","(4,107607)",""
"54053142","(10,91005)","(10,2341028)","","(10,4680383)","(4,109705)",""
"54053143","(10,92147)","(10,2386531)","","(10,4771388)","(4,111830)",""
"54053144","(10,93295)","(10,2432605)","","(10,4863535)","(4,113981)",""
"54053145","(10,94449)","(10,2479253)","","(10,4956830)","(4,116159)",""
"54053146","(10,95610)","(10,2526478)","","(10,5051279)","(4,118364)",""
"54053147","(10,96777)","(10,2574283)","","(10,5146889)","(4,120596)",""
"54053148","(10,97950)","(10,2622672)","","(10,5243666)","(4,122855)",""
"54053149","(10,99130)","(10,2671647)","","(10,5341616)","(4,125141)",""
"54053150","(10,100316)","(10,2721212)","","(10,5440746)","(4,127455)",""
"54053151","(10,101509)","(10,2771370)","","(10,5541062)","(4,129796)",""
"54053152","(10,102708)","(10,2822125)","","(10,5642571)","(4,132165)",""
"54053153","(10,103913)","(10,2873479)","","(10,5745279)","(4,134562)",""
"54053154","(10,105125)","(10,2925436)","","(10,5849192)","(4,136987)",""
"54053155","(10,106343)","(10,2977999)","","(10,5954317)","(4,139440)",""
"54053156","(10,107567)","(10,3031171)","","(10,6060660)","(4,141921)",""
"54053157","(10,108797)","(10,3084955)","","(10,6168227)","(4,144431)",""
"54053158","(10,110034)","(10,3139354)","","(10,6277024)","(4,146970)",""
"54053159","(10,111277)","(10,3194371)","93000164","(10,6387058)","(4,149537)",""
"54053160","(10,112526)","(10,3250010)","","(10,6498335)","(4,152133)",""
"54053161","(10,113782)","(10,3306273)","","(10,6610861)","(4,154758)",""
"54053162","(10,115044)","(10,3363164)","","(10,6724643)","(4,157412)",""
"54053163","(10,116312)","(10,3420686)","","(10,6839687)","(4,160096)",""
"54053164","(10,117586)","(10,3478842)","","(10,6955999)","(4,162809)",""
"54053165","(10,118866)","(10,3537635)","","(10,7073585)","(4,165552)",""
"54053166","(10,120153)","(10,3597068)","","(10,7192451)","(4,168325)",""
"54053167","(10,121446)","(10,3657145)","","(10,7312604)","(4,171128)",""
"54053168","(10,122745)","(10,3717868)","","(10,7434050)","(4,173961)",""
"54053169","(10,124051)","(10,3779241)","","(10,7556795)","(4,176824)",""
"54053170","(10,125362)","(10,3841267)","","(10,7680846)","(4,179717)",""
"54053171","(10,126680)","(10,3903948)","","(10,7806208)","(4,182641)",""
"54053172","(10,128004)","(10,3967288)","","(10,7932888)","(4,185595)",""
"54053173","(10,129334)","(10,4031290)","","(10,8060892)","(4,188580)",""
"54053174","(10,130670)","(10,4095957)","","(10,8190226)","(4,191596)",""
"54053175","(10,132013)","(10,4161292)","","(10,8320896)","(4,194643)",""
"54053176","(10,133361)","(10,4227299)","","(10,8452909)","(4,197722)",""
"54053177","(10,134716)","(10,4293980)","","(10,8586270)","(4,200832)",""
"54053178","(10,136077)","(10,4361338)","","(10,8720986)","(4,203973)",""
"54053179","(10,137444)","(10,4429377)","93000164","(10,8857063)","(4,207146)",""
"54053180","(10,138817)","(10,4498099)","","(10,8994507)","(4,210351)",""
"54053181","(10,140196)","(10,4567508)","","(10,9133324)","(4,213588)",""
"54053182","(10,141581)","(10,4637606)","","(10,9273520)","(4,216857)",""
"54053183","(10,142973)","(10,4708397)","","(10,9415101)","(4,220158)",""
"54053184","(10,144370)","(10,4779884)","","(10,9558074)","(4,223491)",""
"54053185","(10,145774)","(10,4852069)","","(10,9702444)","(4,226857)",""
"54053186","(10,147184)","(10,4924956)","","(10,9848218)","(4,230256)",""
"54053187","(10,148600)","(10,4998548)","","(10,9995402)","(4,233687)",""
"54053188","(10,150021)","(10,5072848)","","(10,10144002)","(4,237151)",""
"54053189","(10,151449)","(10,5147859)","","(10,10294023)","(4,240648)",""
"54053190","(10,152883)","(10,5223584)","","(10,10445472)","(4,244179)",""
"54053191","(10,154323)","(10,5300026)","","(10,10598355)","(4,247743)",""
"54053192","(10,155769)","(10,5377188)","","(10,10752678)","(4,251340)",""
"54053193","(10,157221)","(10,5455073)","","(10,10908447)","(4,254971)",""
"54053194","(10,158680)","(10,5533684)","","(10,11065668)","(4,258636)",""
"54053195","(10,160144)","(10,5613024)","","(10,11224348)","(4,262335)",""
"54053196","(10,161614)","(10,5693096)","","(10,11384492)","(4,266068)",""
"54053197","(10,163090)","(10,5773903)","","(10,11546106)","(4,269835)",""
"54053198","(10,164572)","(10,5855448)","","(10,11709196)","(4,273636)",""
"54053199","(10,166061)","(10,5937734)","93000164","(10,11873768)","(4,277472)",""
"54053200","(10,167555)","(10,6020765)","","(10,12039829)","(4,281342)",""
"54053201","(10,169055)","(10,6104543)","","(10,12207384)","(4,285247)",""
"54053202","(10,170561)","(10,6189071)","","(10,12376439)","(4,289187)",""
"54053203","(10,172073)","(10,6274352)","","(10,12547000)","(4,293162)",""
"54053204","(10,173591)","(10,6360389)","","(10,12719073)","(4,297172)",""
"54053205","(10,175115)","(10,6447185)","","(10,12892664)","(4,301218)",""
"54053206","(10,176646)","(10,6534743)","","(10,13067779)","(4,305299)",""
"54053207","(10,178181)","(10,6623066)","","(10,13244425)","(4,309416)",""
"54053208","(10,179723)","(10,6712157)","","(10,13422606)","(4,313568)",""
"54053209","(10,181271)","(10,6802019)","","(10,13602329)","(4,317756)",""
"54053210","(10,182825)","(10,6892655)","","(10,13783600)","(4,321980)",""
"54053211","(10,184385)","(10,6984068)","","(10,13966425)","(4,326240)",""
"54053212","(10,185951)","(10,7076261)","","(10,14150810)","(4,330537)",""
"54053213","(10,187522)","(10,7169237)","","(10,14336761)","(4,334870)",""
"54053214","(10,189100)","(10,7262998)","","(10,14524283)","(4,339240)",""
"54053215","(10,190683)","(10,7357548)","","(10,14713383)","(4,343646)",""
"54053216","(10,192272)","(10,7452890)","","(10,14904066)","(4,348089)",""
"54053217","(10,193868)","(10,7549026)","","(10,15096338)","(4,352569)",""
"54053218","(10,195469)","(10,7645960)","","(10,15290206)","(4,357086)",""
"54053219","(10,197076)","(10,7743695)","","(10,15485675)","(4,361641)",""
"54053220","(10,198689)","(10,7842233)","","(10,15682751)","(4,366233)",""
"54053221","(10,200307)","(10,7941578)","","(10,15881440)","(4,370862)",""
"54053222","(10,201932)","(10,8041732)","","(10,16081747)","(4,375529)",""
"54053223","(10,203562)","(10,8142698)","","(10,16283679)","(4,380234)",""
"54053224","(10,205199)","(10,8244479)","93000164","(10,16487241)","(4,384977)",""
"54053225","(10,206841)","(10,8347079)","","(10,16692440)","(4,389758)",""
"54053226","(10,208489)","(10,8450500)","","(10,16899281)","(4,394577)",""
"54053227","(10,210143)","(10,8554745)","","(10,17107770)","(4,399434)",""
"54053228","(10,211803)","(10,8659817)","","(10,17317913)","(4,404330)",""
"54053229","(10,213468)","(10,8765719)","","(10,17529716)","(4,409265)",""
"54053230","(10,215140)","(10,8872453)","","(10,17743184)","(4,414238)",""
"54053231","(10,216817)","(10,8980023)","","(10,17958324)","(4,419250)",""
"54053232","(10,218500)","(10,9088432)","","(10,18175141)","(4,424301)",""
"54053233","(10,220189)","(10,9197682)","","(10,18393641)","(4,429391)",""
"54053234","(10,221883)","(10,9307777)","","(10,18613830)","(4,434521)",""
"54053235","(10,223584)","(10,9418719)","","(10,18835713)","(4,439690)",""
"54053236","(10,225290)","(10,9530511)","","(10,19059297)","(4,444899)",""
"54053237","(10,227002)","(10,9643156)","","(10,19284587)","(4,450147)",""
"54053238","(10,228720)","(10,9756657)","","(10,19511589)","(4,455435)",""
"54053239","(10,230444)","(10,9871017)","","(10,19740309)","(4,460763)",""
"54053240","(10,232173)","(10,9986239)","","(10,19970753)","(4,466131)",""
"54053241","(10,233908)","(10,10102326)","","(10,20202926)","(4,471540)",""
"54053242","(10,235649)","(10,10219280)","","(10,20436834)","(4,476989)",""
"54053243","(10,237396)","(10,10337105)","","(10,20672483)","(4,482478)",""
"54053244","(10,239148)","(10,10455803)","","(10,20909879)","(4,488008)",""
"54053245","(10,240907)","(10,10575377)","","(10,21149027)","(4,493579)",""
"54053246","(10,242671)","(10,10695831)","","(10,21389934)","(4,499191)",""
"54053247","(10,244440)","(10,10817167)","","(10,21632605)","(4,504844)",""
"54053248","(10,246216)","(10,10939387)","","(10,21877045)","(4,510538)",""
"54053249","(10,247997)","(10,11062495)","93000164","(10,22123261)","(4,516273)",""
"54053250","","(10,11186494)","","(10,22371258)","(4,522050)",""
"54054001","(10,766)","(10,3200)","","","",""
"54054002","(10,782)","(10,4412)","","(10,5624)","(4,41)",""
"54054003","(10,816)","(10,5654)","","(10,8108)","(4,84)",""
"54054004","(10,868)","(10,6941)","","(10,10682)","(4,129)",""
"54054005","(10,936)","(10,8287)","","(10,13374)","(4,176)",""
"54054006","(10,1020)","(10,9704)","","(10,16208)","(4,226)",""
"54054007","(10,1122)","(10,11206)","","(10,19212)","(4,279)",""
"54054008","(10,1242)","(10,12804)","","(10,22408)","(4,336)",""
"54054009","(10,1378)","(10,14511)","","(10,25822)","(4,397)",""
"54054010","(10,1530)","(10,16337)","","(10,29474)","(4,463)",""
"54054011","(10,1700)","(10,18294)","","(10,33388)","(4,533)",""
"54054012","(10,1888)","(10,20393)","","(10,37586)","(4,608)",""
"54054013","(10,2092)","(10,22644)","","(10,42088)","(4,689)",""
"54054014","(10,2312)","(10,25058)","","(10,46916)","(4,776)",""
"54054015","(10,2550)","(10,27645)","","(10,52090)","(4,869)",""
"54054016","(10,2806)","(10,30416)","","(10,57632)","(4,969)",""
"54054017","(10,3078)","(10,33380)","","(10,63560)","(4,1076)",""
"54054018","(10,3366)","(10,36548)","","(10,69896)","(4,1190)",""
"54054019","(10,3672)","(10,39929)","93000163","(10,76658)","(4,1311)",""
"54054020","(10,3996)","(10,43533)","","(10,83866)","(4,1440)",""
"54054021","(10,4336)","(10,47370)","","(10,91540)","(4,1577)",""
"54054022","(10,4692)","(10,51449)","","(10,99698)","(4,1723)",""
"54054023","(10,5066)","(10,55779)","","(10,108358)","(4,1878)",""
"54054024","(10,5458)","(10,60370)","","(10,117540)","(4,2042)",""
"54054025","(10,5866)","(10,65231)","","(10,127262)","(4,2215)",""
"54054026","(10,6290)","(10,70371)","","(10,137542)","(4,2398)",""
"54054027","(10,6732)","(10,75799)","","(10,148398)","(4,2591)",""
"54054028","(10,7192)","(10,81524)","","(10,159848)","(4,2795)",""
"54054029","(10,7668)","(10,87555)","93000163","(10,171910)","(4,3009)",""
"54054030","(10,8160)","(10,93901)","","(10,184602)","(4,3234)",""
"54054031","(10,8670)","(10,100571)","","(10,197942)","(4,3471)",""
"54054032","(10,9198)","(10,107574)","","(10,211948)","(4,3719)",""
"54054033","(10,9742)","(10,114918)","","(10,226636)","(4,3979)",""
"54054034","(10,10302)","(10,122612)","","(10,242024)","(4,4251)",""
"54054035","(10,10880)","(10,130664)","","(10,258128)","(4,4536)",""
"54054036","(10,11476)","(10,139083)","","(10,274966)","(4,4834)",""
"54054037","(10,12088)","(10,147878)","","(10,292556)","(4,5145)",""
"54054038","(10,12716)","(10,157057)","","(10,310914)","(4,5469)",""
"54054039","(10,13362)","(10,166628)","93000163","(10,330056)","(4,5807)",""
"54054040","(10,14026)","(10,176600)","","(10,350000)","(4,6159)",""
"54054041","(10,14706)","(10,186981)","","(10,370762)","(4,6525)",""
"54054042","(10,15402)","(10,197779)","","(10,392358)","(4,6905)",""
"54054043","(10,16116)","(10,209003)","","(10,414806)","(4,7300)",""
"54054044","(10,16848)","(10,220660)","","(10,438120)","(4,7710)",""
"54054045","(10,17596)","(10,232759)","","(10,462318)","(4,8136)",""
"54054046","(10,18360)","(10,245308)","","(10,487416)","(4,8577)",""
"54054047","(10,19142)","(10,258315)","","(10,513430)","(4,9034)",""
"54054048","(10,19942)","(10,271788)","","(10,540376)","(4,9507)",""
"54054049","(10,20758)","(10,285735)","93000164","(10,568270)","(4,9997)",""
"54054050","(10,21590)","(10,300164)","","(10,597128)","(4,10503)",""
"54054051","(10,22440)","(10,315083)","","(10,626966)","(4,11026)",""
"54054052","(10,23308)","(10,330500)","","(10,657800)","(4,11567)",""
"54054053","(10,24192)","(10,346423)","","(10,689646)","(4,12125)",""
"54054054","(10,25092)","(10,362859)","","(10,722518)","(4,12701)",""
"54054055","(10,26010)","(10,379817)","","(10,756434)","(4,13295)",""
"54054056","(10,26946)","(10,397304)","","(10,791408)","(4,13907)",""
"54054057","(10,27898)","(10,415328)","","(10,827456)","(4,14538)",""
"54054058","(10,28866)","(10,433896)","","(10,864592)","(4,15188)",""
"54054059","(10,29852)","(10,453017)","93000164","(10,902834)","(4,15857)",""
"54054060","(10,30856)","(10,472698)","","(10,942196)","(4,16545)",""
"54054061","(10,31876)","(10,492946)","","(10,982692)","(4,17253)",""
"54054062","(10,32912)","(10,513769)","","(10,1024338)","(4,17981)",""
"54054063","(10,33966)","(10,535175)","","(10,1067150)","(4,18729)",""
"54054064","(10,35038)","(10,557172)","","(10,1111144)","(4,19497)",""
"54054065","(10,36126)","(10,579767)","","(10,1156334)","(4,20286)",""
"54054066","(10,37230)","(10,602967)","","(10,1202734)","(4,21096)",""
"54054067","(10,38352)","(10,626780)","","(10,1250360)","(4,21927)",""
"54054068","(10,39492)","(10,651214)","","(10,1299228)","(4,22779)",""
"54054069","(10,40648)","(10,676275)","93000164","(10,1349350)","(4,23653)",""
"54054070","(10,41820)","(10,701972)","","(10,1400744)","(4,24549)",""
"54054071","(10,43010)","(10,728312)","","(10,1453424)","(4,25467)",""
"54054072","(10,44218)","(10,755302)","","(10,1507404)","(4,26408)",""
"54054073","(10,45442)","(10,782949)","","(10,1562698)","(4,27371)",""
"54054074","(10,46682)","(10,811261)","","(10,1619322)","(4,28357)",""
"54054075","(10,47940)","(10,840245)","","(10,1677290)","(4,29366)",""
"54054076","(10,49216)","(10,869909)","","(10,1736618)","(4,30399)",""
"54054077","(10,50508)","(10,900259)","","(10,1797318)","(4,31456)",""
"54054078","(10,51816)","(10,931304)","","(10,1859408)","(4,32537)",""
"54054079","(10,53142)","(10,963050)","93000164","(10,1922900)","(4,33642)",""
"54054080","(10,54486)","(10,995504)","","(10,1987808)","(4,34771)",""
"54054081","(10,55846)","(10,1028674)","","(10,2054148)","(4,35925)",""
"54054082","(10,57222)","(10,1062567)","","(10,2121934)","(4,37104)",""
"54054083","(10,58616)","(10,1097190)","","(10,2191180)","(4,38308)",""
"54054084","(10,60028)","(10,1132550)","","(10,2261900)","(4,39538)",""
"54054085","(10,61456)","(10,1168655)","","(10,2334110)","(4,40793)",""
"54054086","(10,62900)","(10,1205511)","","(10,2407822)","(4,42074)",""
"54054087","(10,64362)","(10,1243126)","","(10,2483052)","(4,43381)",""
"54054088","(10,65842)","(10,1281507)","","(10,2559814)","(4,44715)",""
"54054089","(10,67338)","(10,1320660)","93000164","(10,2638120)","(4,46075)",""
"54054090","(10,68850)","(10,1360593)","","(10,2717986)","(4,47462)",""
"54054091","(10,70380)","(10,1401313)","","(10,2799426)","(4,48876)",""
"54054092","(10,71928)","(10,1442827)","","(10,2882454)","(4,50318)",""
"54054093","(10,73492)","(10,1485142)","","(10,2967084)","(4,51787)",""
"54054094","(10,75072)","(10,1528265)","","(10,3053330)","(4,53284)",""
"54054095","(10,76670)","(10,1572203)","","(10,3141206)","(4,54809)",""
"54054096","(10,78286)","(10,1616963)","","(10,3230726)","(4,56363)",""
"54054097","(10,79918)","(10,1662551)","","(10,3321902)","(4,57945)",""
"54054098","(10,81566)","(10,1708975)","","(10,3414750)","(4,59556)",""
"54054099","(10,83232)","(10,1756242)","93000164","(10,3509284)","(4,61196)",""
"54054100","(10,84916)","(10,1804358)","","(10,3605516)","(4,62866)",""
"54054101","(10,86616)","(10,1853331)","","(10,3703462)","(4,64565)",""
"54054102","(10,88332)","(10,1903167)","","(10,3803134)","(4,66294)",""
"54054103","(10,90066)","(10,1953873)","","(10,3904546)","(4,68053)",""
"54054104","(10,91818)","(10,2005456)","","(10,4007712)","(4,69842)",""
"54054105","(10,93586)","(10,2057923)","","(10,4112646)","(4,71662)",""
"54054106","(10,95370)","(10,2111281)","","(10,4219362)","(4,73512)",""
"54054107","(10,97172)","(10,2165537)","","(10,4327874)","(4,75393)",""
"54054108","(10,98992)","(10,2220697)","","(10,4438194)","(4,77305)",""
"54054109","(10,100828)","(10,2276768)","","(10,4550336)","(4,79249)",""
"54054110","(10,102680)","(10,2333757)","","(10,4664314)","(4,81224)",""
"54054111","(10,104550)","(10,2391671)","","(10,4780142)","(4,83231)",""
"54054112","(10,106438)","(10,2450516)","","(10,4897832)","(4,85270)",""
"54054113","(10,108342)","(10,2510299)","","(10,5017398)","(4,87342)",""
"54054114","(10,110262)","(10,2571027)","","(10,5138854)","(4,89446)",""
"54054115","(10,112200)","(10,2632707)","","(10,5262214)","(4,91583)",""
"54054116","(10,114156)","(10,2695345)","","(10,5387490)","(4,93753)",""
"54054117","(10,116128)","(10,2758948)","","(10,5514696)","(4,95956)",""
"54054118","(10,118116)","(10,2823523)","","(10,5643846)","(4,98193)",""
"54054119","(10,120122)","(10,2889076)","93000164","(10,5774952)","(4,100464)",""
"54054120","(10,122146)","(10,2955614)","","(10,5908028)","(4,102769)",""
"54054121","(10,124186)","(10,3023144)","","(10,6043088)","(4,105108)",""
"54054122","(10,126242)","(10,3091672)","","(10,6180144)","(4,107481)",""
"54054123","(10,128316)","(10,3161205)","","(10,6319210)","(4,109889)",""
"54054124","(10,130408)","(10,3231749)","","(10,6460298)","(4,112332)",""
"54054125","(10,132516)","(10,3303311)","","(10,6603422)","(4,114810)",""
"54054126","(10,134640)","(10,3375898)","","(10,6748596)","(4,117323)",""
"54054127","(10,136782)","(10,3449516)","","(10,6895832)","(4,119872)",""
"54054128","(10,138942)","(10,3524172)","","(10,7045144)","(4,122456)",""
"54054129","(10,141118)","(10,3599873)","","(10,7196546)","(4,125076)",""
"54054130","(10,143310)","(10,3676624)","","(10,7350048)","(4,127733)",""
"54054131","(10,145520)","(10,3754433)","","(10,7505666)","(4,130426)",""
"54054132","(10,147748)","(10,3833306)","","(10,7663412)","(4,133156)",""
"54054133","(10,149992)","(10,3913249)","","(10,7823298)","(4,135923)",""
"54054134","(10,152252)","(10,3994269)","","(10,7985338)","(4,138727)",""
"54054135","(10,154530)","(10,4076373)","","(10,8149546)","(4,141568)",""
"54054136","(10,156826)","(10,4159567)","","(10,8315934)","(4,144447)",""
"54054137","(10,159138)","(10,4243857)","","(10,8484514)","(4,147363)",""
"54054138","(10,161466)","(10,4329250)","","(10,8655300)","(4,150317)",""
"54054139","(10,163812)","(10,4415753)","93000164","(10,8828306)","(4,153310)",""
"54054140","(10,166176)","(10,4503372)","","(10,9003544)","(4,156341)",""
"54054141","(10,168556)","(10,4592113)","","(10,9181026)","(4,159411)",""
"54054142","(10,170952)","(10,4681983)","","(10,9360766)","(4,162520)",""
"54054143","(10,173366)","(10,4772988)","","(10,9542776)","(4,165668)",""
"54054144","(10,175798)","(10,4865135)","","(10,9727070)","(4,168855)",""
"54054145","(10,178246)","(10,4958430)","","(10,9913660)","(4,172082)",""
"54054146","(10,180710)","(10,5052879)","","(10,10102558)","(4,175348)",""
"54054147","(10,183192)","(10,5148489)","","(10,10293778)","(4,178654)",""
"54054148","(10,185692)","(10,5245266)","","(10,10487332)","(4,182001)",""
"54054149","(10,188208)","(10,5343216)","","(10,10683232)","(4,185388)",""
"54054150","(10,190740)","(10,5442346)","","(10,10881492)","(4,188816)",""
"54054151","(10,193290)","(10,5542662)","","(10,11082124)","(4,192285)",""
"54054152","(10,195858)","(10,5644171)","","(10,11285142)","(4,195795)",""
"54054153","(10,198442)","(10,5746879)","","(10,11490558)","(4,199346)",""
"54054154","(10,201042)","(10,5850792)","","(10,11698384)","(4,202939)",""
"54054155","(10,203660)","(10,5955917)","","(10,11908634)","(4,206573)",""
"54054156","(10,206296)","(10,6062260)","","(10,12121320)","(4,210249)",""
"54054157","(10,208948)","(10,6169827)","","(10,12336454)","(4,213967)",""
"54054158","(10,211616)","(10,6278624)","","(10,12554048)","(4,217728)",""
"54054159","(10,214302)","(10,6388658)","93000164","(10,12774116)","(4,221531)",""
"54054160","(10,217006)","(10,6499935)","","(10,12996670)","(4,225377)",""
"54054161","(10,219726)","(10,6612461)","","(10,13221722)","(4,229266)",""
"54054162","(10,222462)","(10,6726243)","","(10,13449286)","(4,233199)",""
"54054163","(10,225216)","(10,6841287)","","(10,13679374)","(4,237175)",""
"54054164","(10,227988)","(10,6957599)","","(10,13911998)","(4,241195)",""
"54054165","(10,230776)","(10,7075185)","","(10,14147170)","(4,245259)",""
"54054166","(10,233580)","(10,7194051)","","(10,14384902)","(4,249367)",""
"54054167","(10,236402)","(10,7314204)","","(10,14625208)","(4,253519)",""
"54054168","(10,239242)","(10,7435650)","","(10,14868100)","(4,257716)",""
"54054169","(10,242098)","(10,7558395)","","(10,15113590)","(4,261957)",""
"54054170","(10,244970)","(10,7682446)","","(10,15361692)","(4,266243)",""
"54054171","(10,247860)","(10,7807808)","","(10,15612416)","(4,270575)",""
"54054172","(10,250768)","(10,7934488)","","(10,15865776)","(4,274952)",""
"54054173","(10,253692)","(10,8062492)","","(10,16121784)","(4,279375)",""
"54054174","(10,256632)","(10,8191826)","","(10,16380452)","(4,283843)",""
"54054175","(10,259590)","(10,8322496)","","(10,16641792)","(4,288357)",""
"54054176","(10,262566)","(10,8454509)","","(10,16905818)","(4,292918)",""
"54054177","(10,265558)","(10,8587870)","","(10,17172540)","(4,297525)",""
"54054178","(10,268566)","(10,8722586)","","(10,17441972)","(4,302179)",""
"54054179","(10,271592)","(10,8858663)","93000164","(10,17714126)","(4,306880)",""
"54054180","(10,274636)","(10,8996107)","","(10,17989014)","(4,311628)",""
"54054181","(10,277696)","(10,9134924)","","(10,18266648)","(4,316423)",""
"54054182","(10,280772)","(10,9275120)","","(10,18547040)","(4,321266)",""
"54054183","(10,283866)","(10,9416701)","","(10,18830202)","(4,326156)",""
"54054184","(10,286978)","(10,9559674)","","(10,19116148)","(4,331094)",""
"54054185","(10,290106)","(10,9704044)","","(10,19404888)","(4,336081)",""
"54054186","(10,293250)","(10,9849818)","","(10,19696436)","(4,341116)",""
"54054187","(10,296412)","(10,9997002)","","(10,19990804)","(4,346200)",""
"54054188","(10,299592)","(10,10145602)","","(10,20288004)","(4,351332)",""
"54054189","(10,302788)","(10,10295623)","","(10,20588046)","(4,356513)",""
"54054190","(10,306000)","(10,10447072)","","(10,20890944)","(4,361744)",""
"54054191","(10,309230)","(10,10599955)","","(10,21196710)","(4,367024)",""
"54054192","(10,312478)","(10,10754278)","","(10,21505356)","(4,372354)",""
"54054193","(10,315742)","(10,10910047)","","(10,21816894)","(4,377733)",""
"54054194","(10,319022)","(10,11067268)","","(10,22131336)","(4,383162)",""
"54054195","(10,322320)","(10,11225948)","","(10,22448696)","(4,388642)",""
"54054196","(10,325636)","(10,11386092)","","(10,22768984)","(4,394172)",""
"54054197","(10,328968)","(10,11547706)","","(10,23092212)","(4,399753)",""
"54054198","(10,332316)","(10,11710796)","","(10,23418392)","(4,405385)",""
"54054199","(10,335682)","(10,11875368)","93000164","(10,23747536)","(4,411068)",""
"54054200","(10,339066)","(10,12041429)","","(10,24079658)","(4,416802)",""
"54054201","(10,342466)","(10,12208984)","","(10,24414768)","(4,422588)",""
"54054202","(10,345882)","(10,12378039)","","(10,24752878)","(4,428425)",""
"54054203","(10,349316)","(10,12548600)","","(10,25094000)","(4,434314)",""
"54054204","(10,352768)","(10,12720673)","","(10,25438146)","(4,440255)",""
"54054205","(10,356236)","(10,12894264)","","(10,25785328)","(4,446249)",""
"54054206","(10,359720)","(10,13069379)","","(10,26135558)","(4,452295)",""
"54054207","(10,363222)","(10,13246025)","","(10,26488850)","(4,458394)",""
"54054208","(10,366742)","(10,13424206)","","(10,26845212)","(4,464546)",""
"54054209","(10,370278)","(10,13603929)","","(10,27204658)","(4,470751)",""
"54054210","(10,373830)","(10,13785200)","","(10,27567200)","(4,477009)",""
"54054211","(10,377400)","(10,13968025)","","(10,27932850)","(4,483321)",""
"54054212","(10,380988)","(10,14152410)","","(10,28301620)","(4,489687)",""
"54054213","(10,384592)","(10,14338361)","","(10,28673522)","(4,496106)",""
"54054214","(10,388212)","(10,14525883)","","(10,29048566)","(4,502580)",""
"54054215","(10,391850)","(10,14714983)","","(10,29426766)","(4,509108)",""
"54054216","(10,395506)","(10,14905666)","","(10,29808132)","(4,515691)",""
"54054217","(10,399178)","(10,15097938)","","(10,30192676)","(4,522328)",""
"54054218","(10,402866)","(10,15291806)","","(10,30580412)","(4,529020)",""
"54054219","(10,406572)","(10,15487275)","","(10,30971350)","(4,535768)",""
"54054220","(10,410296)","(10,15684351)","","(10,31365502)","(4,542571)",""
"54054221","(10,414036)","(10,15883040)","","(10,31762880)","(4,549429)",""
"54054222","(10,417792)","(10,16083347)","","(10,32163494)","(4,556343)",""
"54054223","(10,421566)","(10,16285279)","","(10,32567358)","(4,563313)",""
"54054224","(10,425358)","(10,16488841)","93000164","(10,32974482)","(4,570339)",""
"54054225","(10,429166)","(10,16694040)","","(10,33384880)","(4,577422)",""
"54054226","(10,432990)","(10,16900881)","","(10,33798562)","(4,584561)",""
"54054227","(10,436832)","(10,17109370)","","(10,34215540)","(4,591757)",""
"54054228","(10,440692)","(10,17319513)","","(10,34635826)","(4,599010)",""
"54054229","(10,444568)","(10,17531316)","","(10,35059432)","(4,606320)",""
"54054230","(10,448460)","(10,17744784)","","(10,35486368)","(4,613688)",""
"54054231","(10,452370)","(10,17959924)","","(10,35916648)","(4,621113)",""
"54054232","(10,456298)","(10,18176741)","","(10,36350282)","(4,628596)",""
"54054233","(10,460242)","(10,18395241)","","(10,36787282)","(4,636137)",""
"54054234","(10,464202)","(10,18615430)","","(10,37227660)","(4,643737)",""
"54054235","(10,468180)","(10,18837313)","","(10,37671426)","(4,651395)",""
"54054236","(10,472176)","(10,19060897)","","(10,38118594)","(4,659112)",""
"54054237","(10,476188)","(10,19286187)","","(10,38569174)","(4,666887)",""
"54054238","(10,480216)","(10,19513189)","","(10,39023178)","(4,674721)",""
"54054239","(10,484262)","(10,19741909)","","(10,39480618)","(4,682615)",""
"54054240","(10,488326)","(10,19972353)","","(10,39941506)","(4,690568)",""
"54054241","(10,492406)","(10,20204526)","","(10,40405852)","(4,698581)",""
"54054242","(10,496502)","(10,20438434)","","(10,40873668)","(4,706653)",""
"54054243","(10,500616)","(10,20674083)","","(10,41344966)","(4,714785)",""
"54054244","(10,504748)","(10,20911479)","","(10,41819758)","(4,722978)",""
"54054245","(10,508896)","(10,21150627)","","(10,42298054)","(4,731231)",""
"54054246","(10,513060)","(10,21391534)","","(10,42779868)","(4,739545)",""
"54054247","(10,517242)","(10,21634205)","","(10,43265210)","(4,747919)",""
