"AttributeId","ActivityType","CycleIndex","Condition","Reward","TextImage","ParamArr1","ParamArr2","ParamArr3","ParamArr4","ParamArr5"
"136007179","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5266)",""
"136007180","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5267)",""
"136007181","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5268)",""
"136007182","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5269)",""
"136007183","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5270)",""
"136007184","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5271)",""
"136007185","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5272)",""
"136007186","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5273)",""
"136007187","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5274)",""
"136007188","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5275)",""
"136007189","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5276)",""
"136007190","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5277)",""
"136007191","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5278)",""
"136007192","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5279)",""
"136007193","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5280)",""
"136007194","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5281)",""
"136007195","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5282)",""
"136007196","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5283)",""
"136007197","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5284)",""
"136007198","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5285)",""
"136007199","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5286)",""
"136007200","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5287)",""
"136007201","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5288)",""
"136007202","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5289)",""
"136007203","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5290)",""
"136007204","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5291)",""
"136007205","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5292)",""
"136007206","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5293)",""
"136007207","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5294)",""
"136007208","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5295)",""
"136007209","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5296)",""
"136007210","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5297)",""
"136007211","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5298)",""
"136007212","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5299)",""
"136007213","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5300)",""
"136007214","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5301)",""
"136007215","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5302)",""
"136007216","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5303)",""
"136007217","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5304)",""
"136007218","6","1","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5305)",""
"136007219","6","2","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5306)",""
"136007220","6","3","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5307)",""
"136007221","6","4","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5308)",""
"136007222","6","5","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5309)",""
"136007223","6","6","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5310)",""
"136007224","6","7","(1,1,2,5000,3,1,4,1,9,1,10,1,5,1)","(10,10,10,10,10,10,10)","","(91240616,90305192,92700003,0,-1,117000095,91240612,90305193,92480009,-1,-1,117000149,-1,90305194,92800002,-1,-1,117000149,91232615,90305195,92300003,0,-1,117000013,-1,90305363,92510001,-1,-1,117000149,-1,90305364,92340010,-1,-1,117000063,91232619,90305196,92300003,5,-1,117000015)","","","(5311)",""
"136013001","12","1","(31140082,10)","(31000030,1)","","(100)","","","(12)",""
"136013002","12","1","(31140082,10)","(31000031,1)","","(100)","","","(13)",""
"136013003","12","1","(31140082,10)","(31000033,1)","","(100)","","","(14)",""
"136013004","12","1","(31140082,10)","(31000034,1)","","(100)","","","(15)",""
"136013005","12","1","(31140082,5)","(31010025,1)","","(-1)","","","(16)",""
"136013006","99","","","","","","","","(17)",""
"136013007","99","","","","","","","","(18)",""
"136015001","14","1","(300)","(31000177,1,31090132,10,31090131,10,31101076,1)","(90096652)","","","","(19)",""
"136015002","14","1","(600)","(31140132,50,31140133,20,31090011,1,31101076,1)","(90096652)","","","","(20)",""
"136015003","14","1","(2000)","(31090132,60,31090131,60,31090012,1,31101076,1)","(90096652)","","","","(21)",""
"136015004","14","1","(3500)","(31000174,1,31000099,80,31090013,1,31101076,1)","(90096652)","","","","(22)",""
"136015005","14","1","(5000)","(31020055,5,31140134,20,31090014,1,31101076,1)","(90096652)","","","","(23)",""
"136015006","14","1","(12000)","(31140202,5,31140201,2,31090015,1,31101076,1)","(90096652)","","","","(24)",""
"136015007","14","2","(300)","(31000177,1,31090132,10,31090131,10,31101076,1)","(90096652)","","","","(25)",""
"136015008","14","2","(600)","(31140132,50,31140133,20,31090011,1,31101076,1)","(90096652)","","","","(26)",""
"136015009","14","2","(2000)","(31090132,60,31090131,60,31090012,1,31101076,1)","(90096652)","","","","(27)",""
"136015010","14","2","(3500)","(31000174,1,31000099,80,31090013,1,31101076,1)","(90096652)","","","","(28)",""
"136015011","14","2","(5000)","(31020055,5,31140134,20,31090014,1,31101076,1)","(90096652)","","","","(29)",""
"136015012","14","2","(12000)","(31140202,5,31140201,2,31090015,1,31101076,1)","(90096652)","","","","(30)",""
"136015013","14","3","(300)","(31000177,1,31090132,10,31090131,10,31101076,1)","(90096652)","","","","(31)",""
"136015014","14","3","(600)","(31140132,50,31140133,20,31090011,1,31101076,1)","(90096652)","","","","(32)",""
"136015015","14","3","(2000)","(31090132,60,31090131,60,31090012,1,31101076,1)","(90096652)","","","","(33)",""
"136015016","14","3","(3500)","(31000174,1,31000099,80,31090013,1,31101076,1)","(90096652)","","","","(34)",""
"136015017","14","3","(5000)","(31020055,5,31140134,20,31090014,1,31101076,1)","(90096652)","","","","(35)",""
"136015018","14","3","(12000)","(31140202,5,31140201,2,31090015,1,31101076,1)","(90096652)","","","","(36)",""
"136016000","15","1","(150)","(31090094,1,31010054,50,31090044,1,31101076,1)","(90096652)","","","","(37)",""
