"AttributeId","EquipSlot","StarNum","StarMax","UpgradeAttEach","StarCost","IsOnly","Mount","StarMountLevel","SkillType","SkillId","SkillMountLevel","SlotID","BaseAtt","CanEquipID","ItemGet"
"16208222","1","22","50","","(31141059,9)","","","","","","","","","",""
"16208223","1","23","50","","(31141059,9)","","","","","","","","","",""
"16208224","1","24","50","","(31141059,9)","","","","","","","","","",""
"16208225","1","25","50","","(31141059,9)","","","","","","","","","",""
"16208226","1","26","50","","(31141059,9)","","","","","","","","","",""
"16208227","1","27","50","","(31141059,9)","","","","","","","","","",""
"16208228","1","28","50","","(31141059,9)","","","","","","","","","",""
"16208229","1","29","50","","(31141059,9)","","","","","","","","","",""
"16208230","1","30","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208231","1","31","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208232","1","32","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208233","1","33","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208234","1","34","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208235","1","35","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208236","1","36","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208237","1","37","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208238","1","38","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208239","1","39","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208240","1","40","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208241","1","41","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208242","1","42","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208243","1","43","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208244","1","44","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208245","1","45","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208246","1","46","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208247","1","47","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208248","1","48","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208249","1","49","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208250","1","50","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16208301","2","1","50","","(31141059,11)","","","","","","","","","",""
"16208302","2","2","50","","(31141059,11)","","","","","","","","","",""
"16208303","2","3","50","","(31141059,11)","","","","","","","","","",""
"16208304","2","4","50","","(31141059,11)","","","","","","","","","",""
"16208305","2","5","50","","(31141059,11)","","","","","","","","","",""
"16208306","2","6","50","","(31141059,11)","","","","","","","","","",""
"16208307","2","7","50","","(31141059,11)","","","","","","","","","",""
"16208308","2","8","50","","(31141059,11)","","","","","","","","","",""
"16208309","2","9","50","","(31141059,11)","","","","","","","","","",""
"16208310","2","10","50","","(31141059,11)","","","","","","","","","",""
"16208311","2","11","50","","(31141059,11)","","","","","","","","","",""
"16208312","2","12","50","","(31141059,11)","","","","","","","","","",""
"16208313","2","13","50","","(31141059,11)","","","","","","","","","",""
"16208314","2","14","50","","(31141059,11)","","","","","","","","","",""
"16208315","2","15","50","","(31141059,11)","","","","","","","","","",""
"16208316","2","16","50","","(31141059,11)","","","","","","","","","",""
"16208317","2","17","50","","(31141059,11)","","","","","","","","","",""
"16208318","2","18","50","","(31141059,11)","","","","","","","","","",""
"16208319","2","19","50","","(31141059,11)","","","","","","","","","",""
"16208320","2","20","50","","(31141059,11)","","","","","","","","","",""
"16208321","2","21","50","","(31141059,11)","","","","","","","","","",""
"16208322","2","22","50","","(31141059,11)","","","","","","","","","",""
"16208323","2","23","50","","(31141059,11)","","","","","","","","","",""
"16208324","2","24","50","","(31141059,11)","","","","","","","","","",""
"16208325","2","25","50","","(31141059,11)","","","","","","","","","",""
"16208326","2","26","50","","(31141059,11)","","","","","","","","","",""
"16208327","2","27","50","","(31141059,11)","","","","","","","","","",""
"16208328","2","28","50","","(31141059,11)","","","","","","","","","",""
"16208329","2","29","50","","(31141059,11)","","","","","","","","","",""
"16208330","2","30","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208331","2","31","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208332","2","32","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208333","2","33","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208334","2","34","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208335","2","35","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208336","2","36","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208337","2","37","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208338","2","38","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208339","2","39","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208340","2","40","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208341","2","41","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208342","2","42","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208343","2","43","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208344","2","44","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208345","2","45","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208346","2","46","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208347","2","47","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208348","2","48","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208349","2","49","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16208350","2","50","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16209101","0","1","50","","(31141059,9)","","","","","","","","","",""
"16209102","0","2","50","","(31141059,9)","","","","","","","","","",""
"16209103","0","3","50","","(31141059,9)","","","","","","","","","",""
"16209104","0","4","50","","(31141059,9)","","","","","","","","","",""
"16209105","0","5","50","","(31141059,9)","","","","","","","","","",""
"16209106","0","6","50","","(31141059,9)","","","","","","","","","",""
"16209107","0","7","50","","(31141059,9)","","","","","","","","","",""
"16209108","0","8","50","","(31141059,9)","","","","","","","","","",""
"16209109","0","9","50","","(31141059,9)","","","","","","","","","",""
"16209110","0","10","50","","(31141059,9)","","","","","","","","","",""
"16209111","0","11","50","","(31141059,9)","","","","","","","","","",""
"16209112","0","12","50","","(31141059,9)","","","","","","","","","",""
"16209113","0","13","50","","(31141059,9)","","","","","","","","","",""
"16209114","0","14","50","","(31141059,9)","","","","","","","","","",""
"16209115","0","15","50","","(31141059,9)","","","","","","","","","",""
"16209116","0","16","50","","(31141059,9)","","","","","","","","","",""
"16209117","0","17","50","","(31141059,9)","","","","","","","","","",""
"16209118","0","18","50","","(31141059,9)","","","","","","","","","",""
"16209119","0","19","50","","(31141059,9)","","","","","","","","","",""
"16209120","0","20","50","","(31141059,9)","","","","","","","","","",""
"16209121","0","21","50","","(31141059,9)","","","","","","","","","",""
"16209122","0","22","50","","(31141059,9)","","","","","","","","","",""
"16209123","0","23","50","","(31141059,9)","","","","","","","","","",""
"16209124","0","24","50","","(31141059,9)","","","","","","","","","",""
"16209125","0","25","50","","(31141059,9)","","","","","","","","","",""
"16209126","0","26","50","","(31141059,9)","","","","","","","","","",""
"16209127","0","27","50","","(31141059,9)","","","","","","","","","",""
"16209128","0","28","50","","(31141059,9)","","","","","","","","","",""
"16209129","0","29","50","","(31141059,9)","","","","","","","","","",""
"16209130","0","30","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209131","0","31","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209132","0","32","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209133","0","33","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209134","0","34","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209135","0","35","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209136","0","36","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209137","0","37","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209138","0","38","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209139","0","39","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209140","0","40","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209141","0","41","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209142","0","42","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209143","0","43","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209144","0","44","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209145","0","45","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209146","0","46","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209147","0","47","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209148","0","48","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209149","0","49","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209150","0","50","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209201","1","1","50","","(31141059,10)","","","","","","","","","",""
"16209202","1","2","50","","(31141059,10)","","","","","","","","","",""
"16209203","1","3","50","","(31141059,10)","","","","","","","","","",""
"16209204","1","4","50","","(31141059,10)","","","","","","","","","",""
"16209205","1","5","50","","(31141059,10)","","","","","","","","","",""
"16209206","1","6","50","","(31141059,10)","","","","","","","","","",""
"16209207","1","7","50","","(31141059,10)","","","","","","","","","",""
"16209208","1","8","50","","(31141059,10)","","","","","","","","","",""
"16209209","1","9","50","","(31141059,10)","","","","","","","","","",""
"16209210","1","10","50","","(31141059,10)","","","","","","","","","",""
"16209211","1","11","50","","(31141059,10)","","","","","","","","","",""
"16209212","1","12","50","","(31141059,10)","","","","","","","","","",""
"16209213","1","13","50","","(31141059,10)","","","","","","","","","",""
"16209214","1","14","50","","(31141059,10)","","","","","","","","","",""
"16209215","1","15","50","","(31141059,10)","","","","","","","","","",""
"16209216","1","16","50","","(31141059,10)","","","","","","","","","",""
"16209217","1","17","50","","(31141059,10)","","","","","","","","","",""
"16209218","1","18","50","","(31141059,10)","","","","","","","","","",""
"16209219","1","19","50","","(31141059,10)","","","","","","","","","",""
"16209220","1","20","50","","(31141059,10)","","","","","","","","","",""
"16209221","1","21","50","","(31141059,10)","","","","","","","","","",""
"16209222","1","22","50","","(31141059,10)","","","","","","","","","",""
"16209223","1","23","50","","(31141059,10)","","","","","","","","","",""
"16209224","1","24","50","","(31141059,10)","","","","","","","","","",""
"16209225","1","25","50","","(31141059,10)","","","","","","","","","",""
"16209226","1","26","50","","(31141059,10)","","","","","","","","","",""
"16209227","1","27","50","","(31141059,10)","","","","","","","","","",""
"16209228","1","28","50","","(31141059,10)","","","","","","","","","",""
"16209229","1","29","50","","(31141059,10)","","","","","","","","","",""
"16209230","1","30","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209231","1","31","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209232","1","32","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209233","1","33","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209234","1","34","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209235","1","35","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209236","1","36","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209237","1","37","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209238","1","38","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209239","1","39","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209240","1","40","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209241","1","41","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209242","1","42","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209243","1","43","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209244","1","44","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209245","1","45","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209246","1","46","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209247","1","47","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209248","1","48","50","","(31141060,5)","","","(5,0)","","","","","","",""
"16209249","1","49","50","","(31141060,5)","","","(5,0)","","","","","","",""
