"AttributeId","MountNameId","MountOrderNum","ViewOrder","MountClassMax","MountGradeMax","GradeNow","ClassNow","StarGradeMax","StarGradeNow","AttArray","Type","UpgradeMatirialId","UpgradeMatirialShopId","UpgradeMatirialNum","LiftingClassMatirialId","LiftingClassShopId","LiftingClassMatirialNum","LoginAnimationBlueprintRes","AnimationBlueprintRes","BornAnimRes","UpAnimRes","DownAnimRes","FreeAnimRes","GlideAnimRes","AttackAnimRes","ChannelAnimRes","UpDistance","UpTime","IsQuickDownAndUp","PictureNameRes","ButtonPictureNameRes","MeshNameRes","MaxWalkSpeed","MaxFlySpeed","PreMountRequirement","UnlockMoneyRequirement","UnlockMatirialRequirement","IllusionOpenClass","IllusionList","IllusionOriginalIdRange","ExhibitionPos","ExhibitionScale","RidingExhiibitionPos","RidingExhiibitionScale","NoticeId","buff_mount_name","buff_image_res","SelfMaxBuffIdArray","IllusionMaxBuffIdArray","mount_image_res_array","ClickAnimRes","ChooseRoleBornAniRes","MountUnlockAni","CallMountCameraAniList","CallMountInSkyCameraAniList","DisMountCameraAniList","GotoSkyCameraAniList","LandingCameraAniList","TopHeadPos","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","PowerID"
"56140179","90020159","14","9","12","10","3","16","","","(4,8,388044,0,1,4,5,25873,0,1,4,6,31062,0,1,4,7,77619,0,1,4,10,14974,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140180","90020159","14","9","12","10","4","16","","","(4,8,390636,0,1,4,5,26046,0,1,4,6,31269,0,1,4,7,78137,0,1,4,10,15043,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140181","90020159","14","9","12","10","5","16","","","(4,8,393228,0,1,4,5,26219,0,1,4,6,31476,0,1,4,7,78655,0,1,4,10,15112,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140182","90020159","14","9","12","10","6","16","","","(4,8,395820,0,1,4,5,26392,0,1,4,6,31683,0,1,4,7,79173,0,1,4,10,15181,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140183","90020159","14","9","12","10","7","16","","","(4,8,398412,0,1,4,5,26565,0,1,4,6,31890,0,1,4,7,79691,0,1,4,10,15250,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140184","90020159","14","9","12","10","8","16","","","(4,8,401004,0,1,4,5,26738,0,1,4,6,32097,0,1,4,7,80209,0,1,4,10,15319,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140185","90020159","14","9","12","10","9","16","","","(4,8,403596,0,1,4,5,26911,0,1,4,6,32304,0,1,4,7,80727,0,1,4,10,15388,0,1,4,25,0.085,0,1)","2","31000105","0","84","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140186","90020159","14","9","12","10","10","16","","","(4,8,406188,0,1,4,5,27084,0,1,4,6,32511,0,1,4,7,81245,0,1,4,10,15457,0,1,4,25,0.085,0,1)","2","0","0","0","31000106","0","168","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140187","90020159","14","9","12","10","0","17","","","(4,8,424188,0,1,4,5,28284,0,1,4,6,33951,0,1,4,7,84845,0,1,4,10,15937,0,1,4,25,0.09,0,1)","2","31000105","0","90","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","93000159","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
"56140188","90020159","14","9","12","10","1","17","","","(4,8,426925,0,1,4,5,28466,0,1,4,6,34170,0,1,4,7,85392,0,1,4,10,16010,0,1,4,25,0.09,0,1)","2","31000105","0","90","0","0","0","91021201","91021201","91021202","91021203","91021204","91021205","91021206","91021218","91021219","2000","0.5","0","91200029","91222159","91021207","0.4","1","0","0","0","0","(31030068,31030069,31030070,31030071)","","(120,-40,0)","(0.8,0.8,0.8)","(0,-50,10)","(0.6,0.6,0.6)","","90069776","91260027","(10990497)","","(91260101,91222786,91222787,91222788,91222789)","91021205","91021220","91021221","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","350","0","0","","","16200009"
