"AttributeId","MapId","TemplateId","NpcType","PosX","PosY","PosZ","NextPosX","NextPosY","NextPosZ","Roll","Pitch","Yaw","RespawnType","RespawnTime","RespawnPeriod","RespawnByDayArray","IsCreateByMapCreate","Area","SpawnRate","NextSpawnNpcId"
"82011999","71000001","76001105","1","154620","75210","1088","0","0","0","0","0","0","1","3","","","1","","0","82012000"
"82012000","71000001","76001105","1","154820","74620","1088","0","0","0","0","0","0","1","3","","","1","","0","82012001"
"82012001","71000001","76001105","1","155250","75090","1088","0","0","0","0","0","0","1","3","","","1","","0","82012002"
"82012002","71000001","76001105","1","154290","74910","1088","0","0","0","0","0","0","1","3","","","1","","0","82012003"
"82012003","71000001","76001105","1","154480","75620","1088","0","0","0","0","0","0","1","3","","","1","","0","82012004"
"82012004","71000001","76001106","1","157551","69371","1089","0","0","0","0","0","0","1","3","","","1","","0","82012005"
"82012005","71000001","76001106","1","157111","70601","1089","0","0","0","0","0","0","1","3","","","1","","0","82012006"
"82012006","71000001","76001106","1","157181","69811","1089","0","0","0","0","0","0","1","3","","","1","","0","82012007"
"82012007","71000001","76001106","1","157581","70091","1089","0","0","0","0","0","0","1","3","","","1","","0","82012008"
"82012008","71000001","76001106","1","156541","70341","1089","0","0","0","0","0","0","1","3","","","1","","0","82012009"
"82012009","71000001","76001106","1","156621","69901","1089","0","0","0","0","0","0","1","3","","","1","","0","82012010"
"82012010","71000001","76001107","1","161920","66190","1088","0","0","0","0","0","0","1","3","","","1","","0","82012011"
"82012011","71000001","76001107","1","161760","66012","1088","0","0","0","0","0","0","1","3","","","1","","0","82012012"
"82012012","71000001","76001107","1","162112","66330","1088","0","0","0","0","0","0","1","3","","","1","","0","82012013"
"82012013","71000001","76001107","1","161774","66373","1088","0","0","0","0","0","0","1","3","","","1","","0","82012014"
"82012014","71000001","76001107","1","162067","66080","1088","0","0","0","0","0","0","1","3","","","1","","0","82012015"
"82012015","71000001","76001107","1","161817","66357","1088","0","0","0","0","0","0","1","3","","","1","","0","82012016"
"82012016","71000001","76001108","1","166450","70910","1648","0","0","0","0","0","0","1","3","","","1","","0","82012017"
"82012017","71000001","76001108","1","165580","70700","1648","0","0","0","0","0","0","1","3","","","1","","0","82012018"
"82012018","71000001","76001108","1","166060","70850","1648","0","0","0","0","0","0","1","3","","","1","","0","82012019"
"82012019","71000001","76001108","1","166200","71180","1648","0","0","0","0","0","0","1","3","","","1","","0","82012020"
"82012020","71000001","76001108","1","165870","71860","1648","0","0","0","0","0","0","1","3","","","1","","0","82012021"
"82012021","71000001","76001108","1","166300","71390","1648","0","0","0","0","0","0","1","3","","","1","","0","82012022"
"82012022","71000001","76001109","1","164620","72120","1648","0","0","0","0","0","0","1","3","","","1","","0","82012023"
"82012023","71000001","76001109","1","164470","72630","1648","0","0","0","0","0","0","1","3","","","1","","0","82012024"
"82012024","71000001","76001109","1","164810","72790","1648","0","0","0","0","0","0","1","3","","","1","","0","82012025"
"82012025","71000001","76001109","1","163860","72680","1648","0","0","0","0","0","0","1","3","","","1","","0","82012026"
"82012026","71000001","76001109","1","164270","71860","1648","0","0","0","0","0","0","1","3","","","1","","0","82012027"
"82012027","71000001","76001109","1","165370","72450","1648","0","0","0","0","0","0","1","3","","","1","","0","82012028"
"82012028","71000001","76001110","1","168429","67271","1088","0","0","0","0","0","0","1","3","","","1","","0","82012029"
"82012029","71000001","76001110","1","167069","67521","1088","0","0","0","0","0","0","1","3","","","1","","0","82012030"
"82012030","71000001","76001110","1","167779","68081","1088","0","0","0","0","0","0","1","3","","","1","","0","82012031"
"82012031","71000001","76001110","1","167299","66881","1088","0","0","0","0","0","0","1","3","","","1","","0","82012032"
"82012032","71000001","76001110","1","167099","66541","1088","0","0","0","0","0","0","1","3","","","1","","0","82012033"
"82012033","71000001","76001110","1","167879","67391","1088","0","0","0","0","0","0","1","3","","","1","","0","82012034"
"82012034","71000001","","1","167869","66191","1088","0","0","0","0","0","0","1","3","","","1","","0","82012035"
"82012035","71000001","","1","168459","66381","1088","0","0","0","0","0","0","1","3","","","1","","0","82012036"
"82012036","71000001","76001111","1","175285","70903","1091","0","0","0","0","0","0","1","3","","","1","","0","82012037"
"82012037","71000001","76001111","1","175735","71903","1091","0","0","0","0","0","0","1","3","","","1","","0","82012038"
"82012038","71000001","76001111","1","176195","71623","1091","0","0","0","0","0","0","1","3","","","1","","0","82012039"
"82012039","71000001","76001111","1","176015","70533","1091","0","0","0","0","0","0","1","3","","","1","","0","82012040"
"82012040","71000001","76001111","1","175935","71243","1091","0","0","0","0","0","0","1","3","","","1","","0","82012041"
"82012041","71000001","76001111","1","176495","70723","1091","0","0","0","0","0","0","1","3","","","1","","0","82012042"
"82012042","71000001","","1","175295","71663","1091","0","0","0","0","0","0","1","3","","","1","","0","82012043"
"82012043","71000001","","1","176605","71123","1091","0","0","0","0","0","0","1","3","","","1","","0","82012044"
"82012044","71000001","76001112","1","172751","74550","1757","0","0","0","0","0","0","1","3","","","1","","0","82012045"
"82012045","71000001","76001112","1","173591","73810","1627","0","0","0","0","0","0","1","3","","","1","","0","82012046"
"82012046","71000001","76001112","1","173166","74572","1771","0","0","0","0","0","0","1","3","","","1","","0","82012047"
"82012047","71000001","76001112","1","173351","74360","1747","0","0","0","0","0","0","1","3","","","1","","0","82012048"
"82012048","71000001","76001112","1","173261","73680","1567","0","0","0","0","0","0","1","3","","","1","","0","82012049"
"82012049","71000001","76001112","1","172971","74000","1607","0","0","0","0","0","0","1","3","","","1","","0","82012050"
"82012050","71000001","76001113","1","177340","80759","3088","0","0","0","0","0","0","1","3","","","1","","0","82012051"
"82012051","71000001","76001113","1","177350","79809","3088","0","0","0","0","0","0","1","3","","","1","","0","82012052"
"82012052","71000001","76001113","1","177230","80679","3088","0","0","0","0","0","0","1","3","","","1","","0","82012053"
"82012053","71000001","76001113","1","177000","81229","3088","0","0","0","0","0","0","1","3","","","1","","0","82012054"
"82012054","71000001","76001113","1","177880","80539","3088","0","0","0","0","0","0","1","3","","","1","","0","82012055"
"82012055","71000001","76001113","1","177340","80309","3088","0","0","0","0","0","0","1","3","","","1","","0","82012056"
"82012056","71000001","76001114","1","180290","83339","3088","0","0","0","0","0","0","1","3","","","1","","0","82012057"
"82012057","71000001","76001114","1","180150","83939","3088","0","0","0","0","0","0","1","3","","","1","","0","82012058"
"82012058","71000001","76001114","1","179190","83959","3088","0","0","0","0","0","0","1","3","","","1","","0","82012059"
"82012059","71000001","76001114","1","180000","84259","3088","0","0","0","0","0","0","1","3","","","1","","0","82012060"
"82012060","71000001","76001114","1","179580","84209","3088","0","0","0","0","0","0","1","3","","","1","","0","82012061"
"82012061","71000001","76001114","1","179600","83599","3088","0","0","0","0","0","0","1","3","","","1","","0","82012062"
"82012062","71000001","76001115","1","181923","86494","3228","0","0","0","0","0","-108","1","3","","","1","","0","82012063"
"82012063","71000001","76001116","1","170180","81010","3088","0","0","0","0","0","0","1","3","","","1","","0","82012064"
"82012064","71000001","76001116","1","170460","80700","3088","0","0","0","0","0","0","1","3","","","1","","0","82012065"
"82012065","71000001","76001116","1","170000","81210","3088","0","0","0","0","0","0","1","3","","","1","","0","82012066"
"82012066","71000001","76001116","1","169320","81340","3088","0","0","0","0","0","0","1","3","","","1","","0","82012067"
"82012067","71000001","76001116","1","168870","81130","3088","0","0","0","0","0","0","1","3","","","1","","0","82012068"
"82012068","71000001","76001116","1","169720","81090","3088","0","0","0","0","0","0","1","3","","","1","","0","82012069"
"82012069","71000001","76001117","1","182060","86890","3228","0","0","0","0","0","0","1","3","","","1","","0","82012070"
"82012070","71000001","76001118","1","63270","25440","2298","0","0","0","0","0","-21","1","3","","","1","","0","82012071"
"82012071","71000001","76001119","1","68410","27069","2298","0","0","0","0","0","0","1","3","","","1","","0","82012072"
"82012072","71000001","76001120","1","77241","25180","2291","0","0","0","0","0","84","1","3","","","1","","0","82012073"
"82012073","71000001","76001121","1","73622","27711","2299","0","0","0","0","0","0","1","3","","","1","","0","82012074"
"82012074","71000001","76001122","1","72810","28390","2298","0","0","0","0","0","0","1","2","","","1","","0","82012075"
"82012075","71000001","76001122","1","72970","28310","2298","0","0","0","0","0","0","1","2","","","1","","0","82012076"
"82012076","71000001","76001122","1","72780","28280","2298","0","0","0","0","0","0","1","2","","","1","","0","82012077"
"82012077","71000001","76001122","1","72610","28440","2298","0","0","0","0","0","0","1","2","","","1","","0","82012078"
"82012078","71000001","76001122","1","72940","28370","2298","0","0","0","0","0","0","1","2","","","1","","0","82012079"
"82012079","71000001","76001122","1","72970","28130","2298","0","0","0","0","0","0","1","2","","","1","","0","82012080"
"82012080","71000001","76001123","1","70930","26040","2298","0","0","0","0","0","0","1","3","","","1","","0","82012081"
"82012081","71000001","76001124","1","78310","13980","3798","0","0","0","0","0","0","1","3","","","1","","0","82012082"
"82012082","71000001","76001125","1","65920","30650","2298","0","0","0","0","0","-68","1","3","","","1","","0","82012083"
"82012083","71000001","76001126","1","68430","29179","2338","0","0","0","0","0","0","1","3","","","1","","0","82012084"
"82012084","71000001","76001127","1","71530","29800","2298","0","0","0","0","0","107","1","3","","","1","","0","82012085"
"82012085","71000001","76001128","1","65379","29169","2298","0","0","0","0","0","0","1","2","","","1","","0","82012086"
"82012086","71000001","76001128","1","65121","29049","2298","0","0","0","0","0","0","1","2","","","1","","0","82012087"
"82012087","71000001","76001128","1","65559","29356","2298","0","0","0","0","0","0","1","2","","","1","","0","82012088"
"82012088","71000001","76001128","1","65237","29412","2298","0","0","0","0","0","0","1","2","","","1","","0","82012089"
"82012089","71000001","76001128","1","65529","28964","2298","0","0","0","0","0","0","1","2","","","1","","0","82012090"
"82012090","71000001","76001128","1","65288","29205","2298","0","0","0","0","0","0","1","2","","","1","","0","82012091"
"82012091","71000001","76001129","1","67129","30254","2349","0","0","0","0","0","0","1","2","","","1","","0","82012092"
"82012092","71000001","76001129","1","67018","29972","2349","0","0","0","0","0","0","1","2","","","1","","0","82012093"
"82012093","71000001","76001129","1","67236","30538","2349","0","0","0","0","0","0","1","2","","","1","","0","82012094"
"82012094","71000001","76001129","1","66992","30415","2349","0","0","0","0","0","0","1","2","","","1","","0","82012095"
"82012095","71000001","76001129","1","67424","30010","2349","0","0","0","0","0","0","1","2","","","1","","0","82012096"
"82012096","71000001","76001129","1","66996","30398","2349","0","0","0","0","0","0","1","2","","","1","","0","82012097"
"82012097","71000001","76001130","1","69805","30699","2304","0","0","0","0","0","0","1","2","","","1","","0","82012098"
"82012098","71000001","76001130","1","69225","31049","2304","0","0","0","0","0","0","1","2","","","1","","0","82012099"
"82012099","71000001","76001130","1","70355","30669","2304","0","0","0","0","0","0","1","2","","","1","","0","82012100"
"82012100","71000001","76001130","1","69915","30279","2304","0","0","0","0","0","0","1","2","","","1","","0","82012101"
"82012101","71000001","76001130","1","70685","30919","2304","0","0","0","0","0","0","1","2","","","1","","0","82012102"
"82012102","71000001","76001130","1","69515","30429","2304","0","0","0","0","0","0","1","2","","","1","","0","82012103"
"82012103","71000001","76001131","1","67451","103569","584","0","0","0","0","0","0","1","3","","","1","","0","82012104"
"82012104","71000001","76001131","1","67135","103299","584","0","0","0","0","0","0","1","3","","","1","","0","82012105"
"82012105","71000001","76001131","1","67733","103901","584","0","0","0","0","0","0","1","3","","","1","","0","82012106"
