"AttributeId","Type","Series","Race","Level","BeginActions","EndActions","EffectActions","CycActions","EventCondition","EventActions","DuringTime","JumpTime","BuffPercent","CanCannel","ExistWhenDeath","DelByResetSkill","TimeEndKeep","MaxPileDepth","SameLevelCover","DiffLevelCover ","SameLevelSameSenderWrap ","SameLevelDifSenderWrap","SameLevelTimeCumulative","DiffevelTimeCumulative","SaveType","Sync","OtherPlayerCanSee","IsShowInExhibition","ResourceID	","DisplayPriority","InvalidMapTypeArray","ValidMapTypeArray","IsShowAbNormalBuff","MapEndClear","InvalidBoss","NotInvalidFakerPlayer","IsFashionBuff","MountStatusHidden","NeedRefresh"
"10090002","0","90000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11090002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","1","1","1","","0","","","","","","","","","",""
"10090003","0","90001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11090000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10090004","0","90001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11090001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10090005","0","90001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11090002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10090006","0","90002","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090001","","","","","","","","","",""
"10090007","0","90002","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090002","","","","","","","","","",""
"10090010","0","90002","0","1","(11090004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090003","","","","","","","","","",""
"10090011","0","90002","0","1","(11090004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090004","","","","","","","","","",""
"10090012","0","90003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090005","","","","","","","","","",""
"10090013","0","90003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090006","","","","","","","","","",""
"10090014","0","90002","0","1","(11090000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12090007","","","","","","","","","",""
"10090015","0","90001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11080056,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10095000","0","90000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11095000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","1","1","1","","0","","","","","","","","","",""
"10095001","0","90000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11095000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10095002","0","90000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11095001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","1","1","1","","0","","","","","","","","","",""
"10095003","0","90000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11095001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","0","","","","","","","","","",""
"10100000","0","100000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100000","","","","","","","","","",""
"10100001","0","100001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100001","","","","","","","","","",""
"10100002","0","100002","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100002","","","","","","","","","",""
"10100003","0","100003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100003,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100003","","","","","","","","","",""
"10100004","0","100004","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100004","","","","","","","","","",""
"10100005","0","100005","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100005","","","","","","","","","",""
"10100006","2","100006","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100006","","","","","","1","","","",""
"10100007","2","100007","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100013,0,0,0,0,0,0,0,0,0)","(11100007,0,11100014,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","15","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100007","","","","","","1","","","",""
"10100008","2","100008","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100012,11020181,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","1","0","","10","0","1","1","0","","","0","1","1","","12100008","","","","","","1","","","",""
"10100009","0","100009","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100009,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","1","1","0","","1","0","0","0","0","","","0","1","1","","12100009","","","","","","","","","",""
"10100010","0","100010","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100010,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12380001","","","","","","","","","",""
"10100011","2","100011","0","1","(0,0,0,0,0,0,0,0,0,0)","(11100011,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100011","","","","","","1","","","",""
"10100012","2","100012","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","10","0","1","0","0","","","0","1","1","","12100012","","","","","","1","","","",""
"10100013","2","100013","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11020455,0,0,0,0,0,0,0,0,0)","(11100005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","10","2","","0","1","0","","10","0","1","0","0","","","0","1","1","","12100013","","","","","","1","","","",""
"10100014","2","100014","0","1","(11020467,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11020465,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100014","","","","","","1","","","",""
"10100015","2","100015","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290431,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11020467,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","0","","","","","","1","","","",""
"10100016","2","100016","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290432,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11020467,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","0","","","","","","1","","","",""
"10100017","2","100017","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290433,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11020467,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","0","","","","","","1","","","",""
"10100018","0","100005","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","6","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100005","","","","","","","","","",""
"10100019","0","100005","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","7","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100005","","","","","","","","","",""
"10100020","0","100005","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11100005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","8","1","","0","1","0","","1","0","1","0","0","","","0","1","1","","12100005","","","","","","","","","",""
"10101000","0","100012","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11101000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12020133","","","","","","","","","",""
"10101001","0","100013","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11101001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12020133","","","","","","","","","",""
"10101002","0","150009","0","1","(11101002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12150026","","","","","","","","","",""
"10101003","0","150009","0","1","(11101003,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12150026","","","","","","","","","",""
"10101004","0","100012","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11101004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12020133","","","","","","","","","",""
"10101005","0","100013","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11101005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12020133","","","","","","","","","",""
"10101006","0","100012","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11101006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","1","1","0","0","","","0","1","1","","12020133","","","","","","","","","",""
"10110000","0","110000","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.67","0","","0","1","0","","1","1","1","0","0","","","0","1","1","","12110000","","","","","","","","","",""
"10110001","0","110001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110001,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1.7","0","","0","1","0","","1","1","1","0","0","","","0","1","1","","12110001","","","","","","","","","",""
"10110002","0","110002","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110002,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","1","0","","1","1","1","0","0","","","0","1","1","","12110002","","","","","","","","","",""
"10110003","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110003","","","","","","","","","",""
"10110004","0","110004","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12120000","","","","","","","","","",""
"10110005","1","110005","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110003","","","","","","","","","",""
"10110006","1","110006","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","10","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110006","","","","","","","","","",""
"10110007","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110008","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110009","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.1","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110010","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.2","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110011","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.3","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110012","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.4","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110013","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.5","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110014","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.6","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110015","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.7","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110016","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.8","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110017","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2.9","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110018","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110019","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","20","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12992054","","","","","","","","","",""
"10110020","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.05","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110021","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.1","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110022","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.15","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110023","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.2","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
"10110024","0","110003","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11110000,11120000,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3.25","0","","1","1","0","","1","0","0","0","0","","","0","1","1","0","12110007","","","","","","","","","",""
