"AttributeId","EquipSlot","AttArray","MeshID","BuffIdArray","FeaturesDes","UpgradeMaterial","upgrade_num","GradeLimit","RegionArr","NeedFasionId"
"64003300","1","0","2","","(90016061,90016062)","(31101111,1)","20","0","",""
"64003301","1","(4,5,600,0,1,4,6,720,0,1,4,23,0.06,0,1,4,25,0.03,0,1)","","","(90016061,90016062)","(31101111,1)","20","0","",""
"64003302","1","(4,5,1200,0,1,4,6,1440,0,1,4,23,0.12,0,1,4,25,0.06,0,1)","","","(90016061,90016062)","(31101111,1)","20","0","",""
"64003303","1","(4,5,1800,0,1,4,6,2160,0,1,4,23,0.18,0,1,4,25,0.09,0,1)","","","(90016061,90016062)","(31101111,1)","20","0","",""
"64003304","1","(4,5,2400,0,1,4,6,2880,0,1,4,23,0.24,0,1,4,25,0.12,0,1)","","","(90016061,90016062)","(31101111,1)","20","0","",""
"64003305","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.3,0,1,4,25,0.15,0,1)","","","(90016061,90016062)","(31101111,1)","20","4","",""
"64003306","1","(4,5,3600,0,1,4,6,4320,0,1,4,23,0.36,0,1,4,25,0.18,0,1)","","","(90016061,90016062)","(31101111,2)","20","4","",""
"64003307","1","(4,5,4800,0,1,4,6,5760,0,1,4,23,0.48,0,1,4,25,0.24,0,1)","","","(90016061,90016062)","(31101111,3)","20","4","",""
"64003308","1","(4,5,6600,0,1,4,6,7920,0,1,4,23,0.66,0,1,4,25,0.33,0,1)","","","(90016061,90016062)","(31101111,4)","20","4","",""
"64003309","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.9,0,1,4,25,0.45,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003310","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003311","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1.5,0,1,4,25,0.75,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003312","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.8,0,1,4,25,0.9,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003313","1","(4,5,21000,0,1,4,6,25200,0,1,4,23,2.1,0,1,4,25,1.05,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003314","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,2.4,0,1,4,25,1.2,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003315","1","(4,5,27000,0,1,4,6,32400,0,1,4,23,2.7,0,1,4,25,1.35,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003316","1","(4,5,30000,0,1,4,6,36000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003317","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,3.3,0,1,4,25,1.65,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003318","1","(4,5,36000,0,1,4,6,43200,0,1,4,23,3.6,0,1,4,25,1.8,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003319","1","(4,5,39000,0,1,4,6,46800,0,1,4,23,3.9,0,1,4,25,1.95,0,1)","","","(90016061,90016062)","(31101111,5)","20","4","",""
"64003320","1","(4,5,42000,0,1,4,6,50400,0,1,4,23,4.2,0,1,4,25,2.1,0,1)","","","(90016061,90016062)","0","20","4","",""
"64003400","2","0","2","","(90016059,90016060)","(31101113,1)","20","0","",""
"64003401","2","(4,8,6000,0,1,4,7,1500,0,1,4,24,0.06,0,1,4,26,0.03,0,1)","","","(90016059,90016060)","(31101113,1)","20","0","",""
"64003402","2","(4,8,12000,0,1,4,7,3000,0,1,4,24,0.12,0,1,4,26,0.06,0,1)","","","(90016059,90016060)","(31101113,1)","20","0","",""
"64003403","2","(4,8,18000,0,1,4,7,4500,0,1,4,24,0.18,0,1,4,26,0.09,0,1)","","","(90016059,90016060)","(31101113,1)","20","0","",""
"64003404","2","(4,8,24000,0,1,4,7,6000,0,1,4,24,0.24,0,1,4,26,0.12,0,1)","","","(90016059,90016060)","(31101113,1)","20","0","",""
"64003405","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.3,0,1,4,26,0.15,0,1)","","","(90016059,90016060)","(31101113,1)","20","4","",""
"64003406","2","(4,8,36000,0,1,4,7,9000,0,1,4,24,0.36,0,1,4,26,0.18,0,1)","","","(90016059,90016060)","(31101113,2)","20","4","",""
"64003407","2","(4,8,48000,0,1,4,7,12000,0,1,4,24,0.48,0,1,4,26,0.24,0,1)","","","(90016059,90016060)","(31101113,3)","20","4","",""
"64003408","2","(4,8,66000,0,1,4,7,16500,0,1,4,24,0.66,0,1,4,26,0.33,0,1)","","","(90016059,90016060)","(31101113,4)","20","4","",""
"64003409","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.9,0,1,4,26,0.45,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003410","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003411","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1.5,0,1,4,26,0.75,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003412","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.8,0,1,4,26,0.9,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003413","2","(4,8,210000,0,1,4,7,52500,0,1,4,24,2.1,0,1,4,26,1.05,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003414","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,2.4,0,1,4,26,1.2,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003415","2","(4,8,270000,0,1,4,7,67500,0,1,4,24,2.7,0,1,4,26,1.35,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003416","2","(4,8,300000,0,1,4,7,75000,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003417","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,3.3,0,1,4,26,1.65,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003418","2","(4,8,360000,0,1,4,7,90000,0,1,4,24,3.6,0,1,4,26,1.8,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003419","2","(4,8,390000,0,1,4,7,97500,0,1,4,24,3.9,0,1,4,26,1.95,0,1)","","","(90016059,90016060)","(31101113,5)","20","4","",""
"64003420","2","(4,8,420000,0,1,4,7,105000,0,1,4,24,4.2,0,1,4,26,2.1,0,1)","","","(90016059,90016060)","0","20","4","",""
"64003500","1","0","2","","(90016061,90016062)","(31101114,1)","20","0","",""
"64003501","1","(4,5,600,0,1,4,6,720,0,1,4,23,0.06,0,1,4,25,0.03,0,1)","","","(90016061,90016062)","(31101114,1)","20","0","",""
"64003502","1","(4,5,1200,0,1,4,6,1440,0,1,4,23,0.12,0,1,4,25,0.06,0,1)","","","(90016061,90016062)","(31101114,1)","20","0","",""
"64003503","1","(4,5,1800,0,1,4,6,2160,0,1,4,23,0.18,0,1,4,25,0.09,0,1)","","","(90016061,90016062)","(31101114,1)","20","0","",""
"64003504","1","(4,5,2400,0,1,4,6,2880,0,1,4,23,0.24,0,1,4,25,0.12,0,1)","","","(90016061,90016062)","(31101114,1)","20","0","",""
"64003505","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.3,0,1,4,25,0.15,0,1)","","","(90016061,90016062)","(31101114,1)","20","4","",""
"64003506","1","(4,5,3600,0,1,4,6,4320,0,1,4,23,0.36,0,1,4,25,0.18,0,1)","","","(90016061,90016062)","(31101114,2)","20","4","",""
"64003507","1","(4,5,4800,0,1,4,6,5760,0,1,4,23,0.48,0,1,4,25,0.24,0,1)","","","(90016061,90016062)","(31101114,3)","20","4","",""
"64003508","1","(4,5,6600,0,1,4,6,7920,0,1,4,23,0.66,0,1,4,25,0.33,0,1)","","","(90016061,90016062)","(31101114,4)","20","4","",""
"64003509","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.9,0,1,4,25,0.45,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003510","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003511","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1.5,0,1,4,25,0.75,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003512","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.8,0,1,4,25,0.9,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003513","1","(4,5,21000,0,1,4,6,25200,0,1,4,23,2.1,0,1,4,25,1.05,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003514","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,2.4,0,1,4,25,1.2,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003515","1","(4,5,27000,0,1,4,6,32400,0,1,4,23,2.7,0,1,4,25,1.35,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003516","1","(4,5,30000,0,1,4,6,36000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003517","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,3.3,0,1,4,25,1.65,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003518","1","(4,5,36000,0,1,4,6,43200,0,1,4,23,3.6,0,1,4,25,1.8,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003519","1","(4,5,39000,0,1,4,6,46800,0,1,4,23,3.9,0,1,4,25,1.95,0,1)","","","(90016061,90016062)","(31101114,5)","20","4","",""
"64003520","1","(4,5,42000,0,1,4,6,50400,0,1,4,23,4.2,0,1,4,25,2.1,0,1)","","","(90016061,90016062)","0","20","4","",""
"64003600","2","0","2","","(90016059,90016060)","(31101116,1)","20","0","",""
"64003601","2","(4,8,6000,0,1,4,7,1500,0,1,4,24,0.06,0,1,4,26,0.03,0,1)","","","(90016059,90016060)","(31101116,1)","20","0","",""
"64003602","2","(4,8,12000,0,1,4,7,3000,0,1,4,24,0.12,0,1,4,26,0.06,0,1)","","","(90016059,90016060)","(31101116,1)","20","0","",""
"64003603","2","(4,8,18000,0,1,4,7,4500,0,1,4,24,0.18,0,1,4,26,0.09,0,1)","","","(90016059,90016060)","(31101116,1)","20","0","",""
"64003604","2","(4,8,24000,0,1,4,7,6000,0,1,4,24,0.24,0,1,4,26,0.12,0,1)","","","(90016059,90016060)","(31101116,1)","20","0","",""
"64003605","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.3,0,1,4,26,0.15,0,1)","","","(90016059,90016060)","(31101116,1)","20","4","",""
"64003606","2","(4,8,36000,0,1,4,7,9000,0,1,4,24,0.36,0,1,4,26,0.18,0,1)","","","(90016059,90016060)","(31101116,2)","20","4","",""
"64003607","2","(4,8,48000,0,1,4,7,12000,0,1,4,24,0.48,0,1,4,26,0.24,0,1)","","","(90016059,90016060)","(31101116,3)","20","4","",""
"64003608","2","(4,8,66000,0,1,4,7,16500,0,1,4,24,0.66,0,1,4,26,0.33,0,1)","","","(90016059,90016060)","(31101116,4)","20","4","",""
"64003609","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.9,0,1,4,26,0.45,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003610","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003611","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1.5,0,1,4,26,0.75,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003612","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.8,0,1,4,26,0.9,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003613","2","(4,8,210000,0,1,4,7,52500,0,1,4,24,2.1,0,1,4,26,1.05,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003614","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,2.4,0,1,4,26,1.2,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003615","2","(4,8,270000,0,1,4,7,67500,0,1,4,24,2.7,0,1,4,26,1.35,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003616","2","(4,8,300000,0,1,4,7,75000,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003617","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,3.3,0,1,4,26,1.65,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003618","2","(4,8,360000,0,1,4,7,90000,0,1,4,24,3.6,0,1,4,26,1.8,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003619","2","(4,8,390000,0,1,4,7,97500,0,1,4,24,3.9,0,1,4,26,1.95,0,1)","","","(90016059,90016060)","(31101116,5)","20","4","",""
"64003620","2","(4,8,420000,0,1,4,7,105000,0,1,4,24,4.2,0,1,4,26,2.1,0,1)","","","(90016059,90016060)","0","20","4","",""
"64003700","1","0","2","","(90016061,90016062)","(31101117,1)","20","0","",""
"64003701","1","(4,5,600,0,1,4,6,720,0,1,4,23,0.06,0,1,4,25,0.03,0,1)","","","(90016061,90016062)","(31101117,1)","20","0","",""
"64003702","1","(4,5,1200,0,1,4,6,1440,0,1,4,23,0.12,0,1,4,25,0.06,0,1)","","","(90016061,90016062)","(31101117,1)","20","0","",""
"64003703","1","(4,5,1800,0,1,4,6,2160,0,1,4,23,0.18,0,1,4,25,0.09,0,1)","","","(90016061,90016062)","(31101117,1)","20","0","",""
"64003704","1","(4,5,2400,0,1,4,6,2880,0,1,4,23,0.24,0,1,4,25,0.12,0,1)","","","(90016061,90016062)","(31101117,1)","20","0","",""
"64003705","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.3,0,1,4,25,0.15,0,1)","","","(90016061,90016062)","(31101117,1)","20","4","",""
"64003706","1","(4,5,3600,0,1,4,6,4320,0,1,4,23,0.36,0,1,4,25,0.18,0,1)","","","(90016061,90016062)","(31101117,2)","20","4","",""
"64003707","1","(4,5,4800,0,1,4,6,5760,0,1,4,23,0.48,0,1,4,25,0.24,0,1)","","","(90016061,90016062)","(31101117,3)","20","4","",""
"64003708","1","(4,5,6600,0,1,4,6,7920,0,1,4,23,0.66,0,1,4,25,0.33,0,1)","","","(90016061,90016062)","(31101117,4)","20","4","",""
"64003709","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.9,0,1,4,25,0.45,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003710","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003711","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1.5,0,1,4,25,0.75,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003712","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.8,0,1,4,25,0.9,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003713","1","(4,5,21000,0,1,4,6,25200,0,1,4,23,2.1,0,1,4,25,1.05,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003714","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,2.4,0,1,4,25,1.2,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003715","1","(4,5,27000,0,1,4,6,32400,0,1,4,23,2.7,0,1,4,25,1.35,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003716","1","(4,5,30000,0,1,4,6,36000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003717","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,3.3,0,1,4,25,1.65,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003718","1","(4,5,36000,0,1,4,6,43200,0,1,4,23,3.6,0,1,4,25,1.8,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003719","1","(4,5,39000,0,1,4,6,46800,0,1,4,23,3.9,0,1,4,25,1.95,0,1)","","","(90016061,90016062)","(31101117,5)","20","4","",""
"64003720","1","(4,5,42000,0,1,4,6,50400,0,1,4,23,4.2,0,1,4,25,2.1,0,1)","","","(90016061,90016062)","0","20","4","",""
"64003800","2","0","2","","(90016059,90016060)","(31101119,1)","20","0","",""
"64003801","2","(4,8,6000,0,1,4,7,1500,0,1,4,24,0.06,0,1,4,26,0.03,0,1)","","","(90016059,90016060)","(31101119,1)","20","0","",""
"64003802","2","(4,8,12000,0,1,4,7,3000,0,1,4,24,0.12,0,1,4,26,0.06,0,1)","","","(90016059,90016060)","(31101119,1)","20","0","",""
"64003803","2","(4,8,18000,0,1,4,7,4500,0,1,4,24,0.18,0,1,4,26,0.09,0,1)","","","(90016059,90016060)","(31101119,1)","20","0","",""
"64003804","2","(4,8,24000,0,1,4,7,6000,0,1,4,24,0.24,0,1,4,26,0.12,0,1)","","","(90016059,90016060)","(31101119,1)","20","0","",""
"64003805","2","(4,8,30000,0,1,4,7,7500,0,1,4,24,0.3,0,1,4,26,0.15,0,1)","","","(90016059,90016060)","(31101119,1)","20","4","",""
"64003806","2","(4,8,36000,0,1,4,7,9000,0,1,4,24,0.36,0,1,4,26,0.18,0,1)","","","(90016059,90016060)","(31101119,2)","20","4","",""
"64003807","2","(4,8,48000,0,1,4,7,12000,0,1,4,24,0.48,0,1,4,26,0.24,0,1)","","","(90016059,90016060)","(31101119,3)","20","4","",""
"64003808","2","(4,8,66000,0,1,4,7,16500,0,1,4,24,0.66,0,1,4,26,0.33,0,1)","","","(90016059,90016060)","(31101119,4)","20","4","",""
"64003809","2","(4,8,90000,0,1,4,7,22500,0,1,4,24,0.9,0,1,4,26,0.45,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003810","2","(4,8,120000,0,1,4,7,30000,0,1,4,24,1.2,0,1,4,26,0.6,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003811","2","(4,8,150000,0,1,4,7,37500,0,1,4,24,1.5,0,1,4,26,0.75,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003812","2","(4,8,180000,0,1,4,7,45000,0,1,4,24,1.8,0,1,4,26,0.9,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003813","2","(4,8,210000,0,1,4,7,52500,0,1,4,24,2.1,0,1,4,26,1.05,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003814","2","(4,8,240000,0,1,4,7,60000,0,1,4,24,2.4,0,1,4,26,1.2,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003815","2","(4,8,270000,0,1,4,7,67500,0,1,4,24,2.7,0,1,4,26,1.35,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003816","2","(4,8,300000,0,1,4,7,75000,0,1,4,24,3,0,1,4,26,1.5,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003817","2","(4,8,330000,0,1,4,7,82500,0,1,4,24,3.3,0,1,4,26,1.65,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003818","2","(4,8,360000,0,1,4,7,90000,0,1,4,24,3.6,0,1,4,26,1.8,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003819","2","(4,8,390000,0,1,4,7,97500,0,1,4,24,3.9,0,1,4,26,1.95,0,1)","","","(90016059,90016060)","(31101119,5)","20","4","",""
"64003820","2","(4,8,420000,0,1,4,7,105000,0,1,4,24,4.2,0,1,4,26,2.1,0,1)","","","(90016059,90016060)","0","20","4","",""
"64003900","1","0","2","","(90016061,90016062)","(31101120,1)","20","0","",""
"64003901","1","(4,5,600,0,1,4,6,720,0,1,4,23,0.06,0,1,4,25,0.03,0,1)","","","(90016061,90016062)","(31101120,1)","20","0","",""
"64003902","1","(4,5,1200,0,1,4,6,1440,0,1,4,23,0.12,0,1,4,25,0.06,0,1)","","","(90016061,90016062)","(31101120,1)","20","0","",""
"64003903","1","(4,5,1800,0,1,4,6,2160,0,1,4,23,0.18,0,1,4,25,0.09,0,1)","","","(90016061,90016062)","(31101120,1)","20","0","",""
"64003904","1","(4,5,2400,0,1,4,6,2880,0,1,4,23,0.24,0,1,4,25,0.12,0,1)","","","(90016061,90016062)","(31101120,1)","20","0","",""
"64003905","1","(4,5,3000,0,1,4,6,3600,0,1,4,23,0.3,0,1,4,25,0.15,0,1)","","","(90016061,90016062)","(31101120,1)","20","4","",""
"64003906","1","(4,5,3600,0,1,4,6,4320,0,1,4,23,0.36,0,1,4,25,0.18,0,1)","","","(90016061,90016062)","(31101120,2)","20","4","",""
"64003907","1","(4,5,4800,0,1,4,6,5760,0,1,4,23,0.48,0,1,4,25,0.24,0,1)","","","(90016061,90016062)","(31101120,3)","20","4","",""
"64003908","1","(4,5,6600,0,1,4,6,7920,0,1,4,23,0.66,0,1,4,25,0.33,0,1)","","","(90016061,90016062)","(31101120,4)","20","4","",""
"64003909","1","(4,5,9000,0,1,4,6,10800,0,1,4,23,0.9,0,1,4,25,0.45,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003910","1","(4,5,12000,0,1,4,6,14400,0,1,4,23,1.2,0,1,4,25,0.6,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003911","1","(4,5,15000,0,1,4,6,18000,0,1,4,23,1.5,0,1,4,25,0.75,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003912","1","(4,5,18000,0,1,4,6,21600,0,1,4,23,1.8,0,1,4,25,0.9,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003913","1","(4,5,21000,0,1,4,6,25200,0,1,4,23,2.1,0,1,4,25,1.05,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003914","1","(4,5,24000,0,1,4,6,28800,0,1,4,23,2.4,0,1,4,25,1.2,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003915","1","(4,5,27000,0,1,4,6,32400,0,1,4,23,2.7,0,1,4,25,1.35,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003916","1","(4,5,30000,0,1,4,6,36000,0,1,4,23,3,0,1,4,25,1.5,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003917","1","(4,5,33000,0,1,4,6,39600,0,1,4,23,3.3,0,1,4,25,1.65,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003918","1","(4,5,36000,0,1,4,6,43200,0,1,4,23,3.6,0,1,4,25,1.8,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003919","1","(4,5,39000,0,1,4,6,46800,0,1,4,23,3.9,0,1,4,25,1.95,0,1)","","","(90016061,90016062)","(31101120,5)","20","4","",""
"64003920","1","(4,5,42000,0,1,4,6,50400,0,1,4,23,4.2,0,1,4,25,2.1,0,1)","","","(90016061,90016062)","0","20","4","",""
"64004000","6","0","1","","","(31130407,1)","20","0","",""
"64004001","6","(4,16,200,0,1,4,18,200,0,1,4,20,200,0,1,4,22,200,0,1)","","","","(31130407,1)","20","0","",""
"64004002","6","(4,16,400,0,1,4,18,400,0,1,4,20,400,0,1,4,22,400,0,1)","","","","(31130407,1)","20","0","",""
"64004003","6","(4,16,600,0,1,4,18,600,0,1,4,20,600,0,1,4,22,600,0,1)","","","","(31130407,1)","20","0","",""
"64004004","6","(4,16,800,0,1,4,18,800,0,1,4,20,800,0,1,4,22,800,0,1)","","","","(31130407,1)","20","0","",""
"64004005","6","(4,16,1000,0,1,4,18,1000,0,1,4,20,1000,0,1,4,22,1000,0,1)","","","","(31130407,1)","20","4","",""
"64004006","6","(4,16,1200,0,1,4,18,1200,0,1,4,20,1200,0,1,4,22,1200,0,1)","","","","(31130407,2)","20","4","",""
"64004007","6","(4,16,1600,0,1,4,18,1600,0,1,4,20,1600,0,1,4,22,1600,0,1)","","","","(31130407,3)","20","4","",""
"64004008","6","(4,16,2200,0,1,4,18,2200,0,1,4,20,2200,0,1,4,22,2200,0,1)","","","","(31130407,4)","20","4","",""
"64004009","6","(4,16,3000,0,1,4,18,3000,0,1,4,20,3000,0,1,4,22,3000,0,1)","","","","(31130407,5)","20","4","",""
"64004010","6","(4,16,4000,0,1,4,18,4000,0,1,4,20,4000,0,1,4,22,4000,0,1)","","","","(31130407,5)","20","4","",""
"64004011","6","(4,16,5000,0,1,4,18,5000,0,1,4,20,5000,0,1,4,22,5000,0,1)","","","","(31130407,5)","20","4","",""
"64004012","6","(4,16,6000,0,1,4,18,6000,0,1,4,20,6000,0,1,4,22,6000,0,1)","","","","(31130407,5)","20","4","",""
"64004013","6","(4,16,7000,0,1,4,18,7000,0,1,4,20,7000,0,1,4,22,7000,0,1)","","","","(31130407,5)","20","4","",""
"64004014","6","(4,16,8000,0,1,4,18,8000,0,1,4,20,8000,0,1,4,22,8000,0,1)","","","","(31130407,5)","20","4","",""
"64004015","6","(4,16,9000,0,1,4,18,9000,0,1,4,20,9000,0,1,4,22,9000,0,1)","","","","(31130407,5)","20","4","",""
"64004016","6","(4,16,10000,0,1,4,18,10000,0,1,4,20,10000,0,1,4,22,10000,0,1)","","","","(31130407,5)","20","4","",""
"64004017","6","(4,16,11000,0,1,4,18,11000,0,1,4,20,11000,0,1,4,22,11000,0,1)","","","","(31130407,5)","20","4","",""
"64004018","6","(4,16,12000,0,1,4,18,12000,0,1,4,20,12000,0,1,4,22,12000,0,1)","","","","(31130407,5)","20","4","",""
"64004019","6","(4,16,13000,0,1,4,18,13000,0,1,4,20,13000,0,1,4,22,13000,0,1)","","","","(31130407,5)","20","4","",""
"64004020","6","(4,16,14000,0,1,4,18,14000,0,1,4,20,14000,0,1,4,22,14000,0,1)","","","","0","20","4","",""
"64004100","5","0","1","","","(31101123,1)","20","0","",""
"64004101","5","(4,8,6000,0,1,4,5,600,0,1,4,6,720,0,1,4,7,1500,0,1)","","","","(31101123,1)","20","0","",""
"64004102","5","(4,8,12000,0,1,4,5,1200,0,1,4,6,1440,0,1,4,7,3000,0,1)","","","","(31101123,1)","20","0","",""
"64004103","5","(4,8,18000,0,1,4,5,1800,0,1,4,6,2160,0,1,4,7,4500,0,1)","","","","(31101123,1)","20","0","",""
"64004104","5","(4,8,24000,0,1,4,5,2400,0,1,4,6,2880,0,1,4,7,6000,0,1)","","","","(31101123,1)","20","0","",""
"64004105","5","(4,8,30000,0,1,4,5,3000,0,1,4,6,3600,0,1,4,7,7500,0,1)","","","","(31101123,1)","20","4","",""
"64004106","5","(4,8,36000,0,1,4,5,3600,0,1,4,6,4320,0,1,4,7,9000,0,1)","","","","(31101123,2)","20","4","",""
"64004107","5","(4,8,48000,0,1,4,5,4800,0,1,4,6,5760,0,1,4,7,12000,0,1)","","","","(31101123,3)","20","4","",""
"64004108","5","(4,8,66000,0,1,4,5,6600,0,1,4,6,7920,0,1,4,7,16500,0,1)","","","","(31101123,4)","20","4","",""
"64004109","5","(4,8,90000,0,1,4,5,9000,0,1,4,6,10800,0,1,4,7,22500,0,1)","","","","(31101123,5)","20","4","",""
"64004110","5","(4,8,120000,0,1,4,5,12000,0,1,4,6,14400,0,1,4,7,30000,0,1)","","","","(31101123,5)","20","4","",""
