"AttributeId","BeliefType","ActivateLevelRequire","CurStarNumber","CurRankNumber","MaxStarNumber","MaxRankNumber","AttArray","OperateType","SuccessRatio","MinActivateTimeNeed","MaxActivateTimeLimit","MoneyCostList","Notice_id"
"57030151","2","1","7","12","12","20","(4,8,95680,0,1,4,7,47768,0,1,4,9,7724,0,1,4,10,7468,0,1,4,20,124162,0,1,4,24,0.24,0,1)","1","1","0","50","(5,158000)",""
"57030152","2","1","8","12","12","20","(4,8,95680,0,1,4,7,47768,0,1,4,9,7724,0,1,4,10,7724,0,1,4,20,125229,0,1,4,24,0.24,0,1)","1","1","0","50","(5,159000)",""
"57030153","2","1","9","12","12","20","(4,8,98880,0,1,4,7,47768,0,1,4,9,7724,0,1,4,10,7724,0,1,4,20,126296,0,1,4,24,0.24,0,1)","1","1","0","50","(5,160000)",""
"57030154","2","1","10","12","12","20","(4,8,98880,0,1,4,7,47768,0,1,4,9,7980,0,1,4,10,7724,0,1,4,20,127363,0,1,4,24,0.24,0,1)","1","1","0","50","(5,161000)",""
"57030155","2","1","11","12","12","20","(4,8,98880,0,1,4,7,49352,0,1,4,9,7980,0,1,4,10,7724,0,1,4,20,128430,0,1,4,24,0.24,0,1)","1","1","0","50","(5,162000)",""
"57030156","2","1","12","12","12","20","(4,8,98880,0,1,4,7,49352,0,1,4,9,7980,0,1,4,10,7980,0,1,4,20,129497,0,1,4,24,0.24,0,1)","2","1","0","50","(5,7800000)",""
"57030157","2","1","0","13","12","20","(4,8,102080,0,1,4,7,50936,0,1,4,9,8236,0,1,4,10,8236,0,1,4,20,133765,0,1,4,24,0.26,0,1)","1","1","0","50","(5,163000)","93000162"
"57030158","2","1","1","13","12","20","(4,8,105280,0,1,4,7,50936,0,1,4,9,8236,0,1,4,10,8236,0,1,4,20,134832,0,1,4,24,0.26,0,1)","1","1","0","50","(5,164000)",""
"57030159","2","1","2","13","12","20","(4,8,105280,0,1,4,7,50936,0,1,4,9,8492,0,1,4,10,8236,0,1,4,20,135899,0,1,4,24,0.26,0,1)","1","1","0","50","(5,165000)",""
"57030160","2","1","3","13","12","20","(4,8,105280,0,1,4,7,52520,0,1,4,9,8492,0,1,4,10,8236,0,1,4,20,136966,0,1,4,24,0.26,0,1)","1","1","0","50","(5,166000)",""
"57030161","2","1","4","13","12","20","(4,8,105280,0,1,4,7,52520,0,1,4,9,8492,0,1,4,10,8492,0,1,4,20,138033,0,1,4,24,0.26,0,1)","1","1","0","50","(5,167000)",""
"57030162","2","1","5","13","12","20","(4,8,108480,0,1,4,7,52520,0,1,4,9,8492,0,1,4,10,8492,0,1,4,20,139100,0,1,4,24,0.26,0,1)","1","1","0","50","(5,168000)",""
"57030163","2","1","6","13","12","20","(4,8,108480,0,1,4,7,52520,0,1,4,9,8748,0,1,4,10,8492,0,1,4,20,140167,0,1,4,24,0.26,0,1)","1","1","0","50","(5,169000)",""
"57030164","2","1","7","13","12","20","(4,8,108480,0,1,4,7,54104,0,1,4,9,8748,0,1,4,10,8492,0,1,4,20,141234,0,1,4,24,0.26,0,1)","1","1","0","50","(5,170000)",""
"57030165","2","1","8","13","12","20","(4,8,108480,0,1,4,7,54104,0,1,4,9,8748,0,1,4,10,8748,0,1,4,20,142301,0,1,4,24,0.26,0,1)","1","1","0","50","(5,171000)",""
"57030166","2","1","9","13","12","20","(4,8,111680,0,1,4,7,54104,0,1,4,9,8748,0,1,4,10,8748,0,1,4,20,143368,0,1,4,24,0.26,0,1)","1","1","0","50","(5,172000)",""
"57030167","2","1","10","13","12","20","(4,8,111680,0,1,4,7,54104,0,1,4,9,9004,0,1,4,10,8748,0,1,4,20,144435,0,1,4,24,0.26,0,1)","1","1","0","50","(5,173000)",""
"57030168","2","1","11","13","12","20","(4,8,111680,0,1,4,7,55688,0,1,4,9,9004,0,1,4,10,8748,0,1,4,20,145502,0,1,4,24,0.26,0,1)","1","1","0","50","(5,174000)",""
"57030169","2","1","12","13","12","20","(4,8,111680,0,1,4,7,55688,0,1,4,9,9004,0,1,4,10,9004,0,1,4,20,146569,0,1,4,24,0.26,0,1)","2","1","0","50","(5,9100000)",""
"57030170","2","1","0","14","12","20","(4,8,114880,0,1,4,7,57272,0,1,4,9,9260,0,1,4,10,9260,0,1,4,20,150837,0,1,4,24,0.28,0,1)","1","1","0","50","(5,175000)","93000162"
"57030171","2","1","1","14","12","20","(4,8,118080,0,1,4,7,57272,0,1,4,9,9260,0,1,4,10,9260,0,1,4,20,151904,0,1,4,24,0.28,0,1)","1","1","0","50","(5,176000)",""
"57030172","2","1","2","14","12","20","(4,8,118080,0,1,4,7,57272,0,1,4,9,9516,0,1,4,10,9260,0,1,4,20,152971,0,1,4,24,0.28,0,1)","1","1","0","50","(5,177000)",""
"57030173","2","1","3","14","12","20","(4,8,118080,0,1,4,7,58856,0,1,4,9,9516,0,1,4,10,9260,0,1,4,20,154038,0,1,4,24,0.28,0,1)","1","1","0","50","(5,178000)",""
"57030174","2","1","4","14","12","20","(4,8,118080,0,1,4,7,58856,0,1,4,9,9516,0,1,4,10,9516,0,1,4,20,155105,0,1,4,24,0.28,0,1)","1","1","0","50","(5,179000)",""
"57030175","2","1","5","14","12","20","(4,8,121280,0,1,4,7,58856,0,1,4,9,9516,0,1,4,10,9516,0,1,4,20,156172,0,1,4,24,0.28,0,1)","1","1","0","50","(5,180000)",""
"57030176","2","1","6","14","12","20","(4,8,121280,0,1,4,7,58856,0,1,4,9,9772,0,1,4,10,9516,0,1,4,20,157239,0,1,4,24,0.28,0,1)","1","1","0","50","(5,181000)",""
"57030177","2","1","7","14","12","20","(4,8,121280,0,1,4,7,60440,0,1,4,9,9772,0,1,4,10,9516,0,1,4,20,158306,0,1,4,24,0.28,0,1)","1","1","0","50","(5,182000)",""
"57030178","2","1","8","14","12","20","(4,8,121280,0,1,4,7,60440,0,1,4,9,9772,0,1,4,10,9772,0,1,4,20,159373,0,1,4,24,0.28,0,1)","1","1","0","50","(5,183000)",""
"57030179","2","1","9","14","12","20","(4,8,124480,0,1,4,7,60440,0,1,4,9,9772,0,1,4,10,9772,0,1,4,20,160440,0,1,4,24,0.28,0,1)","1","1","0","50","(5,184000)",""
"57030180","2","1","10","14","12","20","(4,8,124480,0,1,4,7,60440,0,1,4,9,10028,0,1,4,10,9772,0,1,4,20,161507,0,1,4,24,0.28,0,1)","1","1","0","50","(5,185000)",""
"57030181","2","1","11","14","12","20","(4,8,124480,0,1,4,7,62024,0,1,4,9,10028,0,1,4,10,9772,0,1,4,20,162574,0,1,4,24,0.28,0,1)","1","1","0","50","(5,186000)",""
"57030182","2","1","12","14","12","20","(4,8,124480,0,1,4,7,62024,0,1,4,9,10028,0,1,4,10,10028,0,1,4,20,163641,0,1,4,24,0.28,0,1)","2","1","0","50","(5,10500000)",""
"57030183","2","1","0","15","12","20","(4,8,127680,0,1,4,7,63608,0,1,4,9,10284,0,1,4,10,10284,0,1,4,20,167909,0,1,4,24,0.3,0,1)","1","1","0","50","(5,187000)","93000162"
"57030184","2","1","1","15","12","20","(4,8,130880,0,1,4,7,63608,0,1,4,9,10284,0,1,4,10,10284,0,1,4,20,168976,0,1,4,24,0.3,0,1)","1","1","0","50","(5,188000)",""
"57030185","2","1","2","15","12","20","(4,8,130880,0,1,4,7,63608,0,1,4,9,10540,0,1,4,10,10284,0,1,4,20,170043,0,1,4,24,0.3,0,1)","1","1","0","50","(5,189000)",""
"57030186","2","1","3","15","12","20","(4,8,130880,0,1,4,7,65192,0,1,4,9,10540,0,1,4,10,10284,0,1,4,20,171110,0,1,4,24,0.3,0,1)","1","1","0","50","(5,190000)",""
"57030187","2","1","4","15","12","20","(4,8,130880,0,1,4,7,65192,0,1,4,9,10540,0,1,4,10,10540,0,1,4,20,172177,0,1,4,24,0.3,0,1)","1","1","0","50","(5,191000)",""
"57030188","2","1","5","15","12","20","(4,8,134080,0,1,4,7,65192,0,1,4,9,10540,0,1,4,10,10540,0,1,4,20,173244,0,1,4,24,0.3,0,1)","1","1","0","50","(5,192000)",""
"57030189","2","1","6","15","12","20","(4,8,134080,0,1,4,7,65192,0,1,4,9,10796,0,1,4,10,10540,0,1,4,20,174311,0,1,4,24,0.3,0,1)","1","1","0","50","(5,193000)",""
"57030190","2","1","7","15","12","20","(4,8,134080,0,1,4,7,66776,0,1,4,9,10796,0,1,4,10,10540,0,1,4,20,175378,0,1,4,24,0.3,0,1)","1","1","0","50","(5,194000)",""
"57030191","2","1","8","15","12","20","(4,8,134080,0,1,4,7,66776,0,1,4,9,10796,0,1,4,10,10796,0,1,4,20,176445,0,1,4,24,0.3,0,1)","1","1","0","50","(5,195000)",""
"57030192","2","1","9","15","12","20","(4,8,137280,0,1,4,7,66776,0,1,4,9,10796,0,1,4,10,10796,0,1,4,20,177512,0,1,4,24,0.3,0,1)","1","1","0","50","(5,196000)",""
"57030193","2","1","10","15","12","20","(4,8,137280,0,1,4,7,66776,0,1,4,9,11052,0,1,4,10,10796,0,1,4,20,178579,0,1,4,24,0.3,0,1)","1","1","0","50","(5,197000)",""
"57030194","2","1","11","15","12","20","(4,8,137280,0,1,4,7,68360,0,1,4,9,11052,0,1,4,10,10796,0,1,4,20,179646,0,1,4,24,0.3,0,1)","1","1","0","50","(5,198000)",""
"57030195","2","1","12","15","12","20","(4,8,137280,0,1,4,7,68360,0,1,4,9,11052,0,1,4,10,11052,0,1,4,20,180713,0,1,4,24,0.3,0,1)","2","1","0","50","(5,12000000)",""
"57030196","2","1","0","16","12","20","(4,8,140480,0,1,4,7,69944,0,1,4,9,11308,0,1,4,10,11308,0,1,4,20,184981,0,1,4,24,0.32,0,1)","1","1","0","50","(5,199000)","93000162"
"57030197","2","1","1","16","12","20","(4,8,143680,0,1,4,7,69944,0,1,4,9,11308,0,1,4,10,11308,0,1,4,20,186048,0,1,4,24,0.32,0,1)","1","1","0","50","(5,200000)",""
"57030198","2","1","2","16","12","20","(4,8,143680,0,1,4,7,69944,0,1,4,9,11564,0,1,4,10,11308,0,1,4,20,187115,0,1,4,24,0.32,0,1)","1","1","0","50","(5,201000)",""
"57030199","2","1","3","16","12","20","(4,8,143680,0,1,4,7,71528,0,1,4,9,11564,0,1,4,10,11308,0,1,4,20,188182,0,1,4,24,0.32,0,1)","1","1","0","50","(5,202000)",""
"57030200","2","1","4","16","12","20","(4,8,143680,0,1,4,7,71528,0,1,4,9,11564,0,1,4,10,11564,0,1,4,20,189249,0,1,4,24,0.32,0,1)","1","1","0","50","(5,203000)",""
"57030201","2","1","5","16","12","20","(4,8,146880,0,1,4,7,71528,0,1,4,9,11564,0,1,4,10,11564,0,1,4,20,190316,0,1,4,24,0.32,0,1)","1","1","0","50","(5,204000)",""
"57030202","2","1","6","16","12","20","(4,8,146880,0,1,4,7,71528,0,1,4,9,11820,0,1,4,10,11564,0,1,4,20,191383,0,1,4,24,0.32,0,1)","1","1","0","50","(5,205000)",""
"57030203","2","1","7","16","12","20","(4,8,146880,0,1,4,7,73112,0,1,4,9,11820,0,1,4,10,11564,0,1,4,20,192450,0,1,4,24,0.32,0,1)","1","1","0","50","(5,206000)",""
"57030204","2","1","8","16","12","20","(4,8,146880,0,1,4,7,73112,0,1,4,9,11820,0,1,4,10,11820,0,1,4,20,193517,0,1,4,24,0.32,0,1)","1","1","0","50","(5,207000)",""
"57030205","2","1","9","16","12","20","(4,8,150080,0,1,4,7,73112,0,1,4,9,11820,0,1,4,10,11820,0,1,4,20,194584,0,1,4,24,0.32,0,1)","1","1","0","50","(5,208000)",""
"57030206","2","1","10","16","12","20","(4,8,150080,0,1,4,7,73112,0,1,4,9,12076,0,1,4,10,11820,0,1,4,20,195651,0,1,4,24,0.32,0,1)","1","1","0","50","(5,209000)",""
"57030207","2","1","11","16","12","20","(4,8,150080,0,1,4,7,74696,0,1,4,9,12076,0,1,4,10,11820,0,1,4,20,196718,0,1,4,24,0.32,0,1)","1","1","0","50","(5,210000)",""
"57030208","2","1","12","16","12","20","(4,8,150080,0,1,4,7,74696,0,1,4,9,12076,0,1,4,10,12076,0,1,4,20,197785,0,1,4,24,0.32,0,1)","2","1","0","50","(5,13600000)",""
"57030209","2","1","0","17","12","20","(4,8,153280,0,1,4,7,76280,0,1,4,9,12332,0,1,4,10,12332,0,1,4,20,202053,0,1,4,24,0.34,0,1)","1","1","0","50","(5,211000)","93000162"
"57030210","2","1","1","17","12","20","(4,8,156480,0,1,4,7,76280,0,1,4,9,12332,0,1,4,10,12332,0,1,4,20,203120,0,1,4,24,0.34,0,1)","1","1","0","50","(5,212000)",""
"57030211","2","1","2","17","12","20","(4,8,156480,0,1,4,7,76280,0,1,4,9,12588,0,1,4,10,12332,0,1,4,20,204187,0,1,4,24,0.34,0,1)","1","1","0","50","(5,213000)",""
"57030212","2","1","3","17","12","20","(4,8,156480,0,1,4,7,77864,0,1,4,9,12588,0,1,4,10,12332,0,1,4,20,205254,0,1,4,24,0.34,0,1)","1","1","0","50","(5,214000)",""
"57030213","2","1","4","17","12","20","(4,8,156480,0,1,4,7,77864,0,1,4,9,12588,0,1,4,10,12588,0,1,4,20,206321,0,1,4,24,0.34,0,1)","1","1","0","50","(5,215000)",""
"57030214","2","1","5","17","12","20","(4,8,159680,0,1,4,7,77864,0,1,4,9,12588,0,1,4,10,12588,0,1,4,20,207388,0,1,4,24,0.34,0,1)","1","1","0","50","(5,216000)",""
"57030215","2","1","6","17","12","20","(4,8,159680,0,1,4,7,77864,0,1,4,9,12844,0,1,4,10,12588,0,1,4,20,208455,0,1,4,24,0.34,0,1)","1","1","0","50","(5,217000)",""
"57030216","2","1","7","17","12","20","(4,8,159680,0,1,4,7,79448,0,1,4,9,12844,0,1,4,10,12588,0,1,4,20,209522,0,1,4,24,0.34,0,1)","1","1","0","50","(5,218000)",""
"57030217","2","1","8","17","12","20","(4,8,159680,0,1,4,7,79448,0,1,4,9,12844,0,1,4,10,12844,0,1,4,20,210589,0,1,4,24,0.34,0,1)","1","1","0","50","(5,219000)",""
"57030218","2","1","9","17","12","20","(4,8,162880,0,1,4,7,79448,0,1,4,9,12844,0,1,4,10,12844,0,1,4,20,211656,0,1,4,24,0.34,0,1)","1","1","0","50","(5,220000)",""
"57030219","2","1","10","17","12","20","(4,8,162880,0,1,4,7,79448,0,1,4,9,13100,0,1,4,10,12844,0,1,4,20,212723,0,1,4,24,0.34,0,1)","1","1","0","50","(5,221000)",""
"57030220","2","1","11","17","12","20","(4,8,162880,0,1,4,7,81032,0,1,4,9,13100,0,1,4,10,12844,0,1,4,20,213790,0,1,4,24,0.34,0,1)","1","1","0","50","(5,222000)",""
"57030221","2","1","12","17","12","20","(4,8,162880,0,1,4,7,81032,0,1,4,9,13100,0,1,4,10,13100,0,1,4,20,214857,0,1,4,24,0.34,0,1)","2","1","0","50","(5,15300000)",""
"57030222","2","1","0","18","12","20","(4,8,166080,0,1,4,7,82616,0,1,4,9,13356,0,1,4,10,13356,0,1,4,20,219125,0,1,4,24,0.36,0,1)","1","1","0","50","(5,223000)","93000162"
"57030223","2","1","1","18","12","20","(4,8,169280,0,1,4,7,82616,0,1,4,9,13356,0,1,4,10,13356,0,1,4,20,220192,0,1,4,24,0.36,0,1)","1","1","0","50","(5,224000)",""
"57030224","2","1","2","18","12","20","(4,8,169280,0,1,4,7,82616,0,1,4,9,13612,0,1,4,10,13356,0,1,4,20,221259,0,1,4,24,0.36,0,1)","1","1","0","50","(5,225000)",""
"57030225","2","1","3","18","12","20","(4,8,169280,0,1,4,7,84200,0,1,4,9,13612,0,1,4,10,13356,0,1,4,20,222326,0,1,4,24,0.36,0,1)","1","1","0","50","(5,226000)",""
"57030226","2","1","4","18","12","20","(4,8,169280,0,1,4,7,84200,0,1,4,9,13612,0,1,4,10,13612,0,1,4,20,223393,0,1,4,24,0.36,0,1)","1","1","0","50","(5,227000)",""
"57030227","2","1","5","18","12","20","(4,8,172480,0,1,4,7,84200,0,1,4,9,13612,0,1,4,10,13612,0,1,4,20,224460,0,1,4,24,0.36,0,1)","1","1","0","50","(5,228000)",""
"57030228","2","1","6","18","12","20","(4,8,172480,0,1,4,7,84200,0,1,4,9,13868,0,1,4,10,13612,0,1,4,20,225527,0,1,4,24,0.36,0,1)","1","1","0","50","(5,229000)",""
"57030229","2","1","7","18","12","20","(4,8,172480,0,1,4,7,85784,0,1,4,9,13868,0,1,4,10,13612,0,1,4,20,226594,0,1,4,24,0.36,0,1)","1","1","0","50","(5,230000)",""
"57030230","2","1","8","18","12","20","(4,8,172480,0,1,4,7,85784,0,1,4,9,13868,0,1,4,10,13868,0,1,4,20,227661,0,1,4,24,0.36,0,1)","1","1","0","50","(5,231000)",""
"57030231","2","1","9","18","12","20","(4,8,175680,0,1,4,7,85784,0,1,4,9,13868,0,1,4,10,13868,0,1,4,20,228728,0,1,4,24,0.36,0,1)","1","1","0","50","(5,232000)",""
"57030232","2","1","10","18","12","20","(4,8,175680,0,1,4,7,85784,0,1,4,9,14124,0,1,4,10,13868,0,1,4,20,229795,0,1,4,24,0.36,0,1)","1","1","0","50","(5,233000)",""
"57030233","2","1","11","18","12","20","(4,8,175680,0,1,4,7,87368,0,1,4,9,14124,0,1,4,10,13868,0,1,4,20,230862,0,1,4,24,0.36,0,1)","1","1","0","50","(5,234000)",""
"57030234","2","1","12","18","12","20","(4,8,175680,0,1,4,7,87368,0,1,4,9,14124,0,1,4,10,14124,0,1,4,20,231929,0,1,4,24,0.36,0,1)","2","1","0","50","(5,17100000)",""
"57030235","2","1","0","19","12","20","(4,8,178880,0,1,4,7,88952,0,1,4,9,14380,0,1,4,10,14380,0,1,4,20,236197,0,1,4,24,0.38,0,1)","1","1","0","50","(5,235000)","93000162"
"57030236","2","1","1","19","12","20","(4,8,182080,0,1,4,7,88952,0,1,4,9,14380,0,1,4,10,14380,0,1,4,20,237264,0,1,4,24,0.38,0,1)","1","1","0","50","(5,236000)",""
"57030237","2","1","2","19","12","20","(4,8,182080,0,1,4,7,88952,0,1,4,9,14636,0,1,4,10,14380,0,1,4,20,238331,0,1,4,24,0.38,0,1)","1","1","0","50","(5,237000)",""
"57030238","2","1","3","19","12","20","(4,8,182080,0,1,4,7,90536,0,1,4,9,14636,0,1,4,10,14380,0,1,4,20,239398,0,1,4,24,0.38,0,1)","1","1","0","50","(5,238000)",""
"57030239","2","1","4","19","12","20","(4,8,182080,0,1,4,7,90536,0,1,4,9,14636,0,1,4,10,14636,0,1,4,20,240465,0,1,4,24,0.38,0,1)","1","1","0","50","(5,239000)",""
"57030240","2","1","5","19","12","20","(4,8,185280,0,1,4,7,90536,0,1,4,9,14636,0,1,4,10,14636,0,1,4,20,241532,0,1,4,24,0.38,0,1)","1","1","0","50","(5,240000)",""
"57030241","2","1","6","19","12","20","(4,8,185280,0,1,4,7,90536,0,1,4,9,14892,0,1,4,10,14636,0,1,4,20,242599,0,1,4,24,0.38,0,1)","1","1","0","50","(5,241000)",""
"57030242","2","1","7","19","12","20","(4,8,185280,0,1,4,7,92120,0,1,4,9,14892,0,1,4,10,14636,0,1,4,20,243666,0,1,4,24,0.38,0,1)","1","1","0","50","(5,242000)",""
"57030243","2","1","8","19","12","20","(4,8,185280,0,1,4,7,92120,0,1,4,9,14892,0,1,4,10,14892,0,1,4,20,244733,0,1,4,24,0.38,0,1)","1","1","0","50","(5,243000)",""
"57030244","2","1","9","19","12","20","(4,8,188480,0,1,4,7,92120,0,1,4,9,14892,0,1,4,10,14892,0,1,4,20,245800,0,1,4,24,0.38,0,1)","1","1","0","50","(5,244000)",""
"57030245","2","1","10","19","12","20","(4,8,188480,0,1,4,7,92120,0,1,4,9,15148,0,1,4,10,14892,0,1,4,20,246867,0,1,4,24,0.38,0,1)","1","1","0","50","(5,245000)",""
"57030246","2","1","11","19","12","20","(4,8,188480,0,1,4,7,93704,0,1,4,9,15148,0,1,4,10,14892,0,1,4,20,247934,0,1,4,24,0.38,0,1)","1","1","0","96","(5,246000)",""
"57030247","2","1","12","19","12","20","(4,8,188480,0,1,4,7,93704,0,1,4,9,15148,0,1,4,10,15148,0,1,4,20,249001,0,1,4,24,0.38,0,1)","2","1","0","50","(5,19000000)",""
"57030248","2","1","0","20","12","20","(4,8,191680,0,1,4,7,95288,0,1,4,9,15404,0,1,4,10,15404,0,1,4,20,253269,0,1,4,24,0.4,0,1)","1","1","0","50","(5,247000)","93000162"
"57030249","2","1","1","20","12","20","(4,8,194880,0,1,4,7,95288,0,1,4,9,15404,0,1,4,10,15404,0,1,4,20,254336,0,1,4,24,0.4,0,1)","1","1","0","50","(5,248000)",""
"57030250","2","1","2","20","12","20","(4,8,194880,0,1,4,7,95288,0,1,4,9,15660,0,1,4,10,15404,0,1,4,20,255403,0,1,4,24,0.4,0,1)","1","1","0","50","(5,249000)",""
"57030251","2","1","3","20","12","20","(4,8,194880,0,1,4,7,96872,0,1,4,9,15660,0,1,4,10,15404,0,1,4,20,256470,0,1,4,24,0.4,0,1)","1","1","0","50","(5,250000)",""
"57030252","2","1","4","20","12","20","(4,8,194880,0,1,4,7,96872,0,1,4,9,15660,0,1,4,10,15660,0,1,4,20,257537,0,1,4,24,0.4,0,1)","1","1","0","50","(5,251000)",""
"57030253","2","1","5","20","12","20","(4,8,198080,0,1,4,7,96872,0,1,4,9,15660,0,1,4,10,15660,0,1,4,20,258604,0,1,4,24,0.4,0,1)","1","1","0","50","(5,252000)",""
"57030254","2","1","6","20","12","20","(4,8,198080,0,1,4,7,96872,0,1,4,9,15916,0,1,4,10,15660,0,1,4,20,259671,0,1,4,24,0.4,0,1)","1","1","0","50","(5,253000)",""
"57030255","2","1","7","20","12","20","(4,8,198080,0,1,4,7,98456,0,1,4,9,15916,0,1,4,10,15660,0,1,4,20,260738,0,1,4,24,0.4,0,1)","1","1","0","50","(5,254000)",""
"57030256","2","1","8","20","12","20","(4,8,198080,0,1,4,7,98456,0,1,4,9,15916,0,1,4,10,15916,0,1,4,20,261805,0,1,4,24,0.4,0,1)","1","1","0","50","(5,255000)",""
"57030257","2","1","9","20","12","20","(4,8,201280,0,1,4,7,98456,0,1,4,9,15916,0,1,4,10,15916,0,1,4,20,262872,0,1,4,24,0.4,0,1)","1","1","0","50","(5,256000)",""
"57030258","2","1","10","20","12","20","(4,8,201280,0,1,4,7,98456,0,1,4,9,16172,0,1,4,10,15916,0,1,4,20,263939,0,1,4,24,0.4,0,1)","1","1","0","96","(5,257000)",""
"57030259","2","1","11","20","12","20","(4,8,201280,0,1,4,7,100040,0,1,4,9,16172,0,1,4,10,15916,0,1,4,20,265006,0,1,4,24,0.4,0,1)","1","1","0","196","(5,258000)",""
"57030260","2","1","12","20","12","20","(4,8,201280,0,1,4,7,100040,0,1,4,9,16172,0,1,4,10,16172,0,1,4,20,266073,0,1,4,24,0.4,0,1)","0","1","0","196","(5,21000000)",""
"57040001","3","1","0","1","12","20","(4,7,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,22,0,0,1,4,24,0,0,1)","1","1","0","50","(5,50000)",""
"57040002","3","1","1","1","12","20","(4,7,396,0,1,4,10,64,0,1,4,11,120,0,1,4,12,120,0,1,4,22,800,0,1,4,24,0.02,0,1)","1","1","0","50","(5,20000)","93000178"
"57040003","3","1","2","1","12","20","(4,7,396,0,1,4,10,64,0,1,4,11,240,0,1,4,12,120,0,1,4,22,1067,0,1,4,24,0.02,0,1)","1","1","0","50","(5,21000)",""
"57040004","3","1","3","1","12","20","(4,7,396,0,1,4,10,128,0,1,4,11,240,0,1,4,12,120,0,1,4,22,1334,0,1,4,24,0.02,0,1)","1","1","0","50","(5,22000)",""
"57040005","3","1","4","1","12","20","(4,7,396,0,1,4,10,128,0,1,4,11,240,0,1,4,12,240,0,1,4,22,1601,0,1,4,24,0.02,0,1)","1","1","0","50","(5,23000)",""
"57040006","3","1","5","1","12","20","(4,7,792,0,1,4,10,128,0,1,4,11,240,0,1,4,12,240,0,1,4,22,1868,0,1,4,24,0.02,0,1)","1","1","0","50","(5,24000)",""
"57040007","3","1","6","1","12","20","(4,7,792,0,1,4,10,128,0,1,4,11,360,0,1,4,12,240,0,1,4,22,2135,0,1,4,24,0.02,0,1)","1","1","0","50","(5,25000)",""
"57040008","3","1","7","1","12","20","(4,7,792,0,1,4,10,192,0,1,4,11,360,0,1,4,12,240,0,1,4,22,2402,0,1,4,24,0.02,0,1)","1","1","0","50","(5,26000)",""
"57040009","3","1","8","1","12","20","(4,7,792,0,1,4,10,192,0,1,4,11,360,0,1,4,12,360,0,1,4,22,2669,0,1,4,24,0.02,0,1)","1","1","0","50","(5,27000)",""
"57040010","3","1","9","1","12","20","(4,7,1188,0,1,4,10,192,0,1,4,11,360,0,1,4,12,360,0,1,4,22,2936,0,1,4,24,0.02,0,1)","1","1","0","50","(5,28000)",""
"57040011","3","1","10","1","12","20","(4,7,1188,0,1,4,10,192,0,1,4,11,480,0,1,4,12,360,0,1,4,22,3203,0,1,4,24,0.02,0,1)","1","1","0","50","(5,29000)",""
"57040012","3","1","11","1","12","20","(4,7,1188,0,1,4,10,256,0,1,4,11,480,0,1,4,12,360,0,1,4,22,3470,0,1,4,24,0.02,0,1)","1","1","0","50","(5,30000)",""
"57040013","3","1","12","1","12","20","(4,7,1188,0,1,4,10,256,0,1,4,11,480,0,1,4,12,480,0,1,4,22,3737,0,1,4,24,0.02,0,1)","2","1","0","50","(5,100000)",""
"57040014","3","1","0","2","12","20","(4,7,1584,0,1,4,10,320,0,1,4,11,600,0,1,4,12,600,0,1,4,22,4797,0,1,4,24,0.04,0,1)","1","1","0","50","(5,31000)","93000161"
"57040015","3","1","1","2","12","20","(4,7,2109,0,1,4,10,320,0,1,4,11,600,0,1,4,12,600,0,1,4,22,5151,0,1,4,24,0.04,0,1)","1","1","0","50","(5,32000)",""
"57040016","3","1","2","2","12","20","(4,7,2109,0,1,4,10,320,0,1,4,11,759,0,1,4,12,600,0,1,4,22,5505,0,1,4,24,0.04,0,1)","1","1","0","50","(5,33000)",""
"57040017","3","1","3","2","12","20","(4,7,2109,0,1,4,10,405,0,1,4,11,759,0,1,4,12,600,0,1,4,22,5859,0,1,4,24,0.04,0,1)","1","1","0","50","(5,34000)",""
"57040018","3","1","4","2","12","20","(4,7,2109,0,1,4,10,405,0,1,4,11,759,0,1,4,12,759,0,1,4,22,6213,0,1,4,24,0.04,0,1)","1","1","0","50","(5,35000)",""
"57040019","3","1","5","2","12","20","(4,7,2634,0,1,4,10,405,0,1,4,11,759,0,1,4,12,759,0,1,4,22,6567,0,1,4,24,0.04,0,1)","1","1","0","50","(5,36000)",""
"57040020","3","1","6","2","12","20","(4,7,2634,0,1,4,10,405,0,1,4,11,918,0,1,4,12,759,0,1,4,22,6921,0,1,4,24,0.04,0,1)","1","1","0","50","(5,37000)",""
"57040021","3","1","7","2","12","20","(4,7,2634,0,1,4,10,490,0,1,4,11,918,0,1,4,12,759,0,1,4,22,7275,0,1,4,24,0.04,0,1)","1","1","0","50","(5,38000)",""
"57040022","3","1","8","2","12","20","(4,7,2634,0,1,4,10,490,0,1,4,11,918,0,1,4,12,918,0,1,4,22,7629,0,1,4,24,0.04,0,1)","1","1","0","50","(5,39000)",""
"57040023","3","1","9","2","12","20","(4,7,3159,0,1,4,10,490,0,1,4,11,918,0,1,4,12,918,0,1,4,22,7983,0,1,4,24,0.04,0,1)","1","1","0","50","(5,40000)",""
"57040024","3","1","10","2","12","20","(4,7,3159,0,1,4,10,490,0,1,4,11,1077,0,1,4,12,918,0,1,4,22,8337,0,1,4,24,0.04,0,1)","1","1","0","50","(5,41000)",""
"57040025","3","1","11","2","12","20","(4,7,3159,0,1,4,10,575,0,1,4,11,1077,0,1,4,12,918,0,1,4,22,8691,0,1,4,24,0.04,0,1)","1","1","0","50","(5,42000)",""
