"AttributeId","MarkType","NameStringId","NpcId","RegionLevel","MapGoalX","MapGoalY","MapGoalZ","MiniMapX","MiniGoalY","MiniGoalZ","NpcPriority","IfShow","MissionId","SafePoint"
"73004212","2","90041566","76000945","","141150","42520","798","141150","42520","798","0","0","",""
"73004213","2","90041593","76000972","","181090","21300","3218","181090","21300","3218","0","0","",""
"73004214","2","90041594","76000973","","184230","20720","3218","184230","20720","3218","0","0","",""
"73004215","2","90041595","76000974","","188250","22980","3218","188250","22980","3218","0","0","",""
"73004216","2","90041596","76000975","","189159","24199","3218","189159","24199","3218","0","0","",""
"73004217","2","90041597","76000976","","189430","29130","3218","189430","29130","3218","0","0","",""
"73004218","2","90041598","76000977","","190380","33649","3218","190380","33649","3218","0","0","",""
"73004219","2","90041599","76000978","","190720","35819","3188","190720","35819","3188","0","0","",""
"73004220","2","90041600","76000979","","186359","37129","3188","186359","37129","3188","0","0","",""
"73004221","2","90041601","76000980","","182440","39389","3188","182440","39389","3188","0","0","",""
"73004222","2","90041602","76000981","","181222","41337","3202","181222","41337","3202","0","0","",""
"73004223","2","90041603","76000982","","177981","45456","3235","177981","45456","3235","0","0","",""
"73004224","2","90041604","76000983","","180800","48930","3218","180800","48930","3218","0","0","",""
"73004225","2","90041605","76000984","","184400","50470","3218","184400","50470","3218","0","0","",""
"73004226","2","90041606","76000985","","190060","50200","3218","190060","50200","3218","0","0","",""
"73004227","2","90041607","76000986","","191840","46480","3188","191840","46480","3188","0","0","",""
"73004228","2","90041608","76000987","","197860","39510","3218","197860","39510","3218","0","0","",""
"73004229","2","90041609","76000988","","203250","36000","3218","203250","36000","3218","0","0","",""
"73004230","2","90041652","76001024","","224800","30630","3768","224800","30630","3768","0","0","",""
"73004231","2","90041652","76001025","","229600","30599","3768","229600","30599","3768","0","0","",""
"73004232","2","90041647","76001026","","227020","30350","3768","227020","30350","3768","0","0","",""
"73004233","2","90041652","76001027","","233700","31410","3768","233700","31410","3768","0","0","",""
"73004234","2","90041652","76001028","","233360","29540","3768","233360","29540","3768","0","0","",""
"73004235","2","90041650","76001029","","235040","25430","3768","235040","25430","3768","0","0","",""
"73004236","2","90041652","76001030","","233800","23930","3768","233800","23930","3768","0","0","",""
"73004237","2","90041652","76001031","","230740","21580","3768","230740","21580","3768","0","0","",""
"73004238","2","90041653","76001032","","229010","20900","3768","229010","20900","3768","0","0","",""
"73004239","2","90041654","76001033","","229170","18920","3768","229170","18920","3768","0","0","",""
"73004240","2","90041655","76001034","","237420","23900","3768","237420","23900","3768","0","0","",""
"73004241","2","90041656","76001035","","225980","19510","3768","225980","19510","3768","0","0","",""
"73004242","2","90041657","76001036","","222900","16890","3768","222900","16890","3768","0","0","",""
"73004243","2","90041685","76001064","","225750","62970","1318","225750","62970","1318","0","0","",""
"73004244","2","90041686","76001065","","223740","64470","1318","223740","64470","1318","0","0","",""
"73004245","2","90041687","76001066","","220080","64600","1318","220080","64600","1318","0","0","",""
"73004246","2","90041688","76001067","","219460","68200","1318","219460","68200","1318","0","0","",""
"73004247","2","90041690","76001069","","227190","76280","2058","227190","76280","2058","0","0","",""
"73004248","2","90041691","76001070","","227400","73240","2058","227400","73240","2058","0","0","",""
"73004249","2","90041692","76001071","","221560","75340","2058","221560","75340","2058","0","0","",""
"73004250","2","90041696","76001072","","221270","74110","2068","221270","74110","2068","0","0","",""
"73004251","2","90041694","76001073","","212830","73340","1318","212830","73340","1318","0","0","",""
"73004252","2","90041695","76001074","","211390","74400","1318","211390","74400","1318","0","0","",""
"73004253","2","90041696","76001075","","207400","77460","1318","207400","77460","1318","0","0","",""
"73004254","2","90041697","76001076","","212080","86010","1318","212080","86010","1318","0","0","",""
"73004255","2","90041726","76001105","","154620","75210","1088","154620","75210","1088","0","0","",""
"73004256","2","90041727","76001106","","157111","70601","1089","157111","70601","1089","0","0","",""
"73004257","2","90041728","76001107","","161220","66380","1088","161220","66380","1088","0","0","",""
"73004258","2","90041729","76001108","","165580","70700","1648","165580","70700","1648","0","0","",""
"73004259","2","90041730","76001109","","164470","72630","1648","164470","72630","1648","0","0","",""
"73004260","2","90041731","76001110","","167069","67521","1088","167069","67521","1088","0","0","",""
"73004261","2","90041732","76001111","","175735","71903","1091","175735","71903","1091","0","0","",""
"73004262","2","90041733","76001112","","173591","73810","1627","173591","73810","1627","0","0","",""
"73004263","2","90041734","76001113","","177350","79809","3088","177350","79809","3088","0","0","",""
"73004264","2","90041735","76001114","","180150","83939","3088","180150","83939","3088","0","0","",""
"73004265","2","90041737","76001116","","170460","80700","3088","170460","80700","3088","0","0","",""
"73004266","2","90041780","76001159","","159339","32800","798","159339","32800","798","0","0","",""
"73004267","2","90041781","76001160","","221500","28010","3768","221500","28010","3768","0","0","",""
"73004268","2","90048383","76004215","","100720","39400","1260","100720","39400","1260","0","0","",""
"73004269","2","90048384","76004216","","105280","38300","1280","105280","38300","1280","0","0","",""
"73004270","2","90048386","76004217","","161909","72550","1660","161909","72550","1660","0","0","",""
"73004271","2","90048387","76004218","","202129","132120","1650","202129","132120","1650","0","0","",""
"73004272","2","90048388","76004219","","52269","169860","1550","52269","169860","1550","0","0","",""
"73004273","2","90048392","76004220","","217760","74150","2130","217760","74150","2130","0","0","",""
"73004274","2","90048400","76004221","","29712","176874","2725","29712","176874","2725","0","0","",""
"73004275","2","90048410","76004222","","70152","8678","5275","70152","8678","5275","0","0","",""
"73004276","2","90048411","76004223","","69205","7110","5245","69205","7110","5245","0","0","",""
"73004277","2","90048412","76004224","","71970","7310","5270","71970","7310","5270","0","0","",""
"73004278","2","90048415","76004225","","98310","45510","1280","98310","45510","1280","0","0","",""
"73004279","2","90048416","76004226","","94970","18980","690","94970","18980","690","0","0","",""
"73004280","2","90048417","76004227","","94370","21400","690","94370","21400","690","0","0","",""
"73004281","2","90048425","76004228","","191800","29490","3270","191800","29490","3270","0","0","",""
"73004282","2","90048435","76004229","","58070","68200","3180","58070","68200","3180","0","0","",""
"73004283","2","90048436","76004230","","64940","65860","4470","64940","65860","4470","0","0","",""
"73004284","2","90048437","76004231","","66779","65860","4470","66779","65860","4470","0","0","",""
"73004285","1","90048381","76004232","","99490","47738","1270","99490","47738","1270","0","0","",""
"73004286","1","90048382","76004233","","105830","40060","1280","105830","40060","1280","0","0","",""
"73004287","1","90048385","76004234","","10150","109850","2240","10150","109850","2240","0","0","",""
"73004288","1","90048389","76004235","","220940","15880","4030","220940","15880","4030","0","0","",""
"73004289","1","90048390","76004236","","221588","17040","3873","221588","17040","3873","0","0","",""
"73004290","1","90048391","76004237","","225132","22036","3996","225132","22036","3996","0","0","",""
"73004291","1","90048393","76004238","","181230","69689","1190","181230","69689","1190","0","0","",""
"73004292","1","90048394","76004239","","180500","70159","1170","180500","70159","1170","0","0","",""
"73004293","1","90048395","76004240","","181280","70529","1170","181280","70529","1170","0","0","",""
"73004294","1","90048396","76004241","","181010","70169","1100","181010","70169","1100","0","0","",""
"73004295","1","90048397","76004242","","224170","76550","2090","224170","76550","2090","0","0","",""
"73004296","1","90048398","76004243","","53820","65240","3050","53820","65240","3050","0","0","",""
"73004297","1","90048399","76004244","","57459","80270","2830","57459","80270","2830","0","0","",""
"73004298","1","90048401","76004245","","31721","158628","2623","31721","158628","2623","0","0","",""
"73004299","1","90048402","76004246","","117120","113640","1680","117120","113640","1680","0","0","",""
"73004300","1","90048403","76004247","","171660","128150","1740","171660","128150","1740","0","0","",""
"73004301","1","90048404","76004248","","172340","127490","1740","172340","127490","1740","0","0","",""
"73004302","1","90048405","76004249","","170860","127820","1740","170860","127820","1740","0","0","",""
"73004303","1","90048406","76004250","","171547","127451","1871","171547","127451","1871","0","0","",""
"73004304","1","90048407","76004251","","92850","170780","1240","92850","170780","1240","0","0","",""
"73004305","1","90048408","76004252","","93950","169470","1240","93950","169470","1240","0","0","",""
"73004306","1","90048409","76004253","","92090","169270","1240","92090","169270","1240","0","0","",""
"73004307","1","90048413","76004254","","77920","14190","3820","77920","14190","3820","0","0","",""
"73004308","1","90048414","76004255","","70790","6970","5270","70790","6970","5270","0","0","",""
"73004309","1","90048418","76004256","","97960","43870","1480","97960","43870","1480","0","0","",""
"73004310","1","90048419","76004257","","62470","68160","3130","62470","68160","3130","0","0","",""
"73004311","1","90048420","76004258","","193010","32200","3700","193010","32200","3700","0","0","",""
