"AttributeId","ItemId","GoodsNum","ClassLimit","Levellimit","NeedLegionLevel","NeedContribution","IsLock","TimelimitOnType","TimelimitOnTime","DurationTime","AddTime","RemoveTime","OldPrice","NewPrice","NeedItemId","LimitType","RoleMaxNum"," EffectiveTime","NeedVIPLevel","ChannelLimit"
"35400110","31090542","1","0","(1,999)","0","0","0","","","","0","0","(3,430,3,430,3,430,3,430,3,430,3,430,3,430,3,430,3,430)","(3,129,3,129,3,129,3,129,3,129,3,129,3,129,3,129,3,129)","0","3","20","","",""
"35400111","31090543","1","0","(1,999)","0","0","0","","","","0","0","(3,740,3,740,3,740,3,740,3,740,3,740,3,740,3,740,3,740)","(3,222,3,222,3,222,3,222,3,222,3,222,3,222,3,222,3,222)","0","3","15","","",""
"35400112","31090544","1","0","(1,999)","0","0","0","","","","0","0","(3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220)","(3,366,3,366,3,366,3,366,3,366,3,366,3,366,3,366,3,366)","0","3","10","","",""
"35400113","31090545","1","0","(1,999)","0","0","0","","","","0","0","(3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240,3,240)","(3,72,3,72,3,72,3,72,3,72,3,72,3,72,3,72,3,72)","0","3","30","","",""
"35400114","31090546","1","0","(1,999)","0","0","0","","","","0","0","(3,430,3,430,3,430,3,430,3,430,3,430,3,430,3,430,3,430)","(3,129,3,129,3,129,3,129,3,129,3,129,3,129,3,129,3,129)","0","3","20","","",""
"35400115","31090547","1","0","(1,999)","0","0","0","","","","0","0","(3,740,3,740,3,740,3,740,3,740,3,740,3,740,3,740,3,740)","(3,222,3,222,3,222,3,222,3,222,3,222,3,222,3,222,3,222)","0","3","15","","",""
"35400116","31090548","1","0","(1,999)","0","0","0","","","","0","0","(3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220,3,1220)","(3,366,3,366,3,366,3,366,3,366,3,366,3,366,3,366,3,366)","0","3","10","","",""
"35400117","31140132","1","0","(1,999)","0","0","0","","","","0","0","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","(3,21,3,21,3,21,3,21,3,21,3,21,3,21,3,21,3,21)","0","0","0","","",""
"35400118","31140133","1","0","(1,999)","0","0","0","","","","0","0","(3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120,3,120)","(3,84,3,84,3,84,3,84,3,84,3,84,3,84,3,84,3,84)","0","1","100","","",""
"35400119","31140134","1","0","(1,999)","0","0","0","","","","0","0","(3,350,3,350,3,350,3,350,3,350,3,350,3,350,3,350,3,350)","(3,210,3,210,3,210,3,210,3,210,3,210,3,210,3,210,3,210)","0","1","50","","",""
"35400120","31140135","1","0","(1,999)","0","0","0","","","","0","0","(3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000,3,1000)","(3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500,3,500)","0","1","30","","",""
"35400121","31010107","200","0","(1,999)","0","0","0","","","","0","0","(3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000)","(3,800,3,800,3,800,3,800,3,800,3,800,3,800,3,800,3,800)","0","1","20","","",""
"35400122","31000170","32","0","(1,999)","0","0","0","","","","0","0","(3,11520,3,11520,3,11520,3,11520,3,11520,3,11520,3,11520,3,11520,3,11520)","(3,5760,3,5760,3,5760,3,5760,3,5760,3,5760,3,5760,3,5760,3,5760)","0","1","5","","",""
"35400123","31010107","1","0","(1,999)","0","0","0","","","","0","0","(3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20,3,20)","(3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10,3,10)","0","0","0","","",""
"35400124","31000170","1","0","(1,999)","0","0","0","","","","0","0","(3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360)","(3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360,3,360)","0","0","0","","",""
"35400125","31101128","1","0","(1,999)","0","0","0","","","","0","0","(3,5500,3,5500,3,5500,3,5500,3,5500,3,5500,3,5500,3,5500,3,5500)","(3,550,3,550,3,550,3,550,3,550,3,550,3,550,3,550,3,550)","0","1","3","","",""
"35400126","31101124","1","0","(1,999)","0","0","0","","","","0","0","(3,8200,3,8200,3,8200,3,8200,3,8200,3,8200,3,8200,3,8200,3,8200)","(3,820,3,820,3,820,3,820,3,820,3,820,3,820,3,820,3,820)","0","1","3","","",""
"35400127","31090552","1","0","(1,999)","0","0","0","","","","0","0","(3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000)","(3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000)","0","3","1","","",""
"35400128","31090553","1","0","(1,999)","0","0","0","","","","0","0","(3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000,3,30000)","(3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000,3,15000)","0","3","1","","",""
"35400129","31030099","20","0","(1,999)","0","0","0","","","","0","0","(3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000,3,40000)","(3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000,3,16000)","0","3","1","","",""
"35400130","31090156","1","0","(1,999)","0","0","0","","","","0","0","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","(3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30,3,30)","0","0","0","","",""
"35400131","31026320","1","0","(1,999)","0","0","0","","","","0","0","(3,166650,3,166650,3,166650,3,166650,3,166650,3,166650,3,166650,3,166650,3,166650)","(3,99990,3,99990,3,99990,3,99990,3,99990,3,99990,3,99990,3,99990,3,99990)","0","3","1","","",""
"35400132","31000177","1","0","(1,999)","0","0","0","","","","0","0","(3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000,3,4000)","(3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000,3,3000)","0","3","2","","",""
"35400133","31000179","1","0","(1,999)","0","0","0","","","","0","0","(3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400,3,400)","(3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300,3,300)","0","3","20","","",""
"35400134","31090132","10","0","(1,999)","0","0","0","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","3","20","","",""
"35400135","31090131","10","0","(1,999)","0","0","0","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","3","20","","",""
"35500001","31140134","1","0","(1,999)","0","0","1","","","","0","0","(27,700,27,700,27,700,27,700,27,700,27,700,27,700,27,700,27,700)","(27,700,27,700,27,700,27,700,27,700,27,700,27,700,27,700,27,700)","0","0","0","","",""
"35500002","31140137","1","0","(1,999)","0","0","1","","","","0","0","(27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360)","(27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360)","0","0","0","","",""
"35500003","31130339","1","0","(1,999)","0","0","1","","","","0","0","(27,480,27,480,27,480,27,480,27,480,27,480,27,480,27,480,27,480)","(27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360,27,360)","0","0","0","","",""
"35500004","31130340","1","0","(1,999)","0","0","1","","","","0","0","(27,1200,27,1200,27,1200,27,1200,27,1200,27,1200,27,1200,27,1200,27,1200)","(27,600,27,600,27,600,27,600,27,600,27,600,27,600,27,600,27,600)","0","0","0","","",""
"35500005","31130463","1","0","(1,999)","0","0","1","","","","0","0","(27,800,27,800,27,800,27,800,27,800,27,800,27,800,27,800,27,800)","(27,800,27,800,27,800,27,800,27,800,27,800,27,800,27,800,27,800)","0","0","0","","",""
"35500006","31130464","1","0","(1,999)","0","0","1","","","","0","0","(27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600)","(27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600,27,1600)","0","0","0","","",""
"35500007","31140132","1","0","(1,999)","0","0","1","","","","0","0","(27,60,27,60,27,60,27,60,27,60,27,60,27,60,27,60,27,60)","(27,60,27,60,27,60,27,60,27,60,27,60,27,60,27,60,27,60)","0","0","0","","",""
"35500008","31090131","10","0","(1,999)","0","0","1","","","","0","0","(27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400)","(27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400,27,2400)","0","0","0","","",""
"35500009","31130411","1","0","(1,999)","0","0","1","","","","0","0","(27,500,27,500,27,500,27,500,27,500,27,500,27,500,27,500,27,500)","(27,500,27,500,27,500,27,500,27,500,27,500,27,500,27,500,27,500)","0","0","0","","",""
"35500010","31010058","1","0","(1,999)","0","0","1","","","","0","0","(27,400,27,400,27,400,27,400,27,400,27,400,27,400,27,400,27,400)","(27,400,27,400,27,400,27,400,27,400,27,400,27,400,27,400,27,400)","0","0","0","","",""
"35500011","31141006","1","0","(550,999)","0","0","1","","","","0","0","(27,34000,27,34000,27,34000,27,34000,27,34000,27,34000,27,34000,27,34000,27,34000)","(27,20400,27,20400,27,20400,27,20400,27,20400,27,20400,27,20400,27,20400,27,20400)","0","1","1","","",""
"35500012","31141007","1","0","(550,999)","0","0","1","","","","0","0","(27,38000,27,38000,27,38000,27,38000,27,38000,27,38000,27,38000,27,38000,27,38000)","(27,22800,27,22800,27,22800,27,22800,27,22800,27,22800,27,22800,27,22800,27,22800)","0","1","1","","",""
"35500013","31141008","1","0","(550,999)","0","0","1","","","","0","0","(27,46000,27,46000,27,46000,27,46000,27,46000,27,46000,27,46000,27,46000,27,46000)","(27,27600,27,27600,27,27600,27,27600,27,27600,27,27600,27,27600,27,27600,27,27600)","0","1","1","","",""
"35500014","31141063","1","0","(490,999)","0","0","1","","","","0","0","(27,72000,27,72000,27,72000,27,72000,27,72000,27,72000,27,72000,27,72000,27,72000)","(27,43200,27,43200,27,43200,27,43200,27,43200,27,43200,27,43200,27,43200,27,43200)","0","1","1","","",""
"35600001","31141062","1","0","(490,999)","0","0","0","","","","0","0","(29,24000,29,24000,29,24000,29,24000,29,24000,29,24000,29,24000,29,24000,29,24000)","(29,18000,29,18000,29,18000,29,18000,29,18000,29,18000,29,18000,29,18000,29,18000)","0","1","1","","",""
"35600002","31141057","10","0","(550,999)","0","0","0","","","","0","0","(29,160,29,160,29,160,29,160,29,160,29,160,29,160,29,160,29,160)","(29,160,29,160,29,160,29,160,29,160,29,160,29,160,29,160,29,160)","0","3","100","","",""
"35600003","31141058","10","0","(550,999)","0","0","0","","","","0","0","(29,320,29,320,29,320,29,320,29,320,29,320,29,320,29,320,29,320)","(29,320,29,320,29,320,29,320,29,320,29,320,29,320,29,320,29,320)","0","3","100","","",""
"35600004","31141059","10","0","(550,999)","0","0","0","","","","0","0","(29,300,29,300,29,300,29,300,29,300,29,300,29,300,29,300,29,300)","(29,300,29,300,29,300,29,300,29,300,29,300,29,300,29,300,29,300)","0","3","100","","",""
"35600005","31141060","10","0","(550,999)","0","0","0","","","","0","0","(29,600,29,600,29,600,29,600,29,600,29,600,29,600,29,600,29,600)","(29,600,29,600,29,600,29,600,29,600,29,600,29,600,29,600,29,600)","0","3","100","","",""
"35600006","31028001","1","0","(550,999)","0","0","0","","","","0","0","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","0","3","5","","",""
"35600007","31028002","1","0","(550,999)","0","0","0","","","","0","0","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","0","3","5","","",""
"35600008","31028003","1","0","(550,999)","0","0","0","","","","0","0","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","(29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500,29,500)","0","3","5","","",""
"35600009","31028004","1","0","(550,999)","0","0","0","","","","0","0","(29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000)","(29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000,29,1000)","0","3","1","","",""
