"AttributeId","PokedexName","PokedexIcon","Describe","OpenLevel","UnLockMissionID","NpcID","Color","Type","SubType","UpgradeLevel","MaxLevel","UnlockCost","UpgradeCost","AttArray","FetterArr","PsycheIdArray","ProtectId"
"60001203","90052091","91240012","90203093","1","","","3","2","3","3","20","","(8,34500)","(4,8,12400,0,1,4,5,1760,0,1,4,6,2120,0,1,4,7,5960,0,1,4,9,960,0,1,4,10,960,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001204","90052091","91240012","90203093","1","","","3","2","3","4","20","","(8,35000)","(4,8,13950,0,1,4,5,1980,0,1,4,6,2385,0,1,4,7,6705,0,1,4,9,1080,0,1,4,10,1080,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001205","90052091","91240012","90203093","1","","","3","2","3","5","20","","(8,35500)","(4,8,15500,0,1,4,5,2200,0,1,4,6,2650,0,1,4,7,7450,0,1,4,9,1200,0,1,4,10,1200,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001206","90052091","91240012","90203093","1","","","3","2","3","6","20","","(8,36000)","(4,8,17050,0,1,4,5,2420,0,1,4,6,2915,0,1,4,7,8195,0,1,4,9,1320,0,1,4,10,1320,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001207","90052091","91240012","90203093","1","","","3","2","3","7","20","","(8,36500)","(4,8,18600,0,1,4,5,2640,0,1,4,6,3180,0,1,4,7,8940,0,1,4,9,1440,0,1,4,10,1440,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001208","90052091","91240012","90203093","1","","","3","2","3","8","20","","(8,37000)","(4,8,20150,0,1,4,5,2860,0,1,4,6,3445,0,1,4,7,9685,0,1,4,9,1560,0,1,4,10,1560,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001209","90052091","91240012","90203093","1","","","3","2","3","9","20","","(8,37500)","(4,8,21700,0,1,4,5,3080,0,1,4,6,3710,0,1,4,7,10430,0,1,4,9,1680,0,1,4,10,1680,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001210","90052091","91240012","90203093","1","","","3","2","3","10","20","","(8,38000)","(4,8,23250,0,1,4,5,3300,0,1,4,6,3975,0,1,4,7,11175,0,1,4,9,1800,0,1,4,10,1800,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001211","90052091","91240012","90203093","1","","","3","2","3","11","20","","(8,38500)","(4,8,24800,0,1,4,5,3520,0,1,4,6,4240,0,1,4,7,11920,0,1,4,9,1920,0,1,4,10,1920,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001212","90052091","91240012","90203093","1","","","3","2","3","12","20","","(8,39000)","(4,8,26350,0,1,4,5,3740,0,1,4,6,4505,0,1,4,7,12665,0,1,4,9,2040,0,1,4,10,2040,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001213","90052091","91240012","90203093","1","","","3","2","3","13","20","","(8,39500)","(4,8,27900,0,1,4,5,3960,0,1,4,6,4770,0,1,4,7,13410,0,1,4,9,2160,0,1,4,10,2160,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001214","90052091","91240012","90203093","1","","","3","2","3","14","20","","(8,40000)","(4,8,29450,0,1,4,5,4180,0,1,4,6,5035,0,1,4,7,14155,0,1,4,9,2280,0,1,4,10,2280,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001215","90052091","91240012","90203093","1","","","3","2","3","15","20","","(8,40500)","(4,8,31000,0,1,4,5,4400,0,1,4,6,5300,0,1,4,7,14900,0,1,4,9,2400,0,1,4,10,2400,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001216","90052091","91240012","90203093","1","","","3","2","3","16","20","","(8,41000)","(4,8,32550,0,1,4,5,4620,0,1,4,6,5565,0,1,4,7,15645,0,1,4,9,2520,0,1,4,10,2520,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001217","90052091","91240012","90203093","1","","","3","2","3","17","20","","(8,41500)","(4,8,34100,0,1,4,5,4840,0,1,4,6,5830,0,1,4,7,16390,0,1,4,9,2640,0,1,4,10,2640,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001218","90052091","91240012","90203093","1","","","3","2","3","18","20","","(8,42000)","(4,8,35650,0,1,4,5,5060,0,1,4,6,6095,0,1,4,7,17135,0,1,4,9,2760,0,1,4,10,2760,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001219","90052091","91240012","90203093","1","","","3","2","3","19","20","","(8,42500)","(4,8,37200,0,1,4,5,5280,0,1,4,6,6360,0,1,4,7,17880,0,1,4,9,2880,0,1,4,10,2880,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001220","90052091","91240012","90203093","1","","","3","2","3","20","20","","","(4,8,38750,0,1,4,5,5500,0,1,4,6,6625,0,1,4,7,18625,0,1,4,9,3000,0,1,4,10,3000,0,1)","","(31070244,240,31070245,240,31070246,240,31070247,240,31070248,240,31070250,240,31070251,240,31070252,240,31070253,240,31070254,240,31070255,240,31070256,240,31070257,240)",""
"60001300","90052092","91240013","90203094","1","","","3","2","3","0","20","","(8,35500)","(4,8,8525,0,1,4,5,1200,0,1,4,6,1450,0,1,4,7,4100,0,1,4,9,675,0,1,4,10,675,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001301","90052092","91240013","90203094","1","","","3","2","3","1","20","","(8,36000)","(4,8,10230,0,1,4,5,1440,0,1,4,6,1740,0,1,4,7,4920,0,1,4,9,810,0,1,4,10,810,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001302","90052092","91240013","90203094","1","","","3","2","3","2","20","","(8,36500)","(4,8,11935,0,1,4,5,1680,0,1,4,6,2030,0,1,4,7,5740,0,1,4,9,945,0,1,4,10,945,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001303","90052092","91240013","90203094","1","","","3","2","3","3","20","","(8,37000)","(4,8,13640,0,1,4,5,1920,0,1,4,6,2320,0,1,4,7,6560,0,1,4,9,1080,0,1,4,10,1080,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001304","90052092","91240013","90203094","1","","","3","2","3","4","20","","(8,37500)","(4,8,15345,0,1,4,5,2160,0,1,4,6,2610,0,1,4,7,7380,0,1,4,9,1215,0,1,4,10,1215,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001305","90052092","91240013","90203094","1","","","3","2","3","5","20","","(8,38000)","(4,8,17050,0,1,4,5,2400,0,1,4,6,2900,0,1,4,7,8200,0,1,4,9,1350,0,1,4,10,1350,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001306","90052092","91240013","90203094","1","","","3","2","3","6","20","","(8,38500)","(4,8,18755,0,1,4,5,2640,0,1,4,6,3190,0,1,4,7,9020,0,1,4,9,1485,0,1,4,10,1485,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001307","90052092","91240013","90203094","1","","","3","2","3","7","20","","(8,39000)","(4,8,20460,0,1,4,5,2880,0,1,4,6,3480,0,1,4,7,9840,0,1,4,9,1620,0,1,4,10,1620,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001308","90052092","91240013","90203094","1","","","3","2","3","8","20","","(8,39500)","(4,8,22165,0,1,4,5,3120,0,1,4,6,3770,0,1,4,7,10660,0,1,4,9,1755,0,1,4,10,1755,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001309","90052092","91240013","90203094","1","","","3","2","3","9","20","","(8,40000)","(4,8,23870,0,1,4,5,3360,0,1,4,6,4060,0,1,4,7,11480,0,1,4,9,1890,0,1,4,10,1890,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001310","90052092","91240013","90203094","1","","","3","2","3","10","20","","(8,40500)","(4,8,25575,0,1,4,5,3600,0,1,4,6,4350,0,1,4,7,12300,0,1,4,9,2025,0,1,4,10,2025,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001311","90052092","91240013","90203094","1","","","3","2","3","11","20","","(8,41000)","(4,8,27280,0,1,4,5,3840,0,1,4,6,4640,0,1,4,7,13120,0,1,4,9,2160,0,1,4,10,2160,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001312","90052092","91240013","90203094","1","","","3","2","3","12","20","","(8,41500)","(4,8,28985,0,1,4,5,4080,0,1,4,6,4930,0,1,4,7,13940,0,1,4,9,2295,0,1,4,10,2295,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001313","90052092","91240013","90203094","1","","","3","2","3","13","20","","(8,42000)","(4,8,30690,0,1,4,5,4320,0,1,4,6,5220,0,1,4,7,14760,0,1,4,9,2430,0,1,4,10,2430,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001314","90052092","91240013","90203094","1","","","3","2","3","14","20","","(8,42500)","(4,8,32395,0,1,4,5,4560,0,1,4,6,5510,0,1,4,7,15580,0,1,4,9,2565,0,1,4,10,2565,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001315","90052092","91240013","90203094","1","","","3","2","3","15","20","","(8,43000)","(4,8,34100,0,1,4,5,4800,0,1,4,6,5800,0,1,4,7,16400,0,1,4,9,2700,0,1,4,10,2700,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001316","90052092","91240013","90203094","1","","","3","2","3","16","20","","(8,43500)","(4,8,35805,0,1,4,5,5040,0,1,4,6,6090,0,1,4,7,17220,0,1,4,9,2835,0,1,4,10,2835,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001317","90052092","91240013","90203094","1","","","3","2","3","17","20","","(8,44000)","(4,8,37510,0,1,4,5,5280,0,1,4,6,6380,0,1,4,7,18040,0,1,4,9,2970,0,1,4,10,2970,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001318","90052092","91240013","90203094","1","","","3","2","3","18","20","","(8,44500)","(4,8,39215,0,1,4,5,5520,0,1,4,6,6670,0,1,4,7,18860,0,1,4,9,3105,0,1,4,10,3105,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001319","90052092","91240013","90203094","1","","","3","2","3","19","20","","(8,45000)","(4,8,40920,0,1,4,5,5760,0,1,4,6,6960,0,1,4,7,19680,0,1,4,9,3240,0,1,4,10,3240,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001320","90052092","91240013","90203094","1","","","3","2","3","20","20","","","(4,8,42625,0,1,4,5,6000,0,1,4,6,7250,0,1,4,7,20500,0,1,4,9,3375,0,1,4,10,3375,0,1)","","(31070258,280,31070259,280,31070262,280,31070260,280,31070263,280,31070265,280,31070267,280)",""
"60001400","90052093","91240014","90203095","1","","","3","2","3","0","20","","(8,38000)","(4,8,9375,0,1,4,5,1325,0,1,4,6,1575,0,1,4,7,4500,0,1,4,9,725,0,1,4,10,725,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001401","90052093","91240014","90203095","1","","","3","2","3","1","20","","(8,38500)","(4,8,11250,0,1,4,5,1590,0,1,4,6,1890,0,1,4,7,5400,0,1,4,9,870,0,1,4,10,870,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001402","90052093","91240014","90203095","1","","","3","2","3","2","20","","(8,39000)","(4,8,13125,0,1,4,5,1855,0,1,4,6,2205,0,1,4,7,6300,0,1,4,9,1015,0,1,4,10,1015,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001403","90052093","91240014","90203095","1","","","3","2","3","3","20","","(8,39500)","(4,8,15000,0,1,4,5,2120,0,1,4,6,2520,0,1,4,7,7200,0,1,4,9,1160,0,1,4,10,1160,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001404","90052093","91240014","90203095","1","","","3","2","3","4","20","","(8,40000)","(4,8,16875,0,1,4,5,2385,0,1,4,6,2835,0,1,4,7,8100,0,1,4,9,1305,0,1,4,10,1305,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001405","90052093","91240014","90203095","1","","","3","2","3","5","20","","(8,40500)","(4,8,18750,0,1,4,5,2650,0,1,4,6,3150,0,1,4,7,9000,0,1,4,9,1450,0,1,4,10,1450,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001406","90052093","91240014","90203095","1","","","3","2","3","6","20","","(8,41000)","(4,8,20625,0,1,4,5,2915,0,1,4,6,3465,0,1,4,7,9900,0,1,4,9,1595,0,1,4,10,1595,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001407","90052093","91240014","90203095","1","","","3","2","3","7","20","","(8,41500)","(4,8,22500,0,1,4,5,3180,0,1,4,6,3780,0,1,4,7,10800,0,1,4,9,1740,0,1,4,10,1740,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001408","90052093","91240014","90203095","1","","","3","2","3","8","20","","(8,42000)","(4,8,24375,0,1,4,5,3445,0,1,4,6,4095,0,1,4,7,11700,0,1,4,9,1885,0,1,4,10,1885,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001409","90052093","91240014","90203095","1","","","3","2","3","9","20","","(8,42500)","(4,8,26250,0,1,4,5,3710,0,1,4,6,4410,0,1,4,7,12600,0,1,4,9,2030,0,1,4,10,2030,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001410","90052093","91240014","90203095","1","","","3","2","3","10","20","","(8,43000)","(4,8,28125,0,1,4,5,3975,0,1,4,6,4725,0,1,4,7,13500,0,1,4,9,2175,0,1,4,10,2175,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001411","90052093","91240014","90203095","1","","","3","2","3","11","20","","(8,43500)","(4,8,30000,0,1,4,5,4240,0,1,4,6,5040,0,1,4,7,14400,0,1,4,9,2320,0,1,4,10,2320,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001412","90052093","91240014","90203095","1","","","3","2","3","12","20","","(8,44000)","(4,8,31875,0,1,4,5,4505,0,1,4,6,5355,0,1,4,7,15300,0,1,4,9,2465,0,1,4,10,2465,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001413","90052093","91240014","90203095","1","","","3","2","3","13","20","","(8,44500)","(4,8,33750,0,1,4,5,4770,0,1,4,6,5670,0,1,4,7,16200,0,1,4,9,2610,0,1,4,10,2610,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001414","90052093","91240014","90203095","1","","","3","2","3","14","20","","(8,45000)","(4,8,35625,0,1,4,5,5035,0,1,4,6,5985,0,1,4,7,17100,0,1,4,9,2755,0,1,4,10,2755,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001415","90052093","91240014","90203095","1","","","3","2","3","15","20","","(8,45500)","(4,8,37500,0,1,4,5,5300,0,1,4,6,6300,0,1,4,7,18000,0,1,4,9,2900,0,1,4,10,2900,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001416","90052093","91240014","90203095","1","","","3","2","3","16","20","","(8,46000)","(4,8,39375,0,1,4,5,5565,0,1,4,6,6615,0,1,4,7,18900,0,1,4,9,3045,0,1,4,10,3045,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001417","90052093","91240014","90203095","1","","","3","2","3","17","20","","(8,46500)","(4,8,41250,0,1,4,5,5830,0,1,4,6,6930,0,1,4,7,19800,0,1,4,9,3190,0,1,4,10,3190,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001418","90052093","91240014","90203095","1","","","3","2","3","18","20","","(8,47000)","(4,8,43125,0,1,4,5,6095,0,1,4,6,7245,0,1,4,7,20700,0,1,4,9,3335,0,1,4,10,3335,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001419","90052093","91240014","90203095","1","","","3","2","3","19","20","","(8,47500)","(4,8,45000,0,1,4,5,6360,0,1,4,6,7560,0,1,4,7,21600,0,1,4,9,3480,0,1,4,10,3480,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001420","90052093","91240014","90203095","1","","","3","2","3","20","20","","","(4,8,46875,0,1,4,5,6625,0,1,4,6,7875,0,1,4,7,22500,0,1,4,9,3625,0,1,4,10,3625,0,1)","","(31070268,320,31070269,320,31070270,320,31070261,320)",""
"60001500","90052094","91240015","90203096","1","","","3","2","4","0","20","","(8,40500)","(4,8,10325,0,1,4,5,1450,0,1,4,6,1750,0,1,4,7,4950,0,1,4,9,800,0,1,4,10,800,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001501","90052094","91240015","90203096","1","","","3","2","4","1","20","","(8,41000)","(4,8,12390,0,1,4,5,1740,0,1,4,6,2100,0,1,4,7,5940,0,1,4,9,960,0,1,4,10,960,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001502","90052094","91240015","90203096","1","","","3","2","4","2","20","","(8,41500)","(4,8,14455,0,1,4,5,2030,0,1,4,6,2450,0,1,4,7,6930,0,1,4,9,1120,0,1,4,10,1120,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001503","90052094","91240015","90203096","1","","","3","2","4","3","20","","(8,42000)","(4,8,16520,0,1,4,5,2320,0,1,4,6,2800,0,1,4,7,7920,0,1,4,9,1280,0,1,4,10,1280,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001504","90052094","91240015","90203096","1","","","3","2","4","4","20","","(8,42500)","(4,8,18585,0,1,4,5,2610,0,1,4,6,3150,0,1,4,7,8910,0,1,4,9,1440,0,1,4,10,1440,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001505","90052094","91240015","90203096","1","","","3","2","4","5","20","","(8,43000)","(4,8,20650,0,1,4,5,2900,0,1,4,6,3500,0,1,4,7,9900,0,1,4,9,1600,0,1,4,10,1600,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001506","90052094","91240015","90203096","1","","","3","2","4","6","20","","(8,43500)","(4,8,22715,0,1,4,5,3190,0,1,4,6,3850,0,1,4,7,10890,0,1,4,9,1760,0,1,4,10,1760,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
"60001507","90052094","91240015","90203096","1","","","3","2","4","7","20","","(8,44000)","(4,8,24780,0,1,4,5,3480,0,1,4,6,4200,0,1,4,7,11880,0,1,4,9,1920,0,1,4,10,1920,0,1)","","(31070274,360,31070275,360,31070279,360,31070276,360,31070277,360,31070278,360,31070281,360,31070282,360,31070283,360,31070284,360)",""
