"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"153002970","","0","10","71","(0)","(31000099,15)","7100","-1"
"153002971","","0","10","72","(0)","(31000033,4)","7200","-1"
"153002972","","0","10","73","(31000027,3)","(31130408,4)","7300","0"
"153002973","","0","10","74","(0)","(31000030,4)","7400","-1"
"153002974","","0","10","75","(31010176,30)","(31000176,3)","7500","0"
"153002975","","0","10","76","(0)","(31020005,5)","7600","-1"
"153002976","","0","10","77","(0)","(31140132,15)","7700","-1"
"153002977","","0","10","78","(31020002,2)","(31000034,4)","7800","0"
"153002978","","0","10","79","(0)","(31010044,5)","7900","-1"
"153002979","","0","10","80","(31000176,1)","(31130415,1)","8000","1"
"153002980","","0","10","81","(31020001,5)","(31110103,3)","8100","0"
"153002981","","0","10","82","(31010176,30)","(31000035,4)","8200","0"
"153002982","","0","10","83","(0)","(31000105,15)","8300","-1"
"153002983","","0","10","84","(0)","(31000099,15)","8400","-1"
"153002984","","0","10","85","(31061002,3)","(31000034,4)","8500","0"
"153002985","","0","10","86","(0)","(31010107,25)","8600","-1"
"153002986","","0","10","87","(31010176,50)","(31010044,5)","8700","0"
"153002987","","0","10","88","(0)","(31059001,3)","8800","-1"
"153002988","","0","10","89","(0)","(31000091,2)","8900","-1"
"153002989","","0","10","90","(31102505,1)","(31090171,1)","9000","1"
"153002990","","0","10","91","(0)","(31110003,3)","9100","-1"
"153002991","","0","10","92","(31000106,5)","(31000033,4)","9200","0"
"153002992","","0","10","93","(0)","(31000031,4)","9300","-1"
"153002993","","0","10","94","(0)","(31000012,2)","9400","-1"
"153002994","","0","10","95","(31010176,50)","(31000037,4)","9500","0"
"153002995","","0","10","96","(0)","(31000096,2)","9600","-1"
"153002996","","0","10","97","(31000178,1)","(31000099,15)","9700","0"
"153002997","","0","10","98","(0)","(31130462,2)","9800","-1"
"153002998","","0","10","99","(0)","(31010044,5)","9900","-1"
"153002999","","0","10","100","(31102510,1)","(31090172,1)","10000","1"
"153003000","90111000","0","11","1","(31041033,2)","(31131114,1)","100","1"
"153003001","","0","11","2","(31020004,10)","(31020003,15)","200","0"
"153003002","","0","11","3","(0)","(31020002,8)","300","-1"
"153003003","","0","11","4","(31010176,20)","(31010043,8)","400","0"
"153003004","","0","11","5","(31020007,10)","(31020008,15)","500","0"
"153003005","","0","11","6","(0)","(31000028,15)","600","-1"
"153003006","","0","11","7","(31010176,20)","(31000004,3)","700","0"
"153003007","","0","11","8","(0)","(31000040,25)","800","-1"
"153003008","","0","11","9","(31020061,2)","(31010107,15)","900","0"
"153003009","","0","11","10","(31059001,2)","(31141057,10)","1000","1"
"153003010","","0","11","11","(0)","(31010044,5)","1100","-1"
"153003011","","0","11","12","(31000040,10)","(31000029,8)","1200","0"
"153003012","","0","11","13","(0)","(31000086,15)","1300","-1"
"153003013","","0","11","14","(31020004,20)","(31000105,15)","1400","0"
"153003014","","0","11","15","(0)","(31020061,4)","1500","-1"
"153003015","","0","11","16","(31010176,20)","(31000005,3)","1600","0"
"153003016","","0","11","17","(31020003,3)","(31000012,2)","1700","0"
"153003017","","0","11","18","(31010043,5)","(31000027,8)","1800","0"
"153003018","","0","11","19","(0)","(31000094,3)","1900","-1"
"153003019","","0","11","20","(31102206,2)","(31010176,900)","2000","1"
"153003020","","0","11","21","(31000029,2)","(31000099,15)","2100","0"
"153003021","","0","11","22","(0)","(31059001,3)","2200","-1"
"153003022","","0","11","23","(31010176,20)","(31020061,4)","2300","0"
"153003023","","0","11","24","(31000105,10)","(31000105,15)","2400","0"
"153003024","","0","11","25","(0)","(31020001,15)","2500","-1"
"153003025","","0","11","26","(31110101,5)","(31010043,15)","2600","0"
"153003026","","0","11","27","(0)","(31000106,8)","2700","-1"
"153003027","","0","11","28","(31010176,20)","(31131129,8)","2800","0"
"153003028","","0","11","29","(0)","(31000095,3)","2900","-1"
"153003029","","0","11","30","(31130339,1)","(31131114,1)","3000","1"
"153003030","","0","11","31","(0)","(31000012,2)","3100","-1"
"153003031","","0","11","32","(31110001,5)","(31000096,2)","3200","0"
"153003032","","0","11","33","(31010043,5)","(31000030,4)","3300","0"
"153003033","","0","11","34","(0)","(31000112,2)","3400","-1"
"153003034","","0","11","35","(31010176,30)","(31000099,15)","3500","0"
"153003035","","0","11","36","(31020008,10)","(31130337,4)","3600","0"
"153003036","","0","11","37","(0)","(31000099,15)","3700","-1"
"153003037","","0","11","38","(31020061,4)","(31000031,4)","3800","0"
"153003038","","0","11","39","(0)","(31130462,2)","3900","-1"
"153003039","","0","11","40","(31010044,2)","(31010176,900)","4000","1"
"153003040","","0","11","41","(0)","(31020005,6)","4100","-1"
"153003041","","0","11","42","(31000099,10)","(31020008,15)","4200","0"
"153003042","","0","11","43","(0)","(31010044,3)","4300","-1"
"153003043","","0","11","44","(31010176,30)","(31061003,2)","4400","0"
"153003044","","0","11","45","(0)","(31000029,8)","4500","-1"
"153003045","","0","11","46","(31000012,1)","(31000112,2)","4600","0"
"153003046","","0","11","47","(0)","(31000099,15)","4700","-1"
"153003047","","0","11","48","(31000028,10)","(31020061,6)","4800","0"
"153003048","","0","11","49","(0)","(31020008,15)","4900","-1"
"153003049","","0","11","50","(31102246,1)","(31141058,5)","5000","1"
"153003050","","0","11","51","(0)","(31010043,15)","5100","-1"
"153003051","","0","11","52","(0)","(31140132,15)","5200","-1"
"153003052","","0","11","53","(31000029,5)","(31000037,4)","5300","0"
"153003053","","0","11","54","(31010176,30)","(31000033,4)","5400","0"
"153003054","","0","11","55","(0)","(31020005,4)","5500","-1"
"153003055","","0","11","56","(31061003,2)","(31010107,15)","5600","0"
"153003056","","0","11","57","(0)","(31000032,4)","5700","-1"
"153003057","","0","11","58","(31000105,5)","(31020001,15)","5800","0"
"153003058","","0","11","59","(0)","(31010044,5)","5900","-1"
"153003059","","0","11","60","(31130463,1)","(31010176,900)","6000","1"
"153003060","","0","11","61","(0)","(31020061,6)","6100","-1"
"153003061","","0","11","62","(31020061,3)","(31000031,4)","6200","0"
"153003062","","0","11","63","(0)","(31000012,2)","6300","-1"
"153003063","","0","11","64","(31020002,5)","(31000090,3)","6400","0"
"153003064","","0","11","65","(31010176,30)","(31000105,15)","6500","0"
"153003065","","0","11","66","(0)","(31000034,4)","6600","-1"
"153003066","","0","11","67","(31020008,10)","(31061003,4)","6700","0"
"153003067","","0","11","68","(0)","(31000036,4)","6800","-1"
"153003068","","0","11","69","(31000178,1)","(31010044,5)","6900","0"
"153003069","","0","11","70","(31131129,5)","(31090538,1)","7000","1"
"153003070","","0","11","71","(0)","(31000099,15)","7100","-1"
"153003071","","0","11","72","(0)","(31000033,4)","7200","-1"
"153003072","","0","11","73","(31000027,3)","(31130408,4)","7300","0"
"153003073","","0","11","74","(0)","(31000030,4)","7400","-1"
"153003074","","0","11","75","(31010176,30)","(31000176,3)","7500","0"
"153003075","","0","11","76","(0)","(31020005,5)","7600","-1"
"153003076","","0","11","77","(0)","(31140132,15)","7700","-1"
"153003077","","0","11","78","(31020002,2)","(31000034,4)","7800","0"
"153003078","","0","11","79","(0)","(31010044,5)","7900","-1"
"153003079","","0","11","80","(31000176,1)","(31130415,1)","8000","1"
"153003080","","0","11","81","(31020001,5)","(31110103,3)","8100","0"
"153003081","","0","11","82","(31010176,30)","(31000035,4)","8200","0"
"153003082","","0","11","83","(0)","(31000105,15)","8300","-1"
"153003083","","0","11","84","(0)","(31000099,15)","8400","-1"
"153003084","","0","11","85","(31061002,3)","(31000034,4)","8500","0"
"153003085","","0","11","86","(0)","(31010107,25)","8600","-1"
"153003086","","0","11","87","(31010176,50)","(31010044,5)","8700","0"
"153003087","","0","11","88","(0)","(31059001,3)","8800","-1"
"153003088","","0","11","89","(0)","(31000091,2)","8900","-1"
"153003089","","0","11","90","(31102505,1)","(31090171,1)","9000","1"
"153003090","","0","11","91","(0)","(31110003,3)","9100","-1"
"153003091","","0","11","92","(31000106,5)","(31000033,4)","9200","0"
"153003092","","0","11","93","(0)","(31000031,4)","9300","-1"
"153003093","","0","11","94","(0)","(31000012,2)","9400","-1"
"153003094","","0","11","95","(31010176,50)","(31000037,4)","9500","0"
"153003095","","0","11","96","(0)","(31000096,2)","9600","-1"
"153003096","","0","11","97","(31000178,1)","(31000099,15)","9700","0"
"153003097","","0","11","98","(0)","(31130462,2)","9800","-1"
"153003098","","0","11","99","(0)","(31010044,5)","9900","-1"
"153003099","","0","11","100","(31102510,1)","(31090172,1)","10000","1"
"153003100","90111000","0","12","1","(31041033,2)","(31131114,1)","100","1"
"153003101","","0","12","2","(31020004,10)","(31020003,15)","200","0"
"153003102","","0","12","3","(0)","(31020002,8)","300","-1"
"153003103","","0","12","4","(31010176,20)","(31010043,8)","400","0"
"153003104","","0","12","5","(31020007,10)","(31020008,15)","500","0"
"153003105","","0","12","6","(0)","(31000028,15)","600","-1"
"153003106","","0","12","7","(31010176,20)","(31000004,3)","700","0"
"153003107","","0","12","8","(0)","(31000040,25)","800","-1"
"153003108","","0","12","9","(31020061,2)","(31010107,15)","900","0"
"153003109","","0","12","10","(31059001,2)","(31141057,10)","1000","1"
"153003110","","0","12","11","(0)","(31010044,5)","1100","-1"
"153003111","","0","12","12","(31000040,10)","(31000029,8)","1200","0"
"153003112","","0","12","13","(0)","(31000086,15)","1300","-1"
"153003113","","0","12","14","(31020004,20)","(31000105,15)","1400","0"
"153003114","","0","12","15","(0)","(31020061,4)","1500","-1"
"153003115","","0","12","16","(31010176,20)","(31000005,3)","1600","0"
"153003116","","0","12","17","(31020003,3)","(31000012,2)","1700","0"
"153003117","","0","12","18","(31010043,5)","(31000027,8)","1800","0"
"153003118","","0","12","19","(0)","(31000094,3)","1900","-1"
"153003119","","0","12","20","(31102206,2)","(31010176,900)","2000","1"
"153003120","","0","12","21","(31000029,2)","(31000099,15)","2100","0"
"153003121","","0","12","22","(0)","(31059001,3)","2200","-1"
"153003122","","0","12","23","(31010176,20)","(31020061,4)","2300","0"
"153003123","","0","12","24","(31000105,10)","(31000105,15)","2400","0"
"153003124","","0","12","25","(0)","(31020001,15)","2500","-1"
"153003125","","0","12","26","(31110101,5)","(31010043,15)","2600","0"
"153003126","","0","12","27","(0)","(31000106,8)","2700","-1"
"153003127","","0","12","28","(31010176,20)","(31131129,8)","2800","0"
"153003128","","0","12","29","(0)","(31000095,3)","2900","-1"
"153003129","","0","12","30","(31130339,1)","(31131114,1)","3000","1"
"153003130","","0","12","31","(0)","(31000012,2)","3100","-1"
"153003131","","0","12","32","(31110001,5)","(31000096,2)","3200","0"
"153003132","","0","12","33","(31010043,5)","(31000030,4)","3300","0"
"153003133","","0","12","34","(0)","(31000112,2)","3400","-1"
"153003134","","0","12","35","(31010176,30)","(31000099,15)","3500","0"
"153003135","","0","12","36","(31020008,10)","(31130337,4)","3600","0"
"153003136","","0","12","37","(0)","(31000099,15)","3700","-1"
"153003137","","0","12","38","(31020061,4)","(31000031,4)","3800","0"
"153003138","","0","12","39","(0)","(31130462,2)","3900","-1"
"153003139","","0","12","40","(31010044,2)","(31010176,900)","4000","1"
"153003140","","0","12","41","(0)","(31020005,6)","4100","-1"
"153003141","","0","12","42","(31000099,10)","(31020008,15)","4200","0"
"153003142","","0","12","43","(0)","(31010044,3)","4300","-1"
"153003143","","0","12","44","(31010176,30)","(31061003,2)","4400","0"
"153003144","","0","12","45","(0)","(31000029,8)","4500","-1"
"153003145","","0","12","46","(31000012,1)","(31000112,2)","4600","0"
"153003146","","0","12","47","(0)","(31000099,15)","4700","-1"
"153003147","","0","12","48","(31000028,10)","(31020061,6)","4800","0"
"153003148","","0","12","49","(0)","(31020008,15)","4900","-1"
"153003149","","0","12","50","(31102246,1)","(31141058,5)","5000","1"
"153003150","","0","12","51","(0)","(31010043,15)","5100","-1"
"153003151","","0","12","52","(0)","(31140132,15)","5200","-1"
"153003152","","0","12","53","(31000029,5)","(31000037,4)","5300","0"
"153003153","","0","12","54","(31010176,30)","(31000033,4)","5400","0"
"153003154","","0","12","55","(0)","(31020005,4)","5500","-1"
"153003155","","0","12","56","(31061003,2)","(31010107,15)","5600","0"
"153003156","","0","12","57","(0)","(31000032,4)","5700","-1"
"153003157","","0","12","58","(31000105,5)","(31020001,15)","5800","0"
"153003158","","0","12","59","(0)","(31010044,5)","5900","-1"
"153003159","","0","12","60","(31130463,1)","(31010176,900)","6000","1"
"153003160","","0","12","61","(0)","(31020061,6)","6100","-1"
"153003161","","0","12","62","(31020061,3)","(31000031,4)","6200","0"
"153003162","","0","12","63","(0)","(31000012,2)","6300","-1"
"153003163","","0","12","64","(31020002,5)","(31000090,3)","6400","0"
"153003164","","0","12","65","(31010176,30)","(31000105,15)","6500","0"
"153003165","","0","12","66","(0)","(31000034,4)","6600","-1"
"153003166","","0","12","67","(31020008,10)","(31061003,4)","6700","0"
"153003167","","0","12","68","(0)","(31000036,4)","6800","-1"
"153003168","","0","12","69","(31000178,1)","(31010044,5)","6900","0"
"153003169","","0","12","70","(31131129,5)","(31090538,1)","7000","1"
"153003170","","0","12","71","(0)","(31000099,15)","7100","-1"
"153003171","","0","12","72","(0)","(31000033,4)","7200","-1"
"153003172","","0","12","73","(31000027,3)","(31130408,4)","7300","0"
"153003173","","0","12","74","(0)","(31000030,4)","7400","-1"
"153003174","","0","12","75","(31010176,30)","(31000176,3)","7500","0"
"153003175","","0","12","76","(0)","(31020005,5)","7600","-1"
"153003176","","0","12","77","(0)","(31140132,15)","7700","-1"
"153003177","","0","12","78","(31020002,2)","(31000034,4)","7800","0"
"153003178","","0","12","79","(0)","(31010044,5)","7900","-1"
"153003179","","0","12","80","(31000176,1)","(31130415,1)","8000","1"
"153003180","","0","12","81","(31020001,5)","(31110103,3)","8100","0"
"153003181","","0","12","82","(31010176,30)","(31000035,4)","8200","0"
"153003182","","0","12","83","(0)","(31000105,15)","8300","-1"
"153003183","","0","12","84","(0)","(31000099,15)","8400","-1"
"153003184","","0","12","85","(31061002,3)","(31000034,4)","8500","0"
"153003185","","0","12","86","(0)","(31010107,25)","8600","-1"
"153003186","","0","12","87","(31010176,50)","(31010044,5)","8700","0"
"153003187","","0","12","88","(0)","(31059001,3)","8800","-1"
"153003188","","0","12","89","(0)","(31000091,2)","8900","-1"
"153003189","","0","12","90","(31102505,1)","(31090171,1)","9000","1"
"153003190","","0","12","91","(0)","(31110003,3)","9100","-1"
"153003191","","0","12","92","(31000106,5)","(31000033,4)","9200","0"
"153003192","","0","12","93","(0)","(31000031,4)","9300","-1"
"153003193","","0","12","94","(0)","(31000012,2)","9400","-1"
"153003194","","0","12","95","(31010176,50)","(31000037,4)","9500","0"
"153003195","","0","12","96","(0)","(31000096,2)","9600","-1"
"153003196","","0","12","97","(31000178,1)","(31000099,15)","9700","0"
"153003197","","0","12","98","(0)","(31130462,2)","9800","-1"
"153003198","","0","12","99","(0)","(31010044,5)","9900","-1"
"153003199","","0","12","100","(31102510,1)","(31090172,1)","10000","1"
"153003200","90111000","0","13","1","(31041033,2)","(31131114,1)","100","1"
"153003201","","0","13","2","(31020004,10)","(31020003,15)","200","0"
"153003202","","0","13","3","(0)","(31020002,8)","300","-1"
"153003203","","0","13","4","(31010176,20)","(31010043,8)","400","0"
"153003204","","0","13","5","(31020007,10)","(31020008,15)","500","0"
"153003205","","0","13","6","(0)","(31000028,15)","600","-1"
"153003206","","0","13","7","(31010176,20)","(31000004,3)","700","0"
"153003207","","0","13","8","(0)","(31000040,25)","800","-1"
"153003208","","0","13","9","(31020061,2)","(31010107,15)","900","0"
"153003209","","0","13","10","(31059001,2)","(31141057,10)","1000","1"
"153003210","","0","13","11","(0)","(31010044,5)","1100","-1"
"153003211","","0","13","12","(31000040,10)","(31000029,8)","1200","0"
"153003212","","0","13","13","(0)","(31000086,15)","1300","-1"
"153003213","","0","13","14","(31020004,20)","(31000105,15)","1400","0"
"153003214","","0","13","15","(0)","(31020061,4)","1500","-1"
"153003215","","0","13","16","(31010176,20)","(31000005,3)","1600","0"
"153003216","","0","13","17","(31020003,3)","(31000012,2)","1700","0"
"153003217","","0","13","18","(31010043,5)","(31000027,8)","1800","0"
"153003218","","0","13","19","(0)","(31000094,3)","1900","-1"
"153003219","","0","13","20","(31102206,2)","(31010176,900)","2000","1"
"153003220","","0","13","21","(31000029,2)","(31000099,15)","2100","0"
"153003221","","0","13","22","(0)","(31059001,3)","2200","-1"
