"AttributeId","UpgradeCost","RecoveryReward","DiamondRecoveryMoney","DiamondRecoveryCost"
"69016052","(26,11130)","(26,297840)","(26,372300)","(4,3872)"
"69016053","(26,11286)","(26,306744)","(26,383430)","(4,4065)"
"69016054","(26,11443)","(26,315773)","(26,394716)","(4,4263)"
"69016055","(26,11600)","(26,324928)","(26,406159)","(4,4468)"
"69016056","(26,11757)","(26,334208)","(26,417759)","(4,4679)"
"69016057","(26,11913)","(26,343613)","(26,429516)","(4,4897)"
"69016058","(26,12070)","(26,353144)","(26,441429)","(4,5121)"
"69016059","(26,12227)","(26,362800)","(26,453499)","(4,5352)"
"69016060","(26,12384)","(26,372581)","(26,465726)","(4,5589)"
"69016061","(26,12540)","(26,382488)","(26,478110)","(4,5833)"
"69016062","(26,12697)","(26,392520)","(26,490650)","(4,6085)"
"69016063","(26,12854)","(26,402678)","(26,503347)","(4,6343)"
"69016064","(26,13011)","(26,412961)","(26,516201)","(4,6608)"
"69016065","(26,13167)","(26,423370)","(26,529212)","(4,6880)"
"69016066","(26,13324)","(26,433904)","(26,542379)","(4,7160)"
"69016067","(26,13481)","(26,444563)","(26,555703)","(4,7447)"
"69016068","(26,13638)","(26,455348)","(26,569184)","(4,7741)"
"69016069","(26,13794)","(26,466258)","(26,582822)","(4,8043)"
"69016070","(26,13951)","(26,477293)","(26,596616)","(4,8353)"
"69016071","(26,14108)","(26,488454)","(26,610567)","(4,8671)"
"69016072","(26,14265)","(26,499740)","(26,624675)","(4,8996)"
"69016073","(26,14421)","(26,511152)","(26,638940)","(4,9329)"
"69016074","(26,14578)","(26,522689)","(26,653361)","(4,9670)"
"69016075","(26,14735)","(26,534352)","(26,667939)","(4,10020)"
"69016076","(26,14892)","(26,546140)","(26,682674)","(4,10377)"
"69016077","(26,15048)","(26,558053)","(26,697566)","(4,10743)"
"69016078","(26,15205)","(26,570092)","(26,712614)","(4,11117)"
"69016079","(26,15362)","(26,582256)","(26,727819)","(4,11500)"
"69016080","(26,15519)","(26,594545)","(26,743181)","(4,11891)"
"69016081","(26,15675)","(26,606960)","(26,758700)","(4,12291)"
"69016082","(26,15832)","(26,619500)","(26,774375)","(4,12700)"
"69016083","(26,15989)","(26,632166)","(26,790207)","(4,13118)"
"69016084","(26,16146)","(26,644957)","(26,806196)","(4,13545)"
"69016085","(26,16302)","(26,657874)","(26,822342)","(4,13980)"
"69016086","(26,16459)","(26,670916)","(26,838644)","(4,14425)"
"69016087","(26,16616)","(26,684083)","(26,855103)","(4,14879)"
"69016088","(26,16773)","(26,697376)","(26,871719)","(4,15343)"
"69016089","(26,16929)","(26,710794)","(26,888492)","(4,15816)"
"69016090","(26,17086)","(26,724337)","(26,905421)","(4,16298)"
"69016091","(26,17243)","(26,738006)","(26,922507)","(4,16790)"
"69016092","(26,17400)","(26,751800)","(26,939750)","(4,17292)"
"69016093","(26,17556)","(26,765720)","(26,957150)","(4,17803)"
"69016094","(26,17713)","(26,779765)","(26,974706)","(4,18325)"
"69016095","(26,17870)","(26,793936)","(26,992419)","(4,18856)"
"69016096","(26,18027)","(26,808232)","(26,1010289)","(4,19398)"
"69016097","(26,18183)","(26,822653)","(26,1028316)","(4,19950)"
"69016098","(26,18340)","(26,837200)","(26,1046499)","(4,20512)"
"69016099","(26,18497)","(26,851872)","(26,1064839)","(4,21084)"
"69016100","(26,18497)","(26,866669)","(26,1083336)","(4,21667)"
"69016101","(26,18497)","(26,881466)","(26,1101833)","(4,22259)"
"69016102","(26,18497)","(26,896263)","(26,1120330)","(4,22862)"
"69016103","(26,18497)","(26,911060)","(26,1138827)","(4,23475)"
"69016104","(26,18497)","(26,925857)","(26,1157324)","(4,24099)"
"69016105","(26,18497)","(26,940654)","(26,1175821)","(4,24733)"
"69016106","(26,18497)","(26,955451)","(26,1194318)","(4,25378)"
"69016107","(26,18497)","(26,970248)","(26,1212815)","(4,26034)"
"69016108","(26,18497)","(26,985045)","(26,1231312)","(4,26700)"
"69016109","(26,18497)","(26,999842)","(26,1249809)","(4,27377)"
"69016110","(26,18497)","(26,1014639)","(26,1268306)","(4,28065)"
"69016111","(26,18497)","(26,1029436)","(26,1286803)","(4,28764)"
"69016112","(26,18497)","(26,1044233)","(26,1305300)","(4,29474)"
"69016113","(26,18497)","(26,1059030)","(26,1323797)","(4,30196)"
"69016114","(26,18497)","(26,1073827)","(26,1342294)","(4,30929)"
"69016115","(26,18497)","(26,1088624)","(26,1360791)","(4,31673)"
"69016116","(26,18497)","(26,1103421)","(26,1379288)","(4,32429)"
"69016117","(26,18497)","(26,1118218)","(26,1397785)","(4,33196)"
"69016118","(26,18497)","(26,1133015)","(26,1416282)","(4,33975)"
"69016119","(26,18497)","(26,1147812)","(26,1434779)","(4,34766)"
"69016120","(26,18497)","(26,1162609)","(26,1453276)","(4,35568)"
"69016121","(26,18497)","(26,1177406)","(26,1471773)","(4,36382)"
"69016122","(26,18497)","(26,1192203)","(26,1490270)","(4,37208)"
"69016123","(26,18497)","(26,1207000)","(26,1508767)","(4,38046)"
"69016124","(26,18497)","(26,1221797)","(26,1527264)","(4,38896)"
"69016125","(26,18497)","(26,1236594)","(26,1545761)","(4,39758)"
"69016126","(26,18497)","(26,1251391)","(26,1564258)","(4,40633)"
"69016127","(26,18497)","(26,1266188)","(26,1582755)","(4,41520)"
"69016128","(26,18497)","(26,1280985)","(26,1601252)","(4,42419)"
"69016129","(26,18497)","(26,1295782)","(26,1619749)","(4,43331)"
"69016130","(26,18497)","(26,1310579)","(26,1638246)","(4,44255)"
"69016131","(26,18497)","(26,1325376)","(26,1656743)","(4,45192)"
"69016132","(26,18497)","(26,1340173)","(26,1675240)","(4,46142)"
"69016133","(26,18497)","(26,1354970)","(26,1693737)","(4,47104)"
"69016134","(26,18497)","(26,1369767)","(26,1712234)","(4,48079)"
"69016135","(26,18497)","(26,1384564)","(26,1730731)","(4,49067)"
"69016136","(26,18497)","(26,1399361)","(26,1749228)","(4,50068)"
"69016137","(26,18497)","(26,1414158)","(26,1767725)","(4,51082)"
"69016138","(26,18497)","(26,1428955)","(26,1786222)","(4,52110)"
"69016139","(26,18497)","(26,1443752)","(26,1804719)","(4,53151)"
"69016140","(26,18497)","(26,1458549)","(26,1823216)","(4,54205)"
"69016141","(26,18497)","(26,1473346)","(26,1841713)","(4,55273)"
"69016142","(26,18497)","(26,1488143)","(26,1860210)","(4,56354)"
"69016143","(26,18497)","(26,1502940)","(26,1878707)","(4,57449)"
"69016144","(26,18497)","(26,1517737)","(26,1897204)","(4,58557)"
"69016145","(26,18497)","(26,1532534)","(26,1915701)","(4,59679)"
"69016146","(26,18497)","(26,1547331)","(26,1934198)","(4,60815)"
"69016147","(26,18497)","(26,1562128)","(26,1952695)","(4,61965)"
"69016148","(26,18497)","(26,1576925)","(26,1971192)","(4,63129)"
"69016149","(26,18497)","(26,1591722)","(26,1989689)","(4,64307)"
"69016150","(26,18497)","(26,1606519)","(26,2008186)","(4,65499)"
"69016151","(26,18497)","(26,1621316)","(26,2026683)","(4,66705)"
"69016152","(26,18497)","(26,1636113)","(26,2045180)","(4,67925)"
"69016153","(26,18497)","(26,1650910)","(26,2063677)","(4,69159)"
"69016154","(26,18497)","(26,1665707)","(26,2082174)","(4,70408)"
"69016155","(26,18497)","(26,1680504)","(26,2100671)","(4,71671)"
"69016156","(26,18497)","(26,1695301)","(26,2119168)","(4,72949)"
"69016157","(26,18497)","(26,1710098)","(26,2137665)","(4,74242)"
"69016158","(26,18497)","(26,1724895)","(26,2156162)","(4,75549)"
"69016159","(26,18497)","(26,1739692)","(26,2174659)","(4,76871)"
"69016160","(26,18497)","(26,1754489)","(26,2193156)","(4,78208)"
"69016161","(26,18497)","(26,1769286)","(26,2211653)","(4,79560)"
"69016162","(26,18497)","(26,1784083)","(26,2230150)","(4,80927)"
"69016163","(26,18497)","(26,1798880)","(26,2248647)","(4,82309)"
"69016164","(26,18497)","(26,1813677)","(26,2267144)","(4,83706)"
"69016165","(26,18497)","(26,1828474)","(26,2285641)","(4,85118)"
"69016166","(26,18497)","(26,1843271)","(26,2304138)","(4,86546)"
"69016167","(26,18497)","(26,1858068)","(26,2322635)","(4,87989)"
"69016168","(26,18497)","(26,1872865)","(26,2341132)","(4,89448)"
"69016169","(26,18497)","(26,1887662)","(26,2359629)","(4,90922)"
"69016170","(26,18497)","(26,1902459)","(26,2378126)","(4,92412)"
"69016171","(26,18497)","(26,1917256)","(26,2396623)","(4,93917)"
"69016172","(26,18497)","(26,1932053)","(26,2415120)","(4,95438)"
"69016173","(26,18497)","(26,1946850)","(26,2433617)","(4,96975)"
"69016174","(26,18497)","(26,1961647)","(26,2452114)","(4,98528)"
"69016175","(26,18497)","(26,1976444)","(26,2470611)","(4,100097)"
"69016176","(26,18497)","(26,1991241)","(26,2489108)","(4,101682)"
"69016177","(26,18497)","(26,2006038)","(26,2507605)","(4,103283)"
"69016178","(26,18497)","(26,2020835)","(26,2526102)","(4,104900)"
"69016179","(26,18497)","(26,2035632)","(26,2544599)","(4,106534)"
"69016180","(26,18497)","(26,2050429)","(26,2563096)","(4,108184)"
"69016181","(26,18497)","(26,2065226)","(26,2581593)","(4,109850)"
"69016182","(26,18497)","(26,2080023)","(26,2600090)","(4,111533)"
"69016183","(26,18497)","(26,2094820)","(26,2618587)","(4,113233)"
"69016184","(26,18497)","(26,2109617)","(26,2637084)","(4,114949)"
"69016185","(26,18497)","(26,2124414)","(26,2655581)","(4,116682)"
"69016186","(26,18497)","(26,2139211)","(26,2674078)","(4,118432)"
"69016187","(26,18497)","(26,2154008)","(26,2692575)","(4,120199)"
"69016188","(26,18497)","(26,2168805)","(26,2711072)","(4,121983)"
"69016189","(26,18497)","(26,2183602)","(26,2729569)","(4,123784)"
"69016190","(26,18497)","(26,2198399)","(26,2748066)","(4,125602)"
"69016191","(26,18497)","(26,2213196)","(26,2766563)","(4,127437)"
"69016192","(26,18497)","(26,2227993)","(26,2785060)","(4,129289)"
"69016193","(26,18497)","(26,2242790)","(26,2803557)","(4,131159)"
"69016194","(26,18497)","(26,2257587)","(26,2822054)","(4,133046)"
"69016195","(26,18497)","(26,2272384)","(26,2840551)","(4,134950)"
"69016196","(26,18497)","(26,2287181)","(26,2859048)","(4,136872)"
"69016197","(26,18497)","(26,2301978)","(26,2877545)","(4,138812)"
"69016198","(26,18497)","(26,2316775)","(26,2896042)","(4,140769)"
"69016199","(26,18497)","(26,2331572)","(26,2914539)","(4,142744)"
"69016200","","(26,2346369)","(26,2933036)","(4,144737)"
"69017001","(26,4050)","(26,16200)","",""
"69017002","(26,4253)","(26,16200)","(26,20250)","(4,9)"
"69017003","(26,4455)","(26,19603)","(26,24503)","(4,15)"
"69017004","(26,4658)","(26,23167)","(26,28958)","(4,24)"
"69017005","(26,4860)","(26,26893)","(26,33616)","(4,34)"
"69017006","(26,5063)","(26,30781)","(26,38476)","(4,47)"
"69017007","(26,5265)","(26,34832)","(26,43539)","(4,61)"
"69017008","(26,5468)","(26,39044)","(26,48804)","(4,79)"
"69017009","(26,5670)","(26,43418)","(26,54272)","(4,98)"
"69017010","(26,5873)","(26,47954)","(26,59942)","(4,120)"
"69017011","(26,6075)","(26,52652)","(26,65815)","(4,145)"
"69017012","(26,6278)","(26,57512)","(26,71890)","(4,173)"
"69017013","(26,6480)","(26,62535)","(26,78168)","(4,204)"
"69017014","(26,6683)","(26,67719)","(26,84648)","(4,238)"
"69017015","(26,6885)","(26,73065)","(26,91331)","(4,274)"
"69017016","(26,7088)","(26,78573)","(26,98216)","(4,315)"
"69017017","(26,7290)","(26,84244)","(26,105304)","(4,359)"
"69017018","(26,7493)","(26,90076)","(26,112594)","(4,406)"
"69017019","(26,7695)","(26,96070)","(26,120087)","(4,457)"
"69017020","(26,7898)","(26,102226)","(26,127782)","(4,512)"
"69017021","(26,8100)","(26,108544)","(26,135680)","(4,570)"
"69017022","(26,8303)","(26,115024)","(26,143780)","(4,633)"
"69017023","(26,8505)","(26,121667)","(26,152083)","(4,700)"
"69017024","(26,8708)","(26,128471)","(26,160588)","(4,771)"
"69017025","(26,8910)","(26,135437)","(26,169296)","(4,847)"
"69017026","(26,9113)","(26,142565)","(26,178206)","(4,927)"
"69017027","(26,9315)","(26,149856)","(26,187319)","(4,1012)"
"69017028","(26,9518)","(26,157308)","(26,196634)","(4,1102)"
"69017029","(26,9720)","(26,164922)","(26,206152)","(4,1196)"
"69017030","(26,9923)","(26,172698)","(26,215872)","(4,1296)"
"69017031","(26,10125)","(26,180636)","(26,225795)","(4,1400)"
"69017032","(26,10328)","(26,188736)","(26,235920)","(4,1510)"
"69017033","(26,10530)","(26,196999)","(26,246248)","(4,1626)"
"69017034","(26,10733)","(26,205423)","(26,256778)","(4,1747)"
"69017035","(26,10935)","(26,214009)","(26,267511)","(4,1873)"
"69017036","(26,11138)","(26,222757)","(26,278446)","(4,2005)"
"69017037","(26,11340)","(26,231668)","(26,289584)","(4,2143)"
"69017038","(26,11543)","(26,240740)","(26,300924)","(4,2287)"
"69017039","(26,11745)","(26,249974)","(26,312467)","(4,2438)"
"69017040","(26,11948)","(26,259370)","(26,324212)","(4,2594)"
"69017041","(26,12150)","(26,268928)","(26,336160)","(4,2757)"
"69017042","(26,12353)","(26,278648)","(26,348310)","(4,2926)"
"69017043","(26,12555)","(26,288531)","(26,360663)","(4,3102)"
"69017044","(26,12758)","(26,298575)","(26,373218)","(4,3285)"
"69017045","(26,12960)","(26,308781)","(26,385976)","(4,3474)"
"69017046","(26,13163)","(26,319149)","(26,398936)","(4,3671)"
"69017047","(26,13365)","(26,329680)","(26,412099)","(4,3874)"
"69017048","(26,13568)","(26,340372)","(26,425464)","(4,4085)"
"69017049","(26,13770)","(26,351226)","(26,439032)","(4,4303)"
"69017050","(26,13973)","(26,362242)","(26,452802)","(4,4528)"
"69017051","(26,14175)","(26,373420)","(26,466775)","(4,4762)"
"69017052","(26,14378)","(26,384760)","(26,480950)","(4,5002)"
"69017053","(26,14580)","(26,396263)","(26,495328)","(4,5251)"
"69017054","(26,14783)","(26,407927)","(26,509908)","(4,5507)"
"69017055","(26,14985)","(26,419753)","(26,524691)","(4,5772)"
"69017056","(26,15188)","(26,431741)","(26,539676)","(4,6045)"
"69017057","(26,15390)","(26,443892)","(26,554864)","(4,6326)"
"69017058","(26,15593)","(26,456204)","(26,570254)","(4,6615)"
"69017059","(26,15795)","(26,468678)","(26,585847)","(4,6913)"
"69017060","(26,15998)","(26,481314)","(26,601642)","(4,7220)"
"69017061","(26,16200)","(26,494112)","(26,617640)","(4,7536)"
"69017062","(26,16403)","(26,507072)","(26,633840)","(4,7860)"
"69017063","(26,16605)","(26,520195)","(26,650243)","(4,8194)"
"69017064","(26,16808)","(26,533479)","(26,666848)","(4,8536)"
"69017065","(26,17010)","(26,546925)","(26,683656)","(4,8888)"
"69017066","(26,17213)","(26,560533)","(26,700666)","(4,9249)"
"69017067","(26,17415)","(26,574304)","(26,717879)","(4,9620)"
"69017068","(26,17618)","(26,588236)","(26,735294)","(4,10000)"
"69017069","(26,17820)","(26,602330)","(26,752912)","(4,10391)"
"69017070","(26,18023)","(26,616586)","(26,770732)","(4,10791)"
"69017071","(26,18225)","(26,631004)","(26,788755)","(4,11201)"
"69017072","(26,18428)","(26,645584)","(26,806980)","(4,11621)"
"69017073","(26,18630)","(26,660327)","(26,825408)","(4,12051)"
"69017074","(26,18833)","(26,675231)","(26,844038)","(4,12492)"
"69017075","(26,19035)","(26,690297)","(26,862871)","(4,12944)"
"69017076","(26,19238)","(26,705525)","(26,881906)","(4,13405)"
"69017077","(26,19440)","(26,720916)","(26,901144)","(4,13878)"
"69017078","(26,19643)","(26,736468)","(26,920584)","(4,14362)"
"69017079","(26,19845)","(26,752182)","(26,940227)","(4,14856)"
"69017080","(26,20048)","(26,768058)","(26,960072)","(4,15362)"
"69017081","(26,20250)","(26,784096)","(26,980120)","(4,15878)"
"69017082","(26,20453)","(26,800296)","(26,1000370)","(4,16407)"
"69017083","(26,20655)","(26,816659)","(26,1020823)","(4,16946)"
"69017084","(26,20858)","(26,833183)","(26,1041478)","(4,17497)"
"69017085","(26,21060)","(26,849869)","(26,1062336)","(4,18060)"
"69017086","(26,21263)","(26,866717)","(26,1083396)","(4,18635)"
"69017087","(26,21465)","(26,883728)","(26,1104659)","(4,19221)"
"69017088","(26,21668)","(26,900900)","(26,1126124)","(4,19820)"
"69017089","(26,21870)","(26,918234)","(26,1147792)","(4,20431)"
"69017090","(26,22073)","(26,935730)","(26,1169662)","(4,21054)"
"69017091","(26,22275)","(26,953388)","(26,1191735)","(4,21690)"
"69017092","(26,22478)","(26,971208)","(26,1214010)","(4,22338)"
"69017093","(26,22680)","(26,989191)","(26,1236488)","(4,22999)"
"69017094","(26,22883)","(26,1007335)","(26,1259168)","(4,23673)"
"69017095","(26,23085)","(26,1025641)","(26,1282051)","(4,24359)"
"69017096","(26,23288)","(26,1044109)","(26,1305136)","(4,25059)"
"69017097","(26,23490)","(26,1062740)","(26,1328424)","(4,25772)"
"69017098","(26,23693)","(26,1081532)","(26,1351914)","(4,26498)"
"69017099","(26,23895)","(26,1100486)","(26,1375607)","(4,27237)"
"69017100","(26,23895)","(26,1119602)","(26,1399502)","(4,27990)"
"69017101","(26,23895)","(26,1138718)","(26,1423397)","(4,28752)"
"69017102","(26,23895)","(26,1157834)","(26,1447292)","(4,29527)"
"69017103","(26,23895)","(26,1176950)","(26,1471187)","(4,30315)"
"69017104","(26,23895)","(26,1196066)","(26,1495082)","(4,31117)"
"69017105","(26,23895)","(26,1215182)","(26,1518977)","(4,31932)"
"69017106","(26,23895)","(26,1234298)","(26,1542872)","(4,32761)"
"69017107","(26,23895)","(26,1253414)","(26,1566767)","(4,33604)"
"69017108","(26,23895)","(26,1272530)","(26,1590662)","(4,34461)"
"69017109","(26,23895)","(26,1291646)","(26,1614557)","(4,35332)"
"69017110","(26,23895)","(26,1310762)","(26,1638452)","(4,36217)"
"69017111","(26,23895)","(26,1329878)","(26,1662347)","(4,37116)"
"69017112","(26,23895)","(26,1348994)","(26,1686242)","(4,38029)"
"69017113","(26,23895)","(26,1368110)","(26,1710137)","(4,38957)"
"69017114","(26,23895)","(26,1387226)","(26,1734032)","(4,39899)"
"69017115","(26,23895)","(26,1406342)","(26,1757927)","(4,40856)"
"69017116","(26,23895)","(26,1425458)","(26,1781822)","(4,41828)"
"69017117","(26,23895)","(26,1444574)","(26,1805717)","(4,42814)"
"69017118","(26,23895)","(26,1463690)","(26,1829612)","(4,43815)"
"69017119","(26,23895)","(26,1482806)","(26,1853507)","(4,44831)"
"69017120","(26,23895)","(26,1501922)","(26,1877402)","(4,45862)"
"69017121","(26,23895)","(26,1521038)","(26,1901297)","(4,46909)"
"69017122","(26,23895)","(26,1540154)","(26,1925192)","(4,47971)"
"69017123","(26,23895)","(26,1559270)","(26,1949087)","(4,49048)"
"69017124","(26,23895)","(26,1578386)","(26,1972982)","(4,50141)"
"69017125","(26,23895)","(26,1597502)","(26,1996877)","(4,51250)"
"69017126","(26,23895)","(26,1616618)","(26,2020772)","(4,52374)"
"69017127","(26,23895)","(26,1635734)","(26,2044667)","(4,53514)"
"69017128","(26,23895)","(26,1654850)","(26,2068562)","(4,54670)"
"69017129","(26,23895)","(26,1673966)","(26,2092457)","(4,55842)"
"69017130","(26,23895)","(26,1693082)","(26,2116352)","(4,57030)"
"69017131","(26,23895)","(26,1712198)","(26,2140247)","(4,58234)"
"69017132","(26,23895)","(26,1731314)","(26,2164142)","(4,59455)"
"69017133","(26,23895)","(26,1750430)","(26,2188037)","(4,60692)"
"69017134","(26,23895)","(26,1769546)","(26,2211932)","(4,61946)"
"69017135","(26,23895)","(26,1788662)","(26,2235827)","(4,63216)"
"69017136","(26,23895)","(26,1807778)","(26,2259722)","(4,64503)"
"69017137","(26,23895)","(26,1826894)","(26,2283617)","(4,65807)"
"69017138","(26,23895)","(26,1846010)","(26,2307512)","(4,67128)"
"69017139","(26,23895)","(26,1865126)","(26,2331407)","(4,68466)"
"69017140","(26,23895)","(26,1884242)","(26,2355302)","(4,69821)"
"69017141","(26,23895)","(26,1903358)","(26,2379197)","(4,71193)"
"69017142","(26,23895)","(26,1922474)","(26,2403092)","(4,72583)"
"69017143","(26,23895)","(26,1941590)","(26,2426987)","(4,73990)"
"69017144","(26,23895)","(26,1960706)","(26,2450882)","(4,75415)"
"69017145","(26,23895)","(26,1979822)","(26,2474777)","(4,76857)"
"69017146","(26,23895)","(26,1998938)","(26,2498672)","(4,78317)"
"69017147","(26,23895)","(26,2018054)","(26,2522567)","(4,79795)"
"69017148","(26,23895)","(26,2037170)","(26,2546462)","(4,81291)"
"69017149","(26,23895)","(26,2056286)","(26,2570357)","(4,82805)"
"69017150","(26,23895)","(26,2075402)","(26,2594252)","(4,84337)"
"69017151","(26,23895)","(26,2094518)","(26,2618147)","(4,85887)"
"69017152","(26,23895)","(26,2113634)","(26,2642042)","(4,87456)"
"69017153","(26,23895)","(26,2132750)","(26,2665937)","(4,89043)"
