"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17003817","17003818","17003818","0","90004354"
"17003818","0","17003818","1","90004355"
"17003819","17003820","17003823","0","90004356"
"17003820","17003821","17003823","1","90004357"
"17003821","17003822","17003823","0","90004358"
"17003822","17003823","17003823","0","90004359"
"17003823","0","17003823","1","90004360"
"17003824","17003825","17003826","1","90004361"
"17003825","17003826","17003826","0","90004362"
"17003826","0","17003826","1","90004363"
"17003827","17003828","17003829","1","90004364"
"17003828","17003829","17003829","0","90004365"
"17003829","0","17003829","1","90004366"
"17003830","17003831","17003833","1","90004367"
"17003831","17003832","17003833","0","90004368"
"17003832","17003833","17003833","1","90004369"
"17003833","0","17003833","0","90004370"
"17003834","0","17003833","1","90004371"
"17003835","17003836","17003836","1","90004372"
"17003836","0","17003836","0","90004373"
"17003837","0","17003836","0","90004374"
"17003838","17003839","17003841","0","90004375"
"17003839","17003840","17003841","1","90004376"
"17003840","17003841","17003841","1","90004377"
"17003841","0","17003841","0","90004378"
"17003842","0","17003841","1","90004379"
"17003843","0","17003841","0","90004380"
"17003844","0","17003841","0","90004381"
"17003845","17003846","17003846","1","90004382"
"17003846","0","17003846","0","90004383"
"17003847","0","17003846","1","90004384"
"17003848","0","17003846","0","90004385"
"17003849","17003850","17003851","0","90004386"
"17003850","17003851","17003851","1","90004387"
"17003851","0","17003851","0","90004388"
"17003852","0","17003852","1","90004389"
"17003853","0","17003852","0","90004390"
"17003854","0","17003852","1","90004391"
"17003855","0","17003852","0","90004392"
"17003856","0","17003852","0","90004393"
"17003857","17003858","17003859","0","90004394"
"17003858","17003859","17003859","1","90004395"
"17003859","0","17003859","0","90004396"
"17003860","0","17003859","1","90004397"
"17003861","17003862","17003862","1","90004398"
"17003862","0","17003862","0","90004399"
"17003863","0","17003862","1","90004400"
"17003864","17003865","17003865","0","90004401"
"17003865","0","17003865","1","90004402"
"17003866","17003867","17003870","0","90004403"
"17003867","17003868","17003870","1","90004404"
"17003868","17003869","17003870","0","90004405"
"17003869","17003870","17003870","1","90004406"
"17003870","0","17003870","0","90004407"
"17003871","0","17003870","1","90004408"
"17003872","0","17003870","0","90004409"
"17003873","0","17003873","0","90004410"
"17003874","0","17003873","1","90004411"
"17003875","0","17003873","0","90004412"
"17003876","17003877","17003878","0","90004413"
"17003877","17003878","17003878","1","90004414"
"17003878","0","17003878","0","90004415"
"17003879","17003880","17003880","1","90004416"
"17003880","0","17003880","0","90004417"
"17003881","0","17003880","1","90004418"
"17003882","17003883","17003884","1","90004419"
"17003883","17003884","17003884","0","90004420"
"17003884","0","17003884","1","90004421"
"17003885","17003886","17006509","0","90004422"
"17003886","17006508","17006509","1","90004423"
"17003887","17003888","17003889","1","90004424"
"17003888","17003889","17003889","0","90004425"
"17003889","0","17003889","0","90004426"
"17003890","17003891","17003892","0","90004427"
"17003891","17003892","17003892","1","90004428"
"17003892","0","17003892","0","90004429"
"17003893","17003894","17003894","0","90004430"
"17003894","0","17003894","1","90004431"
"17003895","17003896","17003899","1","90004432"
"17003896","17003897","17003899","0","90004433"
"17003897","17003898","17003899","1","90004434"
"17003898","17003899","17003899","0","90004435"
"17003899","0","17003899","1","90004436"
"17003900","17003901","17003904","1","90004437"
"17003901","17003902","17003904","0","90004438"
"17003902","17003903","17003904","0","90004439"
"17003903","17003904","17003904","1","90004440"
"17003904","0","17003904","0","90004441"
"17003905","17003906","17003907","1","90004442"
"17003906","17003907","17003907","0","90004443"
"17003907","0","17003907","1","90004444"
"17003908","17003909","17003910","1","90004445"
"17003909","17003910","17003910","0","90004446"
"17003910","0","17003910","1","90004447"
"17003911","17003912","17003913","1","90004448"
"17003912","17003913","17003913","1","90004449"
"17003913","0","17003913","1","90004450"
"17003914","17003915","17003915","1","90004451"
"17003915","0","17003915","1","90004452"
"17003916","17003917","17003918","1","90004453"
"17003917","17003918","17003918","1","90004454"
"17003918","0","17003918","1","90004455"
"17003919","17003920","17003920","0","90004456"
"17003920","0","17003920","1","90004457"
"17003921","17003922","17003922","1","90004458"
"17003922","0","17003922","0","90004459"
"17003923","0","17003922","1","90004460"
"17003924","17003925","17003926","1","90004461"
"17003925","17003926","17003926","0","90004462"
"17003926","0","17003926","1","90004463"
"17003927","17003928","17003930","0","90004464"
"17003928","17003929","17003930","1","90004465"
"17003929","17003930","17003930","0","90004466"
"17003930","0","17003930","1","90004467"
"17003931","17003932","17003932","0","90004468"
"17003932","0","17003932","1","90004469"
"17003933","17003934","17003934","1","90004470"
"17003934","0","17003934","0","90004471"
"17003935","17003936","17003939","0","90004472"
"17003936","17003937","17003939","1","90004473"
"17003937","17003938","17003939","0","90004474"
"17003938","17003939","17003939","1","90004475"
"17003939","0","17003939","0","90004476"
"17003940","17003941","17003942","0","90004477"
"17003941","17003942","17003942","1","90004478"
"17003942","0","17003942","0","90004479"
"17003943","0","17003942","1","90004480"
"17003944","17003945","17003948","1","90004481"
"17003945","17003946","17003948","0","90004482"
"17003946","17003947","17003948","1","90004483"
"17003947","17003948","17003948","0","90004484"
"17003948","0","17003948","1","90004485"
"17003949","17003950","17003950","0","90004486"
"17003950","0","17003950","1","90004487"
"17003951","0","17003950","0","90004488"
"17003952","0","17003950","1","90004489"
"17003953","0","17003950","0","90004490"
"17003954","0","17003950","0","90004491"
"17003955","17003956","17006511","1","90004492"
"17003956","17003957","17006511","0","90004493"
"17003957","17003958","17006511","1","90004494"
"17003958","17003959","17006511","0","90004495"
"17003959","17006510","17006511","1","90004496"
"17003960","17003961","17003962","1","90004497"
"17003961","17003962","17003962","0","90004498"
"17003962","0","17003962","1","90004499"
"17003963","17003964","17003965","1","90004500"
"17003964","17003965","17003965","0","90004501"
"17003965","0","17003965","1","90004502"
"17003966","17003967","17003970","1","90004503"
"17003967","17003968","17003970","0","90004504"
"17003968","17003969","17003970","1","90004505"
"17003969","17003970","17003970","0","90004506"
"17003970","0","17003970","0","90004507"
"17003971","17003972","17003974","1","90004508"
"17003972","17003973","17003974","0","90004509"
"17003973","17003974","17003974","1","90004510"
"17003974","0","17003974","0","90004511"
"17003975","0","17003975","1","90004512"
"17003976","17003977","17003982","0","90004513"
"17003977","17003978","17003982","1","90004514"
"17003978","17003979","17003982","0","90004515"
"17003979","17003980","17003982","1","90004516"
"17003980","17003981","17003982","0","90004517"
"17003981","17003982","17003982","1","90004518"
"17003982","0","17003982","1","90004519"
"17003983","0","17003982","0","90004520"
"17003984","17003985","17003985","0","90004521"
"17003985","0","17003985","1","90004522"
"17003986","17003987","17003988","1","90004523"
"17003987","17003988","17003988","0","90004524"
"17003988","0","17003988","1","90004525"
"17003989","17003990","17003991","1","90004526"
"17003990","17003991","17003991","0","90004527"
"17003991","0","17003991","1","90004528"
"17003992","0","17003992","1","90004529"
"17003993","17003994","17003995","1","90004530"
"17003994","17003995","17003995","0","90004531"
"17003995","0","17003995","1","90004532"
"17003996","17003997","17003999","1","90004533"
"17003997","17003998","17003999","1","90004534"
"17003998","17003999","17003999","0","90004535"
"17003999","0","17003999","0","90004536"
"17004000","17004001","17004001","0","90004537"
"17004001","0","17004001","0","90004538"
"17004002","0","17004001","0","90004539"
"17004003","17004004","17004004","1","90004540"
"17004004","0","17004004","0","90004541"
"17004005","0","17004004","0","90004542"
"17004006","17004007","17004007","1","90004543"
"17004007","0","17004007","0","90004544"
"17004008","0","17004007","1","90004545"
"17004009","0","17004007","0","90004546"
"17004010","0","17004007","1","90004547"
"17004011","0","17004007","0","90004548"
"17004012","0","17004007","1","90004549"
"17004013","17004014","17004014","1","90004550"
"17004014","0","17004014","0","90004551"
"17004015","0","17004014","1","90004552"
"17004016","0","17004014","0","90004553"
"17004017","17004018","17004019","1","90004554"
"17004018","17004019","17004019","0","90004555"
"17004019","0","17004019","1","90004556"
"17004020","17004021","17004022","1","90004557"
"17004021","17004022","17004022","0","90004558"
"17004022","0","17004022","1","90004559"
"17004023","17006512","17006513","1","90004560"
"17004024","17004025","17004025","1","90004561"
"17004025","0","17004025","0","90004562"
"17004026","0","17004026","1","90004563"
"17004027","17004028","17004029","1","90004564"
"17004028","17004029","17004029","0","90004565"
"17004029","0","17004029","1","90004566"
"17004030","17004031","17004032","1","90004567"
"17004031","17004032","17004032","0","90004568"
"17004032","0","17004032","0","90004569"
"17004033","17004034","17004037","1","90004570"
"17004034","17004035","17004037","0","90004571"
"17004035","17004036","17004037","1","90004572"
"17004036","17004037","17004037","0","90004573"
"17004037","0","17004037","1","90004574"
"17004038","17004039","17004039","1","90004575"
"17004039","0","17004039","0","90004576"
"17004040","17004041","17004041","1","90004577"
"17004041","0","17004041","0","90004578"
"17004042","17004043","17004044","1","90004579"
"17004043","17004044","17004044","0","90004580"
"17004044","0","17004044","1","90004581"
"17004045","17004046","17004048","1","90004582"
"17004046","17004047","17004048","0","90004583"
"17004047","17004048","17004048","1","90004584"
"17004048","0","17004048","0","90004585"
"17004049","17004050","17004051","0","90004586"
"17004050","17004051","17004051","0","90004587"
"17004051","0","17004051","1","90004588"
"17004052","0","17004051","1","90004589"
"17004053","0","17004051","1","90004590"
"17004054","17004055","17004056","0","90004591"
"17004055","17004056","17004056","1","90004592"
"17004056","0","17004056","0","90004593"
"17004057","0","17004056","0","90004594"
"17004058","17004059","17004059","1","90004595"
"17004059","0","17004059","0","90004596"
"17004060","17004061","17004063","1","90004597"
"17004061","17004062","17004063","0","90004598"
"17004062","17004063","17004063","1","90004599"
"17004063","0","17004063","0","90004600"
"17004064","17004065","17004066","1","90004601"
"17004065","17004066","17004066","0","90004602"
"17004066","0","17004066","1","90004603"
"17004067","0","17004066","0","90004604"
"17004068","17004069","17004070","0","90004605"
"17004069","17004070","17004070","1","90004606"
"17004070","0","17004070","0","90004607"
"17004071","0","17004070","1","90004608"
"17004072","0","17004070","0","90004609"
"17004073","17004074","17004076","1","90004610"
"17004074","17004075","17004076","0","90004611"
"17004075","17004076","17004076","1","90004612"
"17004076","0","17004076","0","90004613"
"17004077","17004078","17004078","1","90004614"
"17004078","0","17004078","0","90004615"
"17004079","0","17004078","1","90004616"
"17004080","0","17004078","0","90004617"
"17004081","17004082","17004084","0","90004618"
"17004082","17004083","17004084","1","90004619"
"17004083","17004084","17004084","0","90004620"
"17004084","0","17004084","1","90004621"
"17004085","0","17004084","0","90004622"
"17004086","17004087","17004089","1","90004623"
"17004087","17004088","17004089","0","90004624"
"17004088","17004089","17004089","1","90004625"
