"AttributeId","Type","SubType","WorldID","IslandId","Order","MapLevel","IsGuideMap","MapName","Description","Res","MiniMapId","FubenIcon","FubenBgImg","FubenAssessment","NpcPointId","MaxPlayerCount","MinNextLine","BornLocation","BornRotation","RandomBormLocation","FlyAutoLocation","AutoType","AutoLocation","MonsterBrushId","AwardBrushId","BigAward","SpecialAward","BrushMaxCount","MapPlayId","OnlineAward","OfflineAward","NextMapId","TreasureNpcId","TreasureMaxCount","TreasureDropId","TreasureRefrushBoss","TreasureMultipleMax","BossBrushId","SearchRefrushBossValue","TransportPrice","MapStartX","MapStartY","MapEndX","MapEndY","TowerWidth","TowerLength","SeeAllNpc","ReenterCD","RelivePoint","SafePoint","MapFirstBuffIdArray","MapBuffIdArray","MapBuffSlowIdArray","IsAllowPK","MustUseWing","BeginJoinTime","EndJoinTime","BeginMapTime","EndMapTime","EnterWeek","BeginCanJoin","EnterLevel","EnterVIPLevel","UnLockMissionID","EnterRaidCostItem","MoppingUpCostItem","Preconditions","UnlockCondition","Difficulty","DifficultyName","EnterCount","GroupType","ConsumeEnterCounterCond","HaveExtraEnterWay","ExtraBuyCount","ExtraBuyCountNeedMoney","ExtraBuyCountNeedMoneyStr","ExtraEnterCount","ExtraEnterNeedMoney","MPPanelType","InfoPanelType","WinCond","SettleLevelType","SettleLevelDropIdArr","TimeBegin","AutoTransferTime","TimeRequire","TriggerList","RecommandFightingPower","MoppingUpUnlockCond","ProtectNpc","BossID","PlotTips","DropItems","DropItemsNum","ResultDialogType","ResultDialogPopDelayTime","ResultDialogLiveTime","RandomAwardItems","FirstWinAwardDropId","FirstWinAwardItems","FirstWinAwardItemsNum","FirstWinAwardMoney","RewardSettlementType","AwardItems","AwardItemsNum","AwardMoneyFactor","AwardMoney","AssistAwardItems","MoppingUpRandomAwardItems","MoppingUpAwardMoney","MoppingUpTime","DefaultPkMode","BackgroundMusic","MapWidgetJumpArray","HpOperateWhenIn","HpOperateWhenOut","MapReviveType","AutoReviveCD","DeadToLiveCD","DistanceOfShowHeadPanel","BestRecordOrderType","Noticeld","ExpTitleIcon","IsSceneCamera","RaidWinCharacterRotation","RaidWidgetLocation","RaidBossAniParams","EnterGradeLevel","RecommendLevel","CaptainRewardItems","NotCanRevive","NextRefreshTime","BreakLineLogin","ReviveEndClearTarget","LoginEndAutoFight","VipEnterSceneBuff","HookWaitTime","NeedFightLeaveSafe","JoinTopTip","CameraData","VipMoppingConfig","VipMoppingDrop"
"71050334","5","","","","","334","0","90050024","90054042","91310051","(72010338,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050333","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1384688544.2914","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(34,1)","(10,3400,12,17000)","","(31091039)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050335","5","","","","","335","0","90050024","90054042","91310051","(72010339,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050334","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1392304331.28501","60","","0","","","(1)","3","0","5","","","(31091040,31061004)","(94,1)","(10,9400,12,47000)","","(31091040)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050336","5","","","","","336","0","90050024","90054042","91310051","(72010340,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050335","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1399962005.10707","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(34,1)","(10,3400,12,17000)","","(31091039)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050337","5","","","","","337","0","90050024","90054042","91310051","(72010341,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050336","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1407661796.13516","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(34,1)","(10,3400,12,17000)","","(31091039)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050338","5","","","","","338","0","90050024","90054042","91310051","(72010342,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050337","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1415403936.01391","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(34,1)","(10,3400,12,17000)","","(31091039)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050339","5","","","","","339","0","90050024","90054042","91310051","(72010343,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050338","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1423188657.66198","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(34,1)","(10,3400,12,17000)","","(31091039)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050340","5","","","","","340","0","90050024","90054042","91310051","(72010344,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050339","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1431016195.27912","60","","0","","(31060066)","(1)","3","0","5","","","(31091040,31060066)","(136,1)","(10,13600,12,68000)","","(31091040)","(1)","0","","","","","8.5","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050341","5","","","","","341","0","90050024","90054042","91310051","(72010345,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050340","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1438886784.35316","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050342","5","","","","","342","0","90050024","90054042","91310051","(72010346,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050341","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1446800661.6671","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050343","5","","","","","343","0","90050024","90054042","91310051","(72010347,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050342","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1454758065.30627","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050344","5","","","","","344","0","90050024","90054042","91310051","(72010348,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050343","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1462759234.66546","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050345","5","","","","","345","0","90050024","90054042","91310051","(72010349,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050344","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1470804410.45612","60","","0","","","(1)","3","0","5","","","(31091040,31061004)","(98,1)","(10,9800,12,49000)","","(31091040)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050346","5","","","","","346","0","90050024","90054042","91310051","(72010350,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050345","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1478893834.71362","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050347","5","","","","","347","0","90050024","90054042","91310051","(72010351,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050346","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1487027750.80455","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050348","5","","","","","348","0","90050024","90054042","91310051","(72010352,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050347","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1495206403.43397","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050349","5","","","","","349","0","90050024","90054042","91310051","(72010353,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050348","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1503430038.65286","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(35,1)","(10,3500,12,17500)","","(31091039)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050350","5","","","","","350","0","90050024","90054042","91310051","(72010354,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050349","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1511698903.86545","60","","0","","(31060082)","(1)","3","0","5","","","(31091040,31060082)","(140,1)","(10,14000,12,70000)","","(31091040)","(1)","0","","","","","8.75","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050351","5","","","","","351","0","90050024","90054042","91310051","(72010355,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050350","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1520013247.83671","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(36,1)","(10,3600,12,18000)","","(31091039)","(1)","0","","","","","9","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050352","5","","","","","352","0","90050024","90054042","91310051","(72010356,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050351","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1528373320.69981","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(36,1)","(10,3600,12,18000)","","(31091039)","(1)","0","","","","","9","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050353","5","","","","","353","0","90050024","90054042","91310051","(72010357,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050352","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1536779373.96366","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(36,1)","(10,3600,12,18000)","","(31091039)","(1)","0","","","","","9","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050354","5","","","","","354","0","90050024","90054042","91310051","(72010358,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050353","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1545231660.52046","60","","0","","","(1)","3","0","5","","","(31091039,31061003)","(36,1)","(10,3600,12,18000)","","(31091039)","(1)","0","","","","","9","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
"71050355","5","","","","","355","0","90050024","90054042","91310051","(72010359,0)","91290592","91290592","","0","40","","(23145,13645,212)","(0,0,-60)","","(3196,3184,280,0)","3","","","","","","","","","","","","","","","","","","(1,0)","0","0","100000","100000","10000","10000","","","(100,100,100,20,30,40)","","","(10090003,0,10992701,0)","","0","","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""9999-0-0 0:0:0"",""9999-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(""0-0-0 0:0:0"",""0-0-0 0:0:0"")","(0,0,0,0,0,0,0)","1","0","","","","","71050354","","","","1","","2","0","","","","0","","0","(1,12)","(2)","","","","10","60","(81001355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)","1553730434.65333","60","","0","","","(1)","3","0","5","","","(31091040,31061004)","(102,1)","(10,10200,12,51000)","","(31091040)","(1)","0","","","","","9","-1","91920012","(-1,-1,92300012,-1,-1)","1","1","1","30","15","2000","0","93000029","","1","","","","","","","","","","","0","","","","","","",""
