"AttributeId","NpcType","SubType","Class","Sex","Level","UseOwnerAtt","UpgradeId","InitLevelInfo","PropertyRatio","PropertyPlus","BornCommunity","BornBuff","BornItem","BornWing","BornMount","BornSpirit","AwardPlay","MultipleDropId","AwardNoticeId","LifeTime","DeadType","DeadFly","MoveLength","MoveTime","MoveAcceleration","DeadTime","ReviveInfo","CorpseTime","DeadExp","DeadExpPlus","DeadExpMode","DeadScore","DeadGloryGlow","BornType","BornTime","Fixed","Capsule","RunSpeed","AiMoveSpeed","IsRide","HpBarNum","BeHurtType","PassiveOrActive","SkillTarget","AttackOther","AttackNpc","CanMove","AttackOne","AttackAllOne","AttackNum","PatrolType","PatrolLength","ViewAngleType","ViewLength","PursuitLength","FollowLength","FollowAttackLength","IsWarn","WarnLength","WarnResId","ExitBattleHp","AiCycle","AiBattleCycle","AiId","DialogId","SkillNormal","SkillCD","SkillHp","SkillHate","SkillWarTime","HateListParam","ItemGetDisplayArray","DropID","RankRewards","LegionWelferaRewards","DropChests","DropChestsPos","InteractionTime","InteractAward","InteractBuff","NpcName","HalfImgRes","HeadImg","ExhibitionHeadImg","ExhibitionBackgroundImg","BornLocation","BornRotation","BornScale","MeshUnitRes","UnitRes","EffectsScale","LightStrength","LightColor","BasicColor","Des","BossColor","ExhibitionPos","ExhibitionScale","ExhibitionRotate","PathFindLocation","AddNpcRate","StartShowMissionId","EndShowMissionId","StartShowMissionState","EndShowMissionState","NeedFaceToPlayer","DialogSound","DialogCameraLength","Shouting","CreatingNotice","Noticeld","GsSuggestion","DialogWidgetCameraParamArray","DialogWidgetMontageId","HurtSound","SkillHurtSound","TimeLimitExchangeDrop","TimeLimitAddedDrop","GsAddBuffId","BuffIdWithKill","NormNpcGs","DamageSummonWithSelf","IsUseDamageList","HelperReward","BeHelpedReward","MissionTrigge","HpPlotTip","ShowDropList","MapFirsttHitTrigge","FirstKillDropId","IsRandomRoleName","ComeBackTime","BornBuffLevel","IsControlBoss","MonsterCollisionType","BattleCameraParamArray","BattleCameraDataArray","WorldBossDropID","IsCanShowHeadLifebar","TopHeadOffset"
"76060109","3","","1","1","317","","21050001","","(4,8,2217.691,0,1,4,5,352.987,0,1,4,6,353.264,0,1,4,7,303.224,0,1,4,9,322.384,0,1,4,10,492.778,0,1,4,11,1532.29,0,1,4,12,2386.619,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,678.242,0,1,4,17,0,0,1,4,18,678.242,0,1,4,19,0,0,1,4,20,678.242,0,1,4,21,0,0,1,4,22,678.242,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","0","","1","1","1","","1","","","","1","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043173","91200010","91232310","91232310","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91041301,91041302,91041303,91041304,91041305,91041306,91041307,91041308,91041309,91041310,91041311,91041312,91041313,91041314,91041315,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923047)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060110","3","","1","1","317","","21050001","","(4,8,2661.23,0,1,4,5,538.39,0,1,4,6,538.812,0,1,4,7,303.224,0,1,4,9,322.384,0,1,4,10,492.778,0,1,4,11,1532.29,0,1,4,12,2386.619,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,678.242,0,1,4,17,0,0,1,4,18,678.242,0,1,4,19,0,0,1,4,20,678.242,0,1,4,21,0,0,1,4,22,678.242,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","5","","1","1","1","","1","","","","1","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043174","91200010","91232310","91232310","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91041301,91041302,91041303,91041304,91041305,91041306,91041307,91041308,91041309,91041310,91041311,91041312,91041313,91041314,91041315,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","20","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923047)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060111","3","","1","1","325","","21050001","","(4,8,3829.517,0,1,4,5,296.703,0,1,4,6,296.936,0,1,4,7,325.484,0,1,4,9,344.181,0,1,4,10,525.352,0,1,4,11,1636.75,0,1,4,12,2542.362,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,727.981,0,1,4,17,0,0,1,4,18,727.981,0,1,4,19,0,0,1,4,20,727.981,0,1,4,21,0,0,1,4,22,727.981,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(90,90)","","500","0","0","","1","1","1","","1","","","","1","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043175","91200010","0","0","","(0,0,-90)","(0,0,-90)","(1,1,1)","","(91041901,91041902,91041903,91041904,91041905,91041906,91041907,91041908,91041909,91041910,91041911,91041912,91041913,91041914,91041915,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923045)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060112","3","","1","1","325","","21050001","","(4,8,2872.138,0,1,4,5,577.71,0,1,4,6,578.164,0,1,4,7,325.484,0,1,4,9,344.181,0,1,4,10,525.352,0,1,4,11,1636.75,0,1,4,12,2542.362,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,727.981,0,1,4,17,0,0,1,4,18,727.981,0,1,4,19,0,0,1,4,20,727.981,0,1,4,21,0,0,1,4,22,727.981,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(90,90)","","500","0","5","","1","1","1","","1","","","","1","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043176","91200010","0","0","","(0,0,-90)","(0,0,-90)","(1,1,1)","","(91041901,91041902,91041903,91041904,91041905,91041906,91041907,91041908,91041909,91041910,91041911,91041912,91041913,91041914,91041915,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","20","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923045)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060113","3","2","1","1","325","","21050001","","(4,8,4786.897,0,1,4,5,769.306,0,1,4,6,769.91,0,1,4,7,325.484,0,1,4,9,344.181,0,1,4,10,525.352,0,1,4,11,1636.75,0,1,4,12,2542.362,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,727.981,0,1,4,17,0,0,1,4,18,727.981,0,1,4,19,0,0,1,4,20,727.981,0,1,4,21,0,0,1,4,22,727.981,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(200,100)","","500","0","10","","1","1","1","","1","","","","1","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043177","91232584","91232327","91232327","","(0,0,-210)","(0,0,-90)","(2,2,2)","","(91047201,91047202,91047203,91047204,91047205,91047206,91047207,91047208,91047209,91047210,91047211,91047212,91047213,91047214,91047215,0,0,0,0,0,0,0,0,0,0,0,0,0)","(2,2,2)","200","(1,1,1,1)","(1,1,1,1)","0","(1,0.02,0,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923045)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060114","3","","1","1","332","","21050001","","(4,8,2552.989,0,1,4,5,400.737,0,1,4,6,401.051,0,1,4,7,345.011,0,1,4,9,363.073,0,1,4,10,553.486,0,1,4,11,1727.406,0,1,4,12,2676.604,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,777.721,0,1,4,17,0,0,1,4,18,777.721,0,1,4,19,0,0,1,4,20,777.721,0,1,4,21,0,0,1,4,22,777.721,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(150,100)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","1","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043178","91200010","91232316","91232316","","(0,0,-150)","(0,0,-90)","(1,1,1)","","(91041001,91041002,91041003,91041004,91041005,91041006,91041007,91041008,91041009,91041010,91041011,91041012,91041013,91041014,91041015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060115","3","","1","1","332","","21050001","","(4,8,4084.782,0,1,4,5,313.988,0,1,4,6,314.234,0,1,4,7,345.011,0,1,4,9,363.073,0,1,4,10,553.486,0,1,4,11,1727.406,0,1,4,12,2676.604,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,777.721,0,1,4,17,0,0,1,4,18,777.721,0,1,4,19,0,0,1,4,20,777.721,0,1,4,21,0,0,1,4,22,777.721,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(150,100)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","1","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043179","91200010","91232316","91232316","","(0,0,-150)","(0,0,-90)","(1,1,1)","","(91041001,91041002,91041003,91041004,91041005,91041006,91041007,91041008,91041009,91041010,91041011,91041012,91041013,91041014,91041015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923040)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060116","3","","1","1","332","","21050001","","(4,8,2552.989,0,1,4,5,400.737,0,1,4,6,401.051,0,1,4,7,345.011,0,1,4,9,363.073,0,1,4,10,553.486,0,1,4,11,1727.406,0,1,4,12,2676.604,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,777.721,0,1,4,17,0,0,1,4,18,777.721,0,1,4,19,0,0,1,4,20,777.721,0,1,4,21,0,0,1,4,22,777.721,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043180","91200010","91232318","91232318","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91042001,91042002,91042003,91042004,91042005,91042006,91042007,91042008,91042009,91042010,91042011,91042012,91042013,91042014,91042015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923041)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060117","3","","1","1","332","","21050001","","(4,8,4084.782,0,1,4,5,313.988,0,1,4,6,314.234,0,1,4,7,345.011,0,1,4,9,363.073,0,1,4,10,553.486,0,1,4,11,1727.406,0,1,4,12,2676.604,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,777.721,0,1,4,17,0,0,1,4,18,777.721,0,1,4,19,0,0,1,4,20,777.721,0,1,4,21,0,0,1,4,22,777.721,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043181","91200010","91232318","91232318","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91042001,91042002,91042003,91042004,91042005,91042006,91042007,91042008,91042009,91042010,91042011,91042012,91042013,91042014,91042015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923041)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060118","3","","1","1","340","","21050001","","(4,8,2735.778,0,1,4,5,426.857,0,1,4,6,427.192,0,1,4,7,367.794,0,1,4,9,385.375,0,1,4,10,586.813,0,1,4,11,1834.295,0,1,4,12,2835.943,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,827.461,0,1,4,17,0,0,1,4,18,827.461,0,1,4,19,0,0,1,4,20,827.461,0,1,4,21,0,0,1,4,22,827.461,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043182","91200010","91232318","91232318","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91042001,91042002,91042003,91042004,91042005,91042006,91042007,91042008,91042009,91042010,91042011,91042012,91042013,91042014,91042015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923041)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060119","3","","1","1","340","","21050001","","(4,8,4377.244,0,1,4,5,334.262,0,1,4,6,334.525,0,1,4,7,367.794,0,1,4,9,385.375,0,1,4,10,586.813,0,1,4,11,1834.295,0,1,4,12,2835.943,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,827.461,0,1,4,17,0,0,1,4,18,827.461,0,1,4,19,0,0,1,4,20,827.461,0,1,4,21,0,0,1,4,22,827.461,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,80)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043183","91200010","91232318","91232318","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91042001,91042002,91042003,91042004,91042005,91042006,91042007,91042008,91042009,91042010,91042011,91042012,91042013,91042014,91042015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923041)","(91923036,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060120","3","","1","1","340","","21050001","","(4,8,2735.778,0,1,4,5,426.857,0,1,4,6,427.192,0,1,4,7,367.794,0,1,4,9,385.375,0,1,4,10,586.813,0,1,4,11,1834.295,0,1,4,12,2835.943,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,827.461,0,1,4,17,0,0,1,4,18,827.461,0,1,4,19,0,0,1,4,20,827.461,0,1,4,21,0,0,1,4,22,827.461,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(110,30)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043184","91200010","91232321","91232321","","(0,0,-110)","(0,0,-90)","(1,1,1)","","(91041701,91041702,91041703,91041704,91041705,91041706,91041707,91041708,91041709,91041710,91041711,91041712,91041713,91041714,91041715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
"76060121","3","","1","1","340","","21050001","","(4,8,4377.244,0,1,4,5,334.262,0,1,4,6,334.525,0,1,4,7,367.794,0,1,4,9,385.375,0,1,4,10,586.813,0,1,4,11,1834.295,0,1,4,12,2835.943,0,1,4,13,1,0,1,4,14,1,0,1,4,15,0,0,1,4,16,827.461,0,1,4,17,0,0,1,4,18,827.461,0,1,4,19,0,0,1,4,20,827.461,0,1,4,21,0,0,1,4,22,827.461,0,1,4,23,0.769,0,1,4,24,1,0,1,4,25,1,0,1,4,26,0,0,1,)","(4,33,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1,4,27,0,0,1,4,28,0,0,1)","9","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(110,30)","","500","0","0","","1","1","1","","1","","","","0","500","","20000","20000","","","0","","","0","3","2","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90043185","91200010","91232321","91232321","","(0,0,-110)","(0,0,-90)","(1,1,1)","","(91041701,91041702,91041703,91041704,91041705,91041706,91041707,91041708,91041709,91041710,91041711,91041712,91041713,91041714,91041715,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","0","","","","","","","","","","","","","","(91923042)","(91923034,91923037,91923038,91923039,91923039)","","","","","","","","","","","","","","","","","","","0","","","","0",""
